"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"boston_96",0.59837665684721,1.60680897974346,0.0772906198182491,1.23910415359726,0.75215123601771,1.19863690267662,1.34593834911922,0.536307537828109,0.767247878781184,2.38028598452743,1.83117370810037
"boston_126",1.0364970869315,2.05177963256129,0.544491457528801,1.69499398937999,1.23086474576628,1.58512536556508,1.68505334344577,1.00423582150944,1.1303784279681,2.79218800981603,2.26964412811649
"boston_130",-0.110232654214121,1.09149955085209,-0.119053969366708,1.08211628807097,0.48905480048739,0.95911619477911,0.887533967241665,0.455616084952752,0.186291350621449,1.78899115152213,1.31951725176463
"boston_97",1.60278178696138,2.63952272574025,1.0602013028127,2.29247090082963,1.95254899096393,2.08821940606266,2.08514620163984,1.51317418663519,1.53785269267493,3.28573798272643,2.92066636948604
"boston_67",0.710174326493798,1.71232063130815,0.958345922410035,1.49370595120996,1.33218110382812,1.60682731136809,1.27594810639574,0.975425561293463,0.81655121698182,2.19075812486624,1.72112035780239
"boston_60",-0.567178992874677,0.723947326778525,-0.456200606064112,0.837933797328372,0.193061576975836,0.71194512752211,0.583979236327334,0.186211680909121,-0.174564905959368,1.3991830490901,0.952042855049854
"boston_131",-0.567178992874677,0.723947326778525,-0.456200606064112,0.837933797328372,0.193061576975836,0.71194512752211,0.583979236327334,0.186211680909121,-0.174564905959368,1.3991830490901,0.952042855049854
"boston_129",-0.793151085776948,0.611808097796409,-0.742939718686102,0.628266917963558,-0.169839226787058,0.427447527594158,0.373333968353133,-0.0475929381693199,-0.3098405903437,1.36899074890415,0.805742607418654
"boston_68",-0.620054350615269,0.651274040296937,-0.734339618660146,0.781808335174524,0.110010931614034,0.58144427570193,0.446618094957167,0.0247502546650637,-0.2976461928465,1.24505759355873,0.79474036957188
"boston_3",-0.34124294923272,0.75076851579918,-0.467340813206172,0.936938947614813,0.479378898901335,0.843634114917777,0.728214858962155,0.262574464290149,-0.0829584708398888,1.33985718641894,1.0035113637166
"boston_172",1.10082700272058,2.09980025630838,0.485985098584623,1.6873474745384,1.2340999574649,1.60141635787473,1.66196875048804,0.910975578971963,1.14396407546706,2.80855723159987,2.26863181381221
"boston_173",0.567360475811912,1.59733170905295,-0.0450893542505433,1.19680611065475,0.736816517270453,1.19426417220244,1.20474657471577,0.344058422835414,0.677928628835426,2.29673004154951,1.75127667604365
"boston_12",1.37044952554584,2.42197934256463,1.59308732055371,1.94118712329871,1.86788330864086,2.33743946564809,1.6275332416953,1.56293565455926,1.18068526681418,2.81494020544407,2.3789078976009
"boston_64",1.74100369140918,2.75192744694166,1.97242569047471,2.16554094366687,2.18820410297725,2.60760449527202,2.08367211469374,1.81534110296283,1.47258108448217,3.10730578745487,2.62205938152199
"boston_134",1.42779285602397,2.30051665565058,2.0286889026505,1.90014364953602,1.93630167953922,2.25161359813676,1.83474055883863,1.5412965053854,1.33089296497477,2.70850060841723,2.24536438369767
"boston_18",1.48351021948193,2.04684254694957,2.39932612072436,1.75795979013318,2.11531862263224,1.71620259191579,1.77421963846581,1.29916224686444,1.91784897503553,2.361644251337,1.97678785122409
"boston_115",1.645239742732,2.22920575110618,2.78693851171803,1.83932961319045,2.22328496448334,1.92356657417262,2.03793739213632,1.41927510247678,2.01193956377175,2.50711532746593,1.93985611236974
"boston_114",1.8098349969712,2.47566740733604,3.00789407140589,1.92606595991964,2.31471950219294,2.16104953260535,2.38454888085831,1.59084633484661,1.99101256627726,2.71503090036093,1.99131422397429
"boston_99",2.07724888091497,2.80642681093969,3.04020701574543,2.13200399988128,2.46713726517959,2.53563095442063,2.70867076395824,1.86811488213875,1.86971850983713,3.04000585984059,2.26106890822844
"boston_98",2.20593924030754,2.97177203099537,2.90217626030279,2.25746819231503,2.56488991058954,2.699758339865,2.79496923389564,1.98820213798062,1.8478270529782,3.20785035339444,2.47007661608006
"boston_17",1.20935865373261,1.86438627829978,2.43265959846234,1.45937583718235,1.92974259026609,1.57431594406721,1.69599391331967,1.03573035742103,1.95989697319899,2.11384000039519,1.69426746136427
"boston_101",0.914372540569025,1.7446736517412,2.20214642508998,1.20977885700267,1.64049608681402,1.52721972583143,1.60301637311906,0.824832721905203,1.73337982411034,1.94195751357814,1.46116886564995
"boston_113",1.76912785406962,2.51236144144366,2.48399453139471,1.76970990341195,2.14762825084999,2.20155027159866,2.34895070810653,1.50687812429157,1.74978621700718,2.63022170282619,1.8356163764869
"boston_57",1.66897785832725,2.42621376522634,2.395193828085,1.68246637775567,2.06317934623675,2.13295355931091,2.2547171266738,1.40913512657415,1.70599415588306,2.53102904484822,1.75554312470386
"boston_9",2.01024761718889,2.72018054650139,2.46275616885237,1.94476535760041,2.31707516983693,2.33821831510301,2.5161964054726,1.71641746448278,1.81695754889197,2.83446061844373,1.98663555014174
"boston_100",0.441871570146818,1.31555580202453,1.20406066679253,0.692181144394121,1.06526727307296,1.34532539208304,0.967265288383914,0.231453925112922,1.14193779531079,1.36097835282093,0.962993109830127
"boston_32",1.19352757704756,0.472029305778174,0.165661146575774,0.56095860657025,0.227929894071786,0.3397245296609,-0.013909672697132,0.709190100337043,0.542859038331977,0.115641079379041,0.258939832735549
"boston_31",2.17062999408503,1.06437851358117,0.827972088516081,1.1789728499541,0.91061112120611,0.878131566616388,0.731041756795504,1.28731080689169,1.60910908738489,0.825640511632458,1.05811211184796
"boston_37",1.52353685440465,0.839902625405268,1.10279295358387,0.768490702374948,0.884563745474867,0.462474679390721,0.708521630278637,0.193292061355946,1.47955227582574,0.474857726029643,1.08741091221986
"boston_119",0.56985563944371,0.494760151559767,0.367135156036005,0.380165641500037,0.439704806175013,0.122184367194995,0.259132848431087,-0.446898019045853,0.793042310583826,0.244909549775264,0.51087752409608
"boston_69",0.659893802136516,1.50297330139131,0.344352392325314,1.11062319936941,1.26265061003191,1.14197375571514,1.18511822284818,0.310703223323105,0.826868109927145,1.49443228814274,1.16608149632862
"boston_103",0.61085304698746,1.08995065985604,0.409525061633614,0.658478930804219,1.09983643255436,0.650614410583458,0.911764338381912,-0.133763506677367,0.900107546060817,0.905035126282294,0.824440144851921
