"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"melbourne_83",-0.733885031475497,-0.698229192036458,-0.769628207304277,0.0511104730910528,-0.510693265252317,-0.246433214921261,-0.640794875923996,-1.01494543563372,-1.05093286110373,-0.938765935357223,-1.22636070439919
"melbourne_84",-0.634596950183343,-0.46494259838391,-0.544205425497567,0.0444761779357545,-0.405825182789543,-0.244150015467626,-0.474873914516148,-0.82296767117081,-0.588179242768149,-0.40649282018731,-0.719284984929825
"melbourne_85",-0.303512029432787,-0.203262172606269,-0.418824362847444,0.23779099908332,-0.116570821071643,0.065136519429918,-0.240692251418738,-0.784497279155189,-0.753095351576416,-0.437423704369962,-0.609036053799277
"melbourne_81",-0.338576827731914,-0.163567796382391,-0.456483471551308,-0.257791592522628,-0.0744205393147085,0.0299108870408815,-0.191912256595711,-0.568857145190565,-0.646103375255997,-0.253487202635639,-0.184110047825253
"melbourne_82",0.0930768910883517,0.0699110411984537,0.119961448184504,0.141267402987274,0.293425485696732,0.428185516607625,0.376198446021801,0.239154843836893,0.180357772384308,0.512085226893653,0.696698131729348
"melbourne_56",1.38628031555366,1.47733386647806,1.3472187300052,1.80030123899478,1.15549558098568,0.870070520821007,1.46406161197561,1.14448274455345,1.10678692813944,0.737813508419509,1.71327312666845
"melbourne_54",1.44147238286627,1.63877518731042,1.3976075279582,1.87970928047169,1.36224278501042,1.28848012088442,1.60970704093241,1.32419999887979,1.00342499319822,0.78158769476157,1.64499505425768
"melbourne_57",2.01914534963781,1.92994938080513,2.07765088366737,2.29113905218321,1.42489703210518,1.11647122688232,1.86167180446329,2.01351173663874,2.2474790405557,1.82764462771123,2.35673803865844
"melbourne_53",2.28443256929599,2.19466816556556,2.38077642873821,2.63105912275307,1.81401823195285,1.54641699806386,2.19819179745761,2.46152593567267,2.43371143129573,2.06320462257374,2.68070606142881
"melbourne_58",1.97234446208771,1.79044538629142,1.94379574284501,2.11723834817945,1.05453588357429,0.905128664460764,1.53024040042423,2.07322575275001,2.12614641784359,1.72346969129679,1.90177178000424
"melbourne_61",2.33744340584505,1.93510100583482,2.18661421287419,2.4420311419955,1.48205381539059,1.38747458703354,2.12171024123165,2.53071839863022,2.64660861788928,1.99291698728976,2.32104016589535
"melbourne_60",1.95966216906971,1.90741191251026,1.97546287688041,2.40972596899859,0.944287195601116,1.00679120227932,1.80326362850041,2.18475581556621,2.13411681282798,1.59386001218914,1.67401171545887
"melbourne_63",2.0434891857514,2.11673929603372,1.94519551559708,2.27204469476532,1.17185754393535,1.33103671577779,1.62792644234008,1.99212920948907,2.53377048831684,1.91482672456564,1.87548274663728
