"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"bangalore_158",-1.12958538463995,-0.48920891204298,-0.0278653327024992,-0.123675425403072,-0.114559757859475,0.631835942049447,-0.0834818635859472,0.250062466021826,0.0243573119315039,-0.86861413874672,-0.89365824058219
"bangalore_041",-0.130717240052371,0.516827216702073,0.677348502644122,0.798419036487697,0.574117056624575,1.42101143762321,0.835597039756847,1.20275066289292,0.686707031963154,0.135123263088346,0.0835309920575792
"bangalore_031",-0.105432323900624,0.475009746410969,0.693815874991353,0.761981062684489,0.662122080966025,1.44906567759732,0.832746533078206,1.09828133508495,0.695632048411176,0.264861552427274,-0.0271623698814989
"bangalore_092",0.369315268606681,1.04387180394219,1.08964888685391,1.16891680763016,0.992145120356312,1.73879107485918,1.24974300482307,1.46275554914358,0.981677488487518,0.608839047313357,0.445797528545266
"bangalore_030",0.546759255033638,1.420058128093,1.32562410143719,1.36874153605155,1.09082283065511,1.78284975362697,1.42495200743734,1.65923210945536,1.18455778739006,0.691089356707557,0.720038983572282
"bangalore_029",0.795615357517799,1.67163763284983,1.54738346696155,1.64488772373005,1.35554636107815,2.04645795127798,1.67061455517461,1.73165769744727,1.30907280462661,1.04601503167376,0.797016316586999
"bangalore_023",0.807549992811507,1.78925114614675,1.64163682182362,1.823057930142,1.32836585666846,2.23238054681413,1.8387856857151,1.72874899331827,1.5137730428739,1.0911521030658,0.953722782376351
"bangalore_035",0.546476618595834,1.37849286305884,1.3281427001492,1.43585807803206,1.18607187536135,1.95009512503157,1.45729162751893,1.51668216761009,1.1675986563005,0.875365267134791,0.572955207628022
"bangalore_174",0.0501361144532359,0.888630716890496,0.952991388101024,1.0326262467267,0.822462889570861,1.7379706450025,1.04191577019388,1.06060559114372,0.963037017713944,0.480737933663163,0.0545969637436516
"bangalore_140",0.281126379503752,1.24174350077648,1.22157631706528,1.32890331299204,1.04510404493585,2.03269504649136,1.30373794378587,1.229102614944,1.21166761891899,0.696398101407411,0.366077331731314
"bangalore_049",-0.461764631726065,0.170025573267647,0.42515627302555,0.468662912030984,0.386251344207911,1.20011932990396,0.522379418354383,0.711596624327646,0.520367557974831,0.0303228150460044,-0.521959082951672
"bangalore_185",-0.945322764625676,-0.345447182633062,-0.0314840654634482,-0.0402130141525013,-0.0873262660634545,0.70344982003776,-0.00629682341955046,0.272862148778791,0.14605877474069,-0.566801607458,-1.03941877606583
"bangalore_037",-0.168709536311812,0.594394749733431,0.741420502832152,0.72971766316854,0.604295030402406,1.60937817519508,0.794976208993343,0.829430080472038,0.836527170776834,0.159282071205665,-0.237667969232128
"bangalore_054",-0.299163547361748,0.358105328057434,0.518890601469079,0.516956218770531,0.364458183206868,1.4406174249502,0.633846363001518,0.705580540122537,0.731916451379272,0.00830144314934857,-0.325637653630892
"bangalore_036",-0.773504277741021,-0.190523723859747,0.0487886615003795,0.0117417149516124,-0.0297554011916716,0.902704998405729,0.0603943756687052,0.319321228420141,0.222447726726543,-0.468305498881925,-1.06709023852325
"bangalore_095",-0.854615061594923,-0.245203617225053,-0.215746246811402,-0.187846857394262,-0.30988674798407,0.823399206784756,-0.0862009039423741,0.210689417785055,0.113564677187492,-0.610782007468072,-0.99563984938512
"bangalore_122",-0.399806220790513,0.238545599244925,0.0283632393147009,0.42404682731476,-0.129024234719121,1.07568127165903,0.382959437910706,0.578135370370574,0.678567988490024,-0.11658578472094,-0.4476139354939
"bangalore_007",-0.784993276983116,-0.153703195689948,-0.314075274910765,-0.160979518900749,-0.388060460888668,0.671640852566939,-0.133694646689297,0.195308332947345,0.157311472263464,-0.67042837032808,-1.00005135048011
"bangalore_151",-1.02032908543999,-0.455836085843579,-0.309879906836479,-0.343091478892337,-0.379838022374888,0.618412680035811,-0.296761903913945,0.0594697909657158,-0.0427831152677202,-0.823010966415115,-1.37841938892823
"bangalore_086",-0.527216632057511,0.130852565011401,0.276729650756831,0.427696664487533,0.110927739220195,1.06091523256327,0.347125363304317,0.662392331192446,0.57488223746222,-0.508670193677718,-0.521060779293126
"bangalore_052",-0.238432635354631,0.307786600846642,0.157946192526728,0.184831425117796,0.146281900666193,1.09463825795331,0.507313375156327,0.784333964994033,0.696031484492625,-0.227990915068835,-0.368215372016078
"bangalore_085",0.156161338287607,0.690608220845064,0.547970814342814,0.634293033049701,0.519694336508574,1.47022940789588,1.02321523980187,1.22987856987261,1.13435683894415,0.150141256831236,0.0517527288800539
"bangalore_039",0.551699711450577,1.06038213021074,0.95862755845072,1.25501967780769,0.85747781386578,1.89746585577792,1.4439891061666,1.68380623353889,1.59818608476969,0.501112008301441,0.512978784467315
"bangalore_154",0.0394839732875851,0.618631173310815,0.598656307418349,0.80829721670578,0.427115348672334,1.47904533128365,0.832711516075933,1.16551992591717,1.05279934503174,-0.0946200209550399,-0.0456766209137747
"bangalore_156",0.281126229008595,0.81189247449381,0.84768529735286,1.23043026682618,0.652232211137685,1.78264582851066,1.11044955363596,1.4180005720513,1.34968119108574,0.174059744238386,0.334514978722757
"bangalore_146",-0.354182837657722,0.213424958184683,0.355565028028257,0.592381395075301,0.187603079536672,1.13165768269258,0.395262090560662,0.706378221655728,0.743064474494448,-0.479909108785669,-0.283877529194006
"bangalore_168",-0.88515356268981,-0.213145159643311,0.0744910976669862,0.131919276308968,-0.0659064521826025,0.746720280349382,0.0440192739590889,0.346541483563363,0.30713996753908,-0.844430484426488,-0.73462512951457
"bangalore_021",-1.06150575537285,-0.449885267335851,-0.125880487547639,-0.121444562605502,-0.200138580000628,0.497856705839573,-0.190159403837704,0.105029919364173,0.143321903110947,-1.09597779718201,-0.877350937129684
"bangalore_061",-1.38294423404169,-0.885584951804214,-0.512880951923812,-0.554991593527386,-0.573829033439762,0.142791216254185,-0.526000957610924,-0.309123571316573,-0.263802648180621,-1.33288345191475,-1.11092020611979
"bangalore_075",-0.871048236564432,-0.39302894686315,-0.343061550113131,-0.323984787226633,-0.290982847670297,0.337225637092325,-0.236946520949263,0.120120470573813,0.0824556067271191,-0.921494668046865,-0.863255541310706
"bangalore_161",-0.454067190377335,-0.0900404658701755,-0.0907265117045445,0.0552946514269085,0.000342293193806178,0.583160693616089,-0.109867302609254,0.239583160435597,0.438023140161485,-0.774151896092621,-0.636737390368928
