"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"vancouver_039",0.701878511394212,1.17748166489331,1.31078105402681,1.38428517454129,0.890141967202587,0.76635201847361,1.96472102855652,0.597576652248595,0.771221682571279,1.46438080784455,1.09709578623503
"vancouver_040",0.0640834006756267,0.727665790333969,0.768990507709055,0.410870306597988,0.561274790930431,0.275513677175258,1.20626518506721,0.145790566158685,0.296974913934076,0.536282383926323,0.678337811672217
"vancouver_041",1.46134141051281,2.09961407780168,2.05089062239109,2.1754856953553,1.63629206409572,1.61772209335934,2.76753273590189,1.37301795248682,1.66502804323022,2.15229020352496,2.02346182300158
"vancouver_042",2.81772745831743,3.45421462613176,3.23967420479581,3.78344480638362,2.74205804629924,3.05142828687654,4.11474190056911,2.64754822228162,3.11470959651781,3.49165354539346,3.35271416624232
"vancouver_035",0.351444329699492,0.809698069657555,0.0105539735705492,-0.95196647027926,-0.34445817539881,-0.389255711726934,0.268596615722998,-0.946468764812635,-0.908256491765063,-1.12849720304022,0.0754525255749614
"vancouver_034",1.0773760908749,1.23299466702493,0.972652847239634,1.67715608106863,1.16696337441793,0.815403275869427,1.40098134074735,0.155266976348579,0.343366678449597,0.031919502187045,1.42461045286062
"vancouver_030",0.68835550169522,0.973781377038427,0.681467588773438,1.85120189477404,1.08499580303941,0.833889874791013,1.176534791631,0.185247834282475,0.376041884588348,0.165386315127118,1.27214220910737
"vancouver_106",0.971374288125801,1.34895300453495,1.08593162011284,2.36254042003678,1.4857961138292,1.1177483705222,1.61212501698179,0.612728544376415,0.784496579114521,0.671530362764509,1.62641062404454
"vancouver_033",1.70660149390914,1.92736426904194,1.86429366049091,3.05781883783742,2.2194677124328,1.65212662556315,2.41011648224335,1.15371759476383,1.48154297940471,1.32430029415854,2.41624356150894
"vancouver_036",0.942171091492896,1.27294328474987,0.835151532037162,0.420041337667375,0.6784356763684,0.419191110569636,1.24314186480186,-0.0386931763507163,0.111364941468643,-0.030970148740234,1.07298004741809
"vancouver_037",1.61582542162207,2.10972488087363,2.03303561577495,2.06668543083459,1.8860359613694,1.66996111113759,2.75963747919117,1.36807657479117,1.74248312435686,1.95996703773037,2.3292663108758
"vancouver_038",1.78944746123887,2.01333639293483,1.98622465816643,2.45203758299785,2.12563833138237,1.61781642877199,2.59216415871639,1.22257825343388,1.60252082321767,1.54204920097793,2.48544398078953
"vancouver_043",2.88863290092743,3.29488977219635,3.0960521533994,3.70745073310556,2.98090754291284,2.92630783453789,4.01413461405005,2.51617954293631,3.15691333179736,3.33292292502386,3.57450256466296
"vancouver_044",2.98540838450262,3.18894912406314,3.13466136715598,4.29087842182137,3.48888495882256,2.86608279173801,3.88938059047032,2.51391773045293,3.12223914748756,3.15875133283087,3.81132783028553
"vancouver_071",3.96382078148644,4.27166867884341,3.82544267229421,4.85708424423546,3.87225041679212,3.70905796478751,4.49589536251734,3.52362792129919,4.10963678751045,4.0483596745242,4.13977840672967
"vancouver_047",2.58873264134958,2.96212405347114,2.8661140625116,4.39737483236547,3.32224103829448,2.565357958307,3.45649535947312,2.26455348091417,2.64853418742933,2.70947382324492,3.37024985881798
"vancouver_046",1.50690813308511,2.12901829206034,1.96737564141319,3.38944889564584,2.33701684409009,1.7257661386632,2.49955573539767,1.46927871280945,1.61399459743268,1.78459340578976,2.28440550231939
"vancouver_045",2.30351817822401,2.95505004183988,2.70176553574787,4.17745873535461,2.98383035125027,2.37701389951952,3.15697624992071,2.12908709166516,2.26754466172119,2.43789322018738,2.86671910918249
"vancouver_090",3.84784072217288,4.32465299676695,3.90032473811751,5.17652907793647,4.27175519973144,3.47733261678925,4.25857046604117,3.37281486194327,3.57821048642981,3.7223119216327,4.02778109265389
"vancouver_073",4.37353647901721,4.6811045061532,4.0450654012256,4.90954553314985,4.14877523293605,3.97750729309784,4.41169829088213,4.03641379249138,4.26516255151409,4.25736919121016,4.08995315106243
"vancouver_077",4.05808260755178,4.46796278879633,3.90990833197509,4.85497036428263,3.95948941024383,3.74690906526097,4.11833475106904,3.74744113962256,3.80311633823824,3.85948171888516,3.83785592026013
"vancouver_068",3.3834274435293,4.0918473189661,3.68387217642755,5.01319369496827,3.80961701991062,3.2924614186854,3.90919477465548,2.99387573688417,3.11507649879779,3.31072968958095,3.55754538619465
"vancouver_078",2.97273130881593,3.35998316791392,3.25668938788287,3.97495433383539,3.08943062714582,2.77606246578946,3.27973023449896,2.66573179999561,2.82351612306281,3.17321119601779,2.97898934531086
"vancouver_066",2.14441029004466,2.84349196657436,2.73077340550619,3.86033550101099,2.81410197444217,2.27490233621289,3.00723326271749,2.0158161263549,2.23154388131361,2.52146205008117,2.67798950015241
"vancouver_049",-0.190851203925294,0.505670494080683,0.317529141601449,1.19673541835231,0.699046430382044,0.502235890126298,0.686910091618375,0.192536846071109,0.148792803344247,0.367099989493022,0.67173232052855
"vancouver_022",-0.124944958264211,0.122191138583078,-0.268839539758353,0.356528706103058,0.292961253814091,0.0621118556459417,0.217422251554961,-0.164295622990454,-0.10968376412327,0.0935560791064146,-0.127121476675174
"vancouver_023",-0.213143928083648,0.00913938086332898,-0.36812362036657,0.19217317665182,0.240712250745878,-0.0680470096698972,0.0824892070385385,-0.323693998749235,-0.147131234120446,0.0862672685705247,-0.2239347283814
"vancouver_029",-0.144701033629875,0.126821255795063,-0.186856424805506,0.663181571381886,0.461143083034225,0.0400893991143462,0.298590584052908,-0.377459301478693,-0.0509969420880819,-0.00498554405824026,0.158080651771214
