"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"detroit_047",4.2880822371042,3.41772582899348,4.27987456555656,4.22292674154062,4.72986108997208,5.77731542294225,4.07495289963294,5.83035941160406,6.09177376004122,4.18110610586334,4.92806006057153
"detroit_046",4.60318401938309,4.23889052760024,5.14365623448917,4.78362378963859,5.30881177321161,6.09630632901357,4.38883553691559,6.37641581341193,6.29518230926445,4.55335184366968,5.35455264989422
"detroit_249",4.75917846784755,4.40800105457726,4.92161642840875,4.62354026161084,5.85445855832748,5.92024631773912,4.78482718278636,6.36047914347589,5.79686846178267,4.74315332368761,5.02917420973583
"detroit_059",4.47446888578554,4.16293341210464,4.83844990971309,4.37295418659964,5.50189817623483,5.75347781761592,4.49503921841795,6.06325712675386,5.57385581881639,4.49289311301707,4.64775271696721
"detroit_045",4.61873136740103,3.9981979275768,4.96085184829591,4.41880298983072,5.35478305675323,5.7515050092283,4.87644045321729,5.94205874758703,5.82520448364171,4.41358941982133,5.3647567037779
"detroit_044",4.41535498162263,3.55637527452874,4.99670470659567,4.10497622671644,5.01785727308328,5.70139796848796,4.62802936955414,5.65286285475744,5.88536124020885,4.19203590327866,5.24740911144641
"detroit_234",4.39376950732732,3.52116463306421,5.13623965438511,3.71177272339044,4.92236142503956,6.11707749323504,4.68163226325626,5.43930039063128,5.83470217066044,4.14622442681578,5.0864614251066
"detroit_048",4.45575582833005,3.67438157514617,4.5474966001935,3.98717487782698,4.93380302838023,6.31264826736958,4.46925638574494,5.5869165322462,6.08448638906971,4.21849899206028,4.92408190017634
"detroit_042",4.58297847010077,4.10260727113624,5.35624747604757,3.87444086589693,5.2367920408352,6.78151369497912,4.84643844587836,5.53398902597455,6.13329430948867,4.38231503785419,5.17001676976019
"detroit_040",4.71275380283258,4.48608509297748,5.98250271356359,4.27095021164492,5.39791342622006,6.9632134884446,4.96903377056716,5.89738131710647,6.58457911239686,4.41585133967128,5.36784305016059
"detroit_049",4.14602904491412,3.32147384989378,3.04362237791684,4.15730113765033,4.34828945246178,5.9874462236182,4.08481283340179,5.55030488911746,6.08999014115585,3.99019811770387,4.60670782839945
"detroit_175",4.38141152298166,3.96638649164947,4.33339374469881,4.342985169822,4.78900047076356,6.18529488084592,4.48863052058272,5.92501611063489,6.48718174463228,4.01628544613903,4.91429819208684
"detroit_222",4.18051138165687,4.11305093527622,3.54177611989824,4.5252325723911,4.83536351613029,6.50775885823264,4.29946743892631,5.91697981663319,6.8141800661857,4.02706847167023,4.74502999798623
"detroit_177",4.59495971457057,4.62308820280822,5.33130263672737,4.39047786502606,5.3611198938935,6.8827071532106,4.48924244799117,6.37827779207879,7.1934919693144,4.2995553459496,4.8475071035208
"detroit_176",4.72402433821818,4.76059205383635,5.73088365342065,4.42819292469343,5.31677756088371,6.60633411214471,4.6963118768688,6.38845603896042,7.02453867612555,4.3300873603709,4.96686532252753
"detroit_153",5.08633457789643,4.612260950893,6.53816375178927,4.80075468605897,5.44120857944088,6.72013935371745,5.10000890633576,6.35966342778156,7.0412677500095,4.50981159300267,5.34860858263906
"detroit_174",4.75638265888193,4.19760203388808,6.02040482920191,4.39862503461885,5.06229944130217,6.68048418891327,5.02217183077253,6.00266660517906,6.49567668773816,4.19700071962522,5.35747545619738
"detroit_251",5.04240864244414,4.35183566811096,6.87913541366185,4.83836539786333,5.49388534529043,7.10901905031347,5.4284486301944,6.16933264144368,7.01037006126423,4.47375299092299,5.59623302354
"detroit_173",5.36736728358982,4.43524589503017,7.29970235484881,5.22259715038314,5.70381163377418,7.27056041439743,5.70563670006116,6.29485554697809,7.32177059812239,4.76710118199606,5.83491293286178
"detroit_160",5.77923966606658,4.3740591248015,6.09932834039892,5.39354477088124,6.89324145414754,7.32571813555515,5.89940036847625,7.19707323028596,7.95924984022069,5.71746629374448,7.00226739416587
