"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"berlin_012",0.915352176027695,1.10382077815442,0.95887619757479,1.00639011869726,1.00458355118042,1.02209386511452,0.890982672514206,1.61071644481807,0.929931417231443,1.13833527436778,1.73524796353117
"berlin_004",3.67673940559543,3.57679071206754,3.5026908619259,4.66212357576378,3.18820390142467,3.00217556531014,3.02934658805309,3.71771644394439,3.02694906547917,3.37390398739434,4.08385689284331
"berlin_011",3.77845145437861,3.71730705400174,4.12590235816754,4.22552232895633,3.77041725537612,4.57325136202365,4.61437276234335,5.21951021975077,3.85122351006709,3.87703663398712,4.91943793973499
"berlin_006",3.55353370986155,3.65758103887618,3.2684512238258,3.85649896528538,3.30899332099002,4.52888424106398,3.86418599521261,4.38636096570749,3.74708821065767,3.80338104784795,4.55532936301795
"berlin_010",0.95020844144951,0.692964185579563,1.23311910597966,0.851288173212205,1.32557757003074,1.34328814654504,1.57215811320986,2.47175761029901,1.38243134341574,1.37262087930848,1.57119590622746
"berlin_003",3.89641426974467,3.65028793145282,3.62532851917708,3.8606054792156,3.37318900428554,3.83311979053502,3.60659253897608,4.31957874550542,3.36662529293329,3.41506931270103,4.22084433604095
"berlin_007",3.53397360279147,3.12758143106891,2.9422873452092,3.15464042638518,2.64604767285565,3.69591580671383,3.38875770765448,3.26889110437279,3.32705532927698,2.81337157482639,3.25904343090445
"berlin_002",4.21979817153143,3.63339382131452,4.8490778194325,4.03946864128163,3.98361920527038,5.14244452496427,5.20686204933761,5.93126968110279,4.05169113847202,3.86276195174449,5.05901583384727
"berlin_005",4.05368421642645,3.44111289536066,4.80681167589281,3.55219842756506,3.58498263596685,4.81204032621214,5.39893664899168,5.87526522415666,4.31016302132651,4.07672794044332,5.67509190474716
"berlin_001",2.48272339237201,2.14806252281538,3.10383965484,2.43595160829793,2.41819199245491,3.01935292634978,3.32564623421528,4.39034794921257,2.65324573040595,2.59384562532822,3.49322045231637
"berlin_008",1.93780649093617,1.79410070429537,1.94992067552624,1.25452623143475,1.05771756195033,2.00136019645759,2.13199412367624,1.24769943022301,1.64581598765793,1.59540158395672,1.87653567912987
"berlin_009",1.56431181220683,1.69103732800224,2.07665345413099,1.42444110897941,1.44793619517978,1.78776691817008,1.74187094638121,2.08695047757947,1.78893322369394,1.94701350625475,2.44700469645042
