"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"tokyo_011",4.37827266002995,3.87124793009585,4.51712829372002,3.27431613074385,4.6272263238973,4.50787541342655,5.02788059960906,4.13854675094937,2.88505345561657,2.00255075852757,4.98005688792206
"tokyo_009",3.7033082193007,3.30493913669029,3.82492712313939,2.30365433153617,3.90650152758709,3.6542089723713,4.14827752497132,3.29702918347884,2.23221635468248,2.82423302012988,3.99886835511819
"tokyo_008",2.77897019394636,2.41808181205195,2.55234389853396,1.28303007172313,2.5653874824907,2.56900563834749,3.07330045301035,2.02002548248075,0.974207458313975,-1.61456514388655,2.63058271821359
"tokyo_023",4.05728202062399,4.11068487316524,4.16409117437665,2.47751232455688,4.1799804597886,4.41842136139145,4.49432144833203,3.7742004925995,2.30024474846022,1.94617457145439,4.25601559411707
"tokyo_022",4.35202822274813,4.57141358268058,4.87272589136242,2.56466545623839,4.57423663349714,4.84171349990157,5.2413607920297,4.39243216796102,2.73805450580254,3.55275503724971,4.60893093044941
"tokyo_021",4.82789744187155,4.94979132379012,5.64039930997284,2.95361880431339,4.94821444163892,5.50761489152888,5.83636925388077,5.14576351373668,3.15355736294482,3.98601080553101,4.98655153830597
"tokyo_007",4.47221178155542,4.40947515092888,4.63605510627314,2.42093351168379,4.13946327628812,4.41268416300425,4.9901254851271,3.92548532717924,2.37764901958738,2.83281848916563,4.25835072289586
"tokyo_002",3.31537883581236,2.985952949339,3.05808264381146,1.48788679455626,2.80291920130801,2.51389344134798,3.54632238310096,2.34157198177667,1.08963753079198,1.08721909613235,2.90240840425227
"tokyo_006",4.59991431662454,4.68621995470902,4.94728869880779,2.60157838909624,4.35913133404708,4.32372267560915,5.32754213066322,4.36503031397847,2.74845897816998,3.36041644488064,4.44147266910098
"tokyo_003",2.71214965767795,2.58467758185805,2.85300579179557,1.16131631048376,2.88713269800857,2.23967503444765,3.27833683575665,2.14629204197773,0.898352126592064,1.65224455997779,2.81994182826222
"tokyo_010",5.03763712346968,4.99767666963882,5.45385133956298,3.3128862570553,5.41742945021206,5.00741584429132,5.40272243682383,4.96067695989942,3.67708884435159,4.30100409109235,5.35242388938147
"tokyo_013",3.81268073202959,3.9583001400696,4.36124739649436,1.79723412045953,4.33236611177284,3.64645435823677,4.53097300935973,3.77408704883522,2.26910216815167,2.68576119660574,4.07466684949092
"tokyo_001",3.42914836262839,3.2433723987379,3.41911538195605,1.46273730694937,3.06758456788098,2.57368161661709,3.78226268163922,2.6572257402142,1.04574374798565,1.79661436287203,2.88019433057721
"tokyo_005",4.6295262322091,4.8420394447548,4.90298882339326,2.54442952036506,4.67788406376814,4.388041513979,5.52680265135162,4.54556026022911,2.95858525796688,3.30154931521988,4.55606542751263
"tokyo_004",4.25933073782251,4.67692044767356,4.80294611470118,2.18684831058284,4.72691219413949,4.147687102897,5.23958298819615,4.33889811275917,2.76942379946657,2.92866238168222,4.50030643802474
"tokyo_016",5.06452587298614,5.43539094332477,5.78950548937497,2.86701879989579,5.52473432434394,5.13882866769728,5.97663157141208,5.27196024022494,3.58726706464156,4.0144594689908,5.39300238111165
"tokyo_014",5.27355126456219,5.52706332070828,6.19028393153262,3.04811935089455,5.96669368546784,5.64631855480545,6.13354820136315,5.88743630114812,4.20559878469939,4.43991794639994,5.61438102300419
"tokyo_017",4.80081801892957,5.07166294413803,5.6891406642335,2.77972158130867,5.17538182540458,4.95166208265077,5.72671244870712,5.12012284933036,3.15222542229605,3.92227245705357,5.13680388574542
"tokyo_018",4.91889875380261,5.1155842481345,5.51451789704525,3.02766773303202,4.99946076425886,5.11243854316433,5.8804326102664,4.99545714511408,3.23118581102767,3.87162368973504,4.97391978335442
"tokyo_019",4.67892141024393,5.22946490119217,5.860210590915,2.86973405466901,5.58638133552594,5.15867928551368,5.54790945147631,5.25652572501441,3.45169180399778,4.27491629157997,5.46352998299747
"tokyo_020",5.14405932833084,5.82736646896942,6.62235499371072,3.40472688025931,6.10273516481006,5.88311530521222,6.26755560791711,6.08651611747497,4.29939824231377,5.13996241872933,5.91445337249765
"tokyo_015",5.85877997074461,5.74118677750019,6.57973696511357,3.44810423282277,6.28380141885392,5.94939238263291,6.46613888511428,6.36883066892852,4.63075972691263,5.21803671829843,5.96175663872994
"tokyo_012",5.73727868163778,5.60109415139987,6.10011845519661,3.77718423724896,6.01021382212273,5.4890791505111,5.85923609717224,5.56784339760843,4.25725872228619,4.86253642058145,5.91184982096267
