"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"atlanta_120",0.899417648962729,0.993523179621387,1.02784186280154,1.07739265378693,1.23567028312736,1.08360362193981,1.10479028161301,0.849532322633647,0.864236697364275,0.892654756537597,1.12114699657339
"atlanta_018",-0.661946820578315,-0.66856201543105,-0.440472334193021,-0.215065104655108,0.18955446782557,-0.188920925411701,-0.212856789440199,-0.215739575262245,-0.219024650933861,-0.128492305164048,0.033900645671984
"atlanta_001",0.70653696638713,0.54968917811089,0.748352781697425,0.713376985258418,1.11491380149758,0.809142713259563,0.439136599777964,0.88577097812267,0.834755445771367,1.09904184027258,0.81616768648268
"atlanta_013",5.42689207269662,5.05233700298244,4.96217759821659,5.2042851194723,5.34933755067953,5.73055821628486,5.20810378888282,5.72327688769156,5.52172242198499,5.51835799172968,5.11979888734207
"atlanta_105",1.00173580372285,1.31025270279833,0.873866522787366,1.28612548934393,1.13289226958048,1.3225489054125,0.919254576137969,1.38453398762161,1.23616744626539,1.360732904386,0.746292628505831
"atlanta_108",0.837488702369461,1.00479233012389,0.705013027373612,0.973785654114719,0.931880664287442,1.16150992781051,0.846154799871095,1.20262800984164,1.1732700597879,1.18132404774703,0.626012987892462
"atlanta_008",0.868078285983735,0.894912102141144,0.871629099461772,0.697242247795214,1.11461659501686,0.788348404377903,0.944998199675365,0.8592015640986,0.914293584262755,1.08294034736667,0.469185465904679
"atlanta_077",0.856829291967018,0.887131781592127,0.841117802609814,0.660650397576545,1.10702023592013,0.759323937359479,0.907126293938518,0.820380640310875,0.892102793880938,1.0511116379264,0.454544325577978
"atlanta_083",1.56296643785746,1.3704054606628,1.66765323158318,1.44131553511665,1.58507730903418,1.46955216399701,1.77119394642128,1.36737389062274,1.42723222747025,1.75712402692685,1.13892128587846
"atlanta_089",1.07543353986682,0.90536065599386,1.19542504450405,0.993521921141547,1.12840289085235,1.10990292475039,1.19795726588167,1.113698291531,1.01644857825801,1.39659762049432,0.960435651482422
"atlanta_084",1.78376681562904,1.80145907749002,2.1652293533035,1.92866613363328,1.92685384713014,2.05505975983085,2.1876208866928,1.98324635249966,1.82026450144443,2.24009562732463,1.83278438875767
"atlanta_020",1.94260226080681,1.71799927955724,2.20959565688298,1.87891338335877,1.94774378985664,1.95307642298497,2.21591795688943,1.78430058047178,1.83004271550211,2.22405022243528,1.60818671062658
"atlanta_081",2.70950958610365,2.7139581637831,3.35104233975129,2.8008637985046,2.85475226321955,2.96994843981916,3.15430205688028,2.73051456246154,2.83023254924821,3.20708153586328,2.6721154968833
"atlanta_082",2.20156882008295,2.04934806862446,2.64238501641193,2.19098431123244,2.23815667743776,2.31922366788458,2.54602365722246,2.1091891593209,2.20849575512758,2.55169560442976,2.04253160158456
"atlanta_038",3.52269530674668,3.74667315172786,4.30810558164449,3.64980775879278,3.66340665140928,3.86260789806779,4.02503108552783,3.61187173482226,3.76364077045368,4.02286300105117,3.66453500517521
"atlanta_037",3.98360704899207,4.03449734481155,4.58364754413475,3.88509099092047,3.79265588029992,3.89005617751466,4.26391885800994,3.72917776217886,3.94503601452373,4.22037334802842,3.70542219479004
"atlanta_055",2.72051899911756,2.97528297755614,3.2397912497695,2.9393460184981,3.05150385795695,3.16356291067657,3.26976484009102,3.03803044644405,3.02390430531773,3.03775718645662,2.71666735776532
"atlanta_025",1.86147957976668,2.11444515909749,2.24600734342703,2.30479323351162,2.48694412413267,2.42781644378199,2.16695467245755,2.31714556277916,2.27679465336568,2.16038645582495,1.47389645499828
"atlanta_104",1.35715306751479,1.76391413929581,1.67935188114477,1.85036750581246,2.14115144604559,1.89806543191675,1.50334875198732,1.6695454329263,1.89372533270943,1.71874062207,0.967992937077815
"atlanta_118",1.33163661842875,1.6235948164328,1.49505174464244,1.6927628921,1.85962512631334,1.75263058796056,1.45202753739969,1.64072698481334,1.72379508115286,1.71647774124828,0.937299339131934
"atlanta_026",1.44123390797703,1.55229303803829,1.33630949585863,1.49041818855055,1.66538761413985,1.55690859953775,1.37536504979935,1.644951223039,1.63112634314452,1.71826849538736,0.928744079808109
"atlanta_024",1.69560366415153,1.9138537807983,2.05984543767227,2.15558110791374,2.48991739659903,2.26393394403712,1.79294228250299,2.00176294461134,2.17430379166717,2.03374470971751,1.23195269136203
"atlanta_101",2.03841575055275,2.17496319819137,2.4151124761714,2.46821024626643,2.72277352308443,2.58190658711024,2.17479823421103,2.41081784797024,2.42138455436304,2.3652557089435,1.50951887512052
"atlanta_069",2.93395879016348,3.00380745174182,3.39549334037778,3.2377340784057,3.41959844205591,3.40066301863583,3.18860092564833,3.41965719393505,3.20675120244513,3.11797720323749,2.32253515061584
"atlanta_126",2.65866096449052,2.75427103599112,2.87345838134489,2.92059960635599,3.11266974242426,3.00552139533487,2.76084294389633,3.06534373037812,2.83187921327783,2.89241512815701,2.1466104810375
"atlanta_064",3.47033833197739,3.54273730670316,3.91734704044476,3.71928540298257,3.9139720558365,3.92320907440935,3.81797319588045,4.01144230267339,3.73604333628519,3.59107789618749,2.97276165948779
"atlanta_027",1.86163809673531,1.81928281281837,1.60814063622932,1.92379452942167,1.84221587949194,1.95078933939189,1.61978198394665,1.9617281181729,1.91211870428918,1.99932112387902,1.27426461838047
"atlanta_074",2.65076716233007,2.39451883384251,2.5880953141668,2.69565735049398,2.80753175116763,2.6735476383913,2.48370772936187,2.65839862987352,2.55647357728118,2.72347145749945,2.01724731429767
