"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"seoul_005",0.992626147706158,0.849665987125342,0.764663401136585,0.911073958184548,0.914354337084581,0.932131556923195,0.763115533693598,0.710212974037727,1.10085971831911,0.938366017049333,0.29134987617628
"seoul_008",2.13934161391863,2.2204075461223,2.16567304812085,1.91679487606658,2.09232775250205,2.41750257508765,1.83164867656296,2.00778067501411,2.45755503361088,2.38626746337287,1.72559094474139
"seoul_009",3.49548940708457,3.57953425256744,3.40455217836183,3.21073929344088,3.42352424909546,3.80160599676009,3.40477292361298,3.60710261160505,3.76398206883188,3.51985539670346,3.3699635755346
"seoul_010",2.4666034715748,2.04331690650738,2.58549451097258,2.16588856456039,1.76113035883735,2.43689568000541,1.92741060834817,1.98868178625693,2.18469353690258,2.44612862932215,2.54181695906087
"seoul_014",1.18804216253652,0.880482238380692,0.423293788414928,0.599358957175815,0.817444985123659,0.69225454160408,0.761322392154442,0.466448765933527,0.741107353867163,0.387838414304951,0.832221916399314
"seoul_025",2.04578831202607,2.0755852424454,1.90778207722645,1.39104734222211,1.91675464948348,1.97763167171143,2.01734864951052,1.70811106346147,2.18476758161311,1.47068117993745,1.93371622316314
"seoul_013",2.80130164478778,2.48288111888419,2.25740385191457,2.04864643955181,2.39976712087792,2.69766239812616,2.2831226566222,2.12219120756611,2.65942783699224,2.03848912633798,2.47977405880972
"seoul_012",2.73959877404616,2.51644382399866,2.5074055300568,2.35579425134716,2.56553789701668,2.83750657723316,1.97839961241274,2.08873373231935,2.40063698018001,2.16675326728251,2.45901246119424
"seoul_023",2.51577574381778,2.51526329961386,2.50968927138805,2.06295741347303,2.34243737607829,2.76152693580469,2.01399798748609,2.25511457370683,2.47249678329335,2.097978512741,2.65661471485852
"seoul_011",3.18800937092992,3.11302065951977,3.14516564460669,2.84924375616016,2.77553718330861,3.4540414074586,2.79289940137534,2.94554924081684,3.11085924936979,2.88550006767778,2.98378229883769
"seoul_007",2.38170290554229,2.26668585155498,2.47152002401356,2.20928728450817,2.1801126008907,2.60509427437364,1.95487102279911,1.97862762121696,2.21769543287088,2.04078401563248,2.25403954508113
"seoul_006",1.99524205741556,1.81580550828065,1.95541465218041,1.78176260762381,1.74395375415158,2.01059630014667,1.52645496453605,1.63440071577277,1.90398095007193,1.66914443494235,1.75999142586682
"seoul_004",1.75981759714936,1.72427582588245,1.60389608093687,1.89936321986019,1.65580421014862,1.82875492556068,1.56096603012608,1.85844950145824,1.64124472053888,1.8072377566828,1.73716573757783
"seoul_003",2.23738393246993,2.03343425021403,2.09588243381944,2.15158815604052,2.01001433526492,2.30541629446659,2.00320092108268,2.21384393420362,2.07679574086797,2.17879615452531,2.34405410690528
"seoul_024",3.18483568866905,3.17349764288393,3.05529973338059,2.61427075800012,2.63208440600974,3.27088346039998,2.8461790768448,2.71417444268792,3.26203666732048,2.57732020865325,3.12843437496318
"seoul_018",2.8261175044913,2.89573972646141,2.78284394514708,2.52842710668773,2.74203572557269,3.08691738377168,2.96715389061188,2.68105644913809,3.16957424962533,2.46374607211225,2.91246680916521
"seoul_022",3.66399759653639,3.49121778599334,3.63778010230913,3.14227193491185,3.13147837331844,3.74846193051894,3.46045690313934,2.77598975050114,3.49081741623186,3.15570208974181,3.70524996745109
"seoul_020",4.05445337042944,3.87035220267904,4.22423704204,3.54003955602993,3.50540970550935,4.13568560023652,4.27180636088679,3.30920438442992,4.05858698992385,3.675447801298,4.03857337464011
"seoul_002",3.07556974656849,2.70387953981353,2.73810449390231,2.73584423312427,2.68711833457402,2.87758014742479,2.64812628764016,3.10225952598955,3.19052060191648,2.79370735676342,3.27137508451983
"seoul_021",2.03631815122814,1.67872861550302,2.1458388528059,1.521353377725,1.63121227557561,2.13142293979988,1.96068733962038,1.73567886234648,1.97141187845541,1.83613685557695,2.277385057144
"seoul_001",2.91403023799367,2.63074455860941,2.53346905104109,1.88220284985134,2.17998607989643,2.33712471633436,2.35772743158025,2.34989435961607,2.73519004408611,2.61192326956457,2.81799094080668
"seoul_015",1.54105572125976,1.65787882178743,1.71288037491435,1.36752477074252,1.21393876171311,1.59440604827191,1.54271559466329,1.55057985759652,2.18448293290932,1.29304931802686,2.18886921420416
"seoul_016",1.59979186615629,1.75967175999053,1.75970756575656,1.65062986407806,1.6742258982754,1.93383475791959,1.64349314902352,1.55027846641086,2.35034435144888,1.50721613285214,2.23804437309597
"seoul_019",2.4757321244529,2.62190608024042,3.12372066887756,2.17655221703074,2.04655213767063,2.7065692537781,2.79096583956977,2.51134128934533,3.01729587496127,2.61113018509441,2.97518458267199
"seoul_017",1.49282169934973,1.86135331542226,1.79364649477715,1.75124107497081,1.85795921046167,2.01385729605734,2.02182418226473,1.9539422668413,2.28636776840567,1.51522375912687,2.0107527225799
