"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"jakarta_005",0.659494464689401,0.454612510244912,0.403849120571923,-0.152492874198305,0.0906828776646696,0.82705563829298,0.303190459330486,0.626809052902139,0.441130573223396,0.421734888237346,0.29248154766201
"jakarta_001",2.97968992202671,2.94330691989467,2.76355666376019,2.86713402117665,3.02650431998142,3.33837934903854,2.77554142887783,3.7270594633482,3.15045021599165,3.20329039748538,2.22671948509526
"jakarta_021",2.63357176253242,2.95308690220127,2.77990218004444,2.10729506666766,2.14646610907632,3.04993497311869,2.32587700753461,3.38742871588389,2.62311792350686,2.28530142105024,2.75348585981438
"jakarta_018",3.82904773761716,3.98787662560034,3.85714778490163,3.26254243531213,3.6404275163228,4.0132114426286,3.3945282607262,4.75622341164088,3.59956900613019,3.29540802504457,3.47916303910303
"jakarta_008",4.10115842808776,4.47814733113247,4.18022064814171,4.39261214812668,4.81872988598258,4.49787278082739,3.76990577887905,4.95363076445822,4.1401922687568,4.00463941778285,3.73770460665899
"jakarta_023",2.95652314041699,3.36370833282046,2.57273293044072,3.28488624666561,3.67596215279012,2.91193002284974,2.57201862861739,2.57456522731168,2.92010565268031,2.69412155019317,2.596665105589
"jakarta_006",1.72045162545043,1.25804802287444,1.15788776812292,1.83118515130058,1.96068858809651,1.23417822130274,1.59252887847361,-0.336089430535356,1.42375495265867,0.870024436399866,1.43318467498395
"jakarta_011",1.5471965897372,2.42058197319237,2.25676833557185,2.18380456109068,2.64448728641989,2.14638685902202,2.1270198781713,1.74440438190162,1.41190800148857,1.9792667299365,2.50431734043446
"jakarta_031",2.23294753532343,3.19309249301995,3.14151998547047,2.9799065280663,3.70879660132461,3.06975054190336,2.90902101111988,2.33863351910053,2.76503025548289,2.65633083073032,3.11888531088311
"jakarta_007",2.58204965644436,2.78454409921193,2.86376547858104,2.84267200820477,3.38507549771908,2.81160754223185,2.79401689577786,1.7157096600456,2.77223246866435,2.43464452927481,3.05497999684236
"jakarta_022",3.09728924066804,3.67577151557298,3.42616386603107,3.42922367041032,4.1036901987979,3.48172806096609,3.26666565937184,3.16251923466585,3.13688245724163,2.99546503158297,3.62465855199024
