"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"vancouver_001","000025b0065e6f907dd9",2.32713600760391,0.15460480710112,5.45455798055706,4.2145342375666,0.278813853,-0.213869921,0.118559720384328,23.0376155,107.742204696977,2
"vancouver_002","00000c57afe1beb3542e",2.23688375563082,0.192625112971679,5.36430572858397,3.1321432434903,0.349872415,-0.213189592,0.116383432295159,35.21349761,60.1618088559882,3
"vancouver_003","00005326278d904e3977",3.05014507364571,0.150345982268166,6.17756704659886,4.4400346415918,0.416235122,-0.230484743,0.118008746952876,35.0234959,72.6126830687806,4
"vancouver_004","00008211febefdec4687",3.90040631125109,0.0858510064821555,7.02782828420424,5.6437573363567,0.217133013,-0.141680652,0.120993309270182,55.07907857,90.728941484783,1
"vancouver_005","0000f44f4714572c9190",NA,NA,NA,NA,0.269047649,-0.163791978,0.112444647588765,50.22279396,52.7099212865187,0
"vancouver_006","000095d858ee026dad33",NA,NA,NA,NA,0.23903843,-0.1378972,0.113422901313368,55.27262435,70.8468485298801,0
"vancouver_007","0000260eb0070568aeeb",4.44491893867777,0.0488914572156526,7.57234091163092,5.9481447748335,0.168370502,-0.104126051,0.109423078915865,72.12264107,31.4619801991665,2
"vancouver_008","0000c4b0c252c9277b63",4.01125339106568,0.0867735834382464,7.13867536401883,5.5536023515516,0.193442931,-0.10854884,0.105213884133778,63.10977542,21.5608063039128,2
"vancouver_009","0000d14c8a22555cbea9",4.35424129479558,0.0942800332855669,7.48166326774873,6.0372624684757,0.154520631,-0.088750984,0.107505442886131,70.99737837,27.4073573062319,3
"vancouver_010","00009db2bebff4920044",2.7149698795507,-0.0660699442390992,5.84239185250385,4.2347432880591,0.109015958,-0.088736257,0.101063351841614,76.92424692,15.6229413291569,3
"vancouver_011","00004f19671719084198",NA,NA,NA,NA,0.283840858,-0.130308145,0.0537902650901586,39.15069122,11.1519632738824,0
"vancouver_012","00000cedb8bc569b9703",NA,NA,NA,NA,0.207007532,-0.116422028,0.0616150983519405,53.13143724,13.1889029697523,0
"vancouver_013","000026afd6c669a57da0",NA,NA,NA,NA,0.27585908,-0.146039203,0.0672324561403509,41.09390303,19.0103566893116,0
"vancouver_014","0000e2a85b98be9ef10b",NA,NA,NA,NA,0.14685639,-0.109048828,0.0683971941866679,56.45891084,18.7219058995867,0
"vancouver_015","00004a19c155c319ad4c",-1.85306945908684,1.25521002418519,1.27435251386631,-0.481979323280699,0.208643711,-0.112777911,0.0748947368421053,52.09962553,54.288565722967,1
"vancouver_016","0000cfcbaa24e68c7c64",NA,NA,NA,NA,0.272141599,-0.104435834,0.0713695652173913,38.87887894,45.9431498400216,0
"vancouver_017","000085c5476e0af7710f",NA,NA,NA,NA,0.320687303,-0.146276942,0.0662894736842105,33.15741504,22.8533413215507,0
"vancouver_018","0000ec547e86f141f177",NA,NA,NA,NA,0.253999769,-0.13181114,0.0439340771692745,43.08836778,20.715104242601,0
"vancouver_019","00007b006cb9e6202e38",NA,NA,NA,NA,0.258120202,-0.106664306,0.0459586415362731,46.80711968,23.8780649580828,0
"vancouver_020","00004987ce7a91746fa0",NA,NA,NA,NA,0.23188041,-0.09866502,0.0610663272165087,52.02377467,42.0112242260355,0
"vancouver_021","00005b48576c6afbc623",NA,NA,NA,NA,0.252578089,-0.112059908,0.0623562378167641,49.5316735,37.0897656518882,0
"vancouver_022","0000c5fba33bc03e55f8",0.0306939105407845,0.0723611897114009,3.15811588349393,1.6009302313339,0.109843641,-0.066678754,0.0906666666666667,82.38143922,20.6208451384857,2
"vancouver_023","0000255e34f74932183a",NA,NA,NA,NA,0.091264943,-0.061867038,0.0870686463162191,81.90894715,26.2616687483305,0
"vancouver_024","000045ae5eb6fc5bd229",NA,NA,NA,NA,0.077297886,-0.047834373,0.0700658942695556,76.30756473,38.6000350210881,0
"vancouver_025","00006de222a3f88f4240",NA,NA,NA,NA,0.126633348,-0.066397882,0.0790278413424866,64.81313429,39.6805656902603,0
"vancouver_026","000060f3e9ae3f167b9c",-1.02283718822177,0.176096932073605,2.10458478473138,0.4162628060493,0.108574307,-0.075214061,0.0782894736842105,74.00954192,42.0807410479746,1
"vancouver_027","0000854c92aa9ca1e6ad",NA,NA,NA,NA,0.173217705,-0.085339553,0.0861617463410529,70.49148607,24.1468418872513,0
"vancouver_028","0000f3e4cd5fee9362a7",NA,NA,NA,NA,0.244545961,-0.1569129,0.0999279896574014,46.43046786,104.577721288462,0
"vancouver_029","0000292dd6c3aa0bb380",0.10773598931207,0.259899140927417,3.23515796226522,1.8742447695974,0.103611275,-0.058487945,0.0692377956468866,78.15557707,9.43558317290281,1
"vancouver_030","00001abd310ca70c2eea",NA,NA,NA,NA,0.071779741,-0.050422937,0.0595833085833086,87.50601227,6.74142280112184,0
"vancouver_031","0000a9f1bb0af1605d03",4.64448718979712,0.118868352169465,7.77190916275027,6.3747522468326,0.183157753,-0.130790648,0.113190862745098,58.78837703,83.7598576923506,1
"vancouver_032","0000906e8b517e0fed43",4.54552462175447,0.0738329233152323,7.67294659470762,6.2882636675017,0.174304828,-0.127970579,0.117324324324324,52.75143004,97.8482001482716,1
"vancouver_033","0000f0f794dcd2eddc4e",NA,NA,NA,NA,0.176434189,-0.104577921,0.0965147655259823,51.27666163,31.1997803776399,0
"vancouver_034","0000ed0468aa6032223c",0.911707432697789,-0.751289482507622,4.03912940565094,2.2598046018236,0.074862736,-0.076481096,0.0751806171337986,85.40649769,11.3018220977112,1
"vancouver_035","0000d6082a1894d4cdab",-0.385228708017583,-1.3942571031517,2.74219326493557,0.00557725528150144,0.171940329,-0.129103076,0.0586081971782182,45.4776737,16.9268377791564,2
"vancouver_036","0000e55279a747d60b69",NA,NA,NA,NA,0.146029915,-0.110877558,0.0827823068744121,52.42376627,31.2495727082994,0
"vancouver_037","0000a1391faf24a8fa1f",2.02049511652433,-1.26751964449315,5.14791708947748,3.9891513882179,0.178932174,-0.124041557,0.100278099889896,45.47257132,47.9616353210674,2
"vancouver_038","0000365b287119376005",1.97575844617699,-1.14476618713864,5.10318041913014,4.0485879532154,0.23058207,-0.140526959,0.0978862891171223,33.71932764,49.1943151217291,1
"vancouver_039","00005d553dcca179db7c",NA,NA,NA,NA,0.21783481,-0.145762815,0.0924133326089526,41.70044578,55.7413819532217,0
