"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"newyork_001","0000422b818aea83b7d8",0.597536399532517,0.138749135376445,0.433694318917107,0.4877056685432,0.391298774,-0.150415739,0.100554643220651,42.35998981,41.5311642971917,12
"newyork_002","00007c0d532708b81c13",2.37903126797579,-0.689345702642112,2.21518918736038,2.9689777453345,0.380705836,-0.144133406,0.112254658017893,47.60747802,39.6314057821662,24
"newyork_003","0000d0dce15fb95ce78c",1.09255878792296,-1.25488474334519,0.92871670730755,1.0083952692331,0.367560985,-0.135526214,0.086399621983283,47.93744419,10.8154580524388,26
"newyork_004","000073ba20bd404f6f6e",3.19681644244814,-0.9458652755621,3.03297436183273,3.8614579640502,0.252406907,-0.080485874,0.109516799896355,70.64322389,25.4086487298417,13
"newyork_005","0000345514fcb738e2da",3.28417546937775,-0.681391142027618,3.12033338876234,4.0124360361527,0.301279302,-0.102089276,0.107816131039204,58.98501713,25.6911521289134,16
"newyork_006","0000c73967c9325e7626",1.93155226165972,-0.262181755158543,1.76771018104431,2.4758704203544,0.203915507,-0.054591033,0.105521112523821,78.37586711,44.7132645891614,6
"newyork_007","000092c5550b1ad23286",2.12915862411717,-0.399453980638429,1.96531654350176,2.7181880493622,0.170001374,-0.038729341,0.100762011486151,84.28941725,31.6583948805132,4
"newyork_008","0000b35beb255cb2675f",2.46213634853287,-0.673231696468609,2.29829426791746,2.9755365987155,0.169620371,-0.047214756,0.107622595258028,83.61402503,22.9107883282316,7
"newyork_009","0000355d719c33cbd64f",3.05851049866951,-1.06559018571846,2.8946684180541,3.4411095805855,0.243914714,-0.079491964,0.100751751153239,71.16400066,11.3543294276851,14
"newyork_010","000011e8f6077fea2571",2.58141663812058,-1.12391031870964,2.41757455750517,3.0459154588817,0.158363426,-0.034191037,0.0939994681465513,84.09054803,11.9173715425058,12
"newyork_011","0000e62e42164a3409ff",0.829021908464249,-0.211195493700866,0.665179827848839,1.1416467508847,0.273203593,-0.096846672,0.0833468976859338,62.59253259,35.5754867085559,6
"newyork_012","0000f83ff32400650d86",1.63149437114121,-0.413443260076838,1.4676522905258,2.057957660634,0.241690799,-0.08807373,0.0926421922727223,68.77703343,30.9330525519821,4
"newyork_013","0000d2a7b9ddcba8728b",1.80993991139408,-0.475967077906642,1.64609783077867,2.5014190054888,0.175614226,-0.054593538,0.108340145546998,83.86363922,14.9382391504719,5
"newyork_014","0000c801a43aa54c09d6",1.45284622402388,-0.420918177064101,1.28900414340847,1.9155996818676,0.250993088,-0.084929509,0.0953669325455729,67.04315564,11.1903365676421,7
"newyork_015","00006085d175abe17008",0.893281308015489,-0.491182315215665,0.729439227400079,0.756205755251798,0.168415498,-0.055177675,0.0789510043102933,81.24025389,33.2816635749866,1
"newyork_016","0000b8d0b3e1c8062de8",1.11591994214179,-0.0861853146998903,0.95207786152638,1.5187872655082,0.344132523,-0.155739047,0.0830633967432322,46.81737068,33.4529772231466,6
"newyork_017","0000110b0c163188d851",NA,NA,NA,NA,0.091377231,-0.016872583,0.071687327457248,85.65707131,23.0060601680465,0
"newyork_018","00007a72f3d3c9602fe7",NA,NA,NA,NA,0.145951706,-0.040601323,0.0666510440342015,80.94964333,26.794009505931,0
"newyork_019","000088483fd3b8858879",NA,NA,NA,NA,0.197598136,-0.058882438,0.0766925788284514,76.37390573,15.6178505789485,0
"newyork_020","0000b3a769721a7cbaee",NA,NA,NA,NA,0.143514323,-0.038754599,0.0704999614022224,80.04542777,20.3563232139204,0
"newyork_021","00000396c66874942d31",1.64139902325352,-0.906459759393002,1.47755694263811,2.0684557784047,0.423170194,-0.178434358,0.117251036541134,47.73727917,18.0893577501865,83
"newyork_022","0000d76d62bf593f926c",1.89440420812516,-0.986432395951356,1.73056212750975,2.3603234506742,0.426287917,-0.175107619,0.121917251449452,47.31281889,29.870340487927,62
"newyork_023","00001c77a721fbac1e8f",1.76973809642737,-1.15138849479974,1.60589601581196,2.2257145910458,0.368801238,-0.156710579,0.107518683063014,50.46295777,26.634360714242,41
"newyork_024","0000b3d393d716f3155a",3.11886280027647,-1.12468398982012,2.95502071966106,3.4740022048288,0.123285318,-0.021121173,0.126990287706388,91.92137498,8.93698263756994,10
"newyork_025","000014de56ae2f24da8c",3.69423645601959,-1.24665234440365,3.53039437540418,4.3115613561643,0.169351398,-0.041094862,0.15930077217565,84.11265946,16.6254749445135,9
"newyork_026","000037f8f40bbc6b24b4",3.65014449075827,-0.961538025537228,3.48630241014286,4.2853856058022,0.192719233,-0.049257447,0.12996991440745,83.16047451,16.2201085704321,9
"newyork_027","0000c7d38b057fcb77c1",2.70945415230102,-0.709446726765717,2.54561207168561,3.0595403918199,0.200582711,-0.065344576,0.108430170940235,80.36530654,18.1084325160438,7
"newyork_028","0000f20def9346fac5da",2.46719254909469,-0.802881426245956,2.30335046847928,2.8345962965834,0.24833015,-0.091752789,0.113793659298996,70.10828406,20.5323345049662,14
"newyork_029","0000efe3b773e916650a",3.48943669393114,-0.973619639636299,3.32559461331573,4.0223109623451,0.190644799,-0.045179428,0.132558433003137,84.0656771,26.8973622583431,8
"newyork_030","000055e20bbbdd79e0e8",4.23741266606842,-1.28886657401678,4.07357058545301,4.9606659803429,0.178402002,-0.035160009,0.132881697608438,84.28775121,16.9180011989552,10
"newyork_031","00007552e370f7db68bf",3.83692531397182,-1.35828380693095,3.67308323335641,4.1728270145056,0.242173349,-0.050068775,0.12885676133045,66.84065689,12.5614603455536,19
