"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"tokyo_001","0000033bc2e9f56ea0ad",2.72837633890057,0.538840175458721,0.38428937814694,2.5816575560917,0.180811146,-0.128575908,0.0798510821078594,76.73015989,28.0454598894075,12
"tokyo_002","00000dcf05cf5c60c87b",2.60287573892259,0.896342102775798,0.25878877816896,2.6007744780683,0.06412311,-0.122841179,0.0642467890358049,88.7004658,15.4185568949095,11
"tokyo_003","0000e08451d7db636623",2.41479150156957,0.0981625272900191,0.0707045408159401,2.2859080263824,0.156903957,-0.112653431,0.0822616742411346,82.40055286,25.9763572891069,24
"tokyo_004","000027ac3e00c1d1fd6e",4.1329919706218,-0.361766034304892,1.78890500986817,4.0171497694811,0.171344662,-0.094876935,0.084446572185984,86.88425249,36.4817919288338,25
"tokyo_005","000033e8f6fe75bf9c77",4.33615762884427,-0.163547865136196,1.99207066809064,4.3866691600355,0.199686536,-0.094015612,0.0853340807367619,85.99127669,27.3206686572005,15
"tokyo_006","0000cff7853e936c05bd",4.23850882910113,0.169552291569766,1.8944218683475,4.3145581416709,0.103413594,-0.099785929,0.0801549795843102,91.42111838,14.1621819875052,13
"tokyo_007","0000393fc0d3a526c15f",4.02749190144834,0.125631367925882,1.68340494069471,4.2370234015701,0.106350167,-0.085257286,0.083192409948542,89.15973824,8.53890916716496,17
"tokyo_008","0000253fad0d3f788e87",2.34408696075363,0.0132934060334037,0,2.2009705984827,0.14990648,-0.109716586,0.0776775827286915,81.42716089,8.26474020005193,42
"tokyo_009","0000badf5c2b483ab4c5",3.51838315661069,-0.704675979770051,1.17429619585706,3.4055926757677,0.122024375,-0.113468788,0.0852843363775557,87.01860956,19.0355925934285,28
"tokyo_010","00009ba35398e1ad12a2",4.90300741528746,-0.839096276915196,2.55892045453383,5.2790794726961,0.168963524,-0.111167564,0.0876029206296235,87.17030284,33.9477736945276,18
"tokyo_011","00002990bc9274c17b94",4.32733754937422,-0.713973063553524,1.98325058862059,4.3130928018943,0.148045543,-0.091209904,0.090349885340252,81.66104776,11.941198367608,63
"tokyo_012","0000b24cd8207aa1ff36",5.48882544662897,-1.13788230242852,3.14473848587534,5.570739058194,0.217557549,-0.104718351,0.0932430024223368,81.36364109,41.0334679276704,73
"tokyo_013","0000ff37d2a38fe1fe72",3.6818920445261,-0.416459736363627,1.33780508377247,3.3792210162316,0.188990621,-0.107614115,0.0917053927487246,82.98830731,40.9251425374553,19
"tokyo_014","00008efd250237303f3f",5.38749447496144,-1.15701796099109,3.04340751420781,5.5324456295297,0.188298212,-0.072166252,0.0850591361988617,90.3708352,41.1629105710256,20
"tokyo_015","00000b6c93cd9d4d3fa6",5.80835008962092,-1.3829400237073,3.46426312886729,5.9285459986301,0.246238371,-0.088270089,0.0879212406189384,84.1492322,48.9320337652851,40
"tokyo_016","0000b61a88233ce189b7",4.98046112411414,-0.666332320171425,2.63637416336051,5.2360282208284,0.151926425,-0.06892367,0.0844317049580022,91.60501346,36.4040934563543,14
"tokyo_017","000097ea551e73a203ae",4.77916871036174,-0.640156387353829,2.43508174960811,4.7876535093012,0.204178259,-0.079092893,0.0921780164658405,83.80801559,15.6311304474435,25
"tokyo_018","0000e215462ec972cc17",4.77510435686358,-0.347741978862414,2.43101739610995,4.9807937935062,0.134888284,-0.059618047,0.0847721222583683,90.98395876,8.58120181689962,13
"tokyo_019","00008e2da74d21ac915c",4.92200599872659,-1.15738268667608,2.57791903797296,4.9228554933071,0.215392515,-0.075443984,0.0961255099459553,85.58408995,24.1323067533942,39
"tokyo_020","0000cf82484cde143520",5.57652276557686,-1.56075311499641,3.23243580482323,5.6653689617488,0.248996749,-0.070607782,0.0910201633233254,85.46161267,45.7529983633751,61
"tokyo_021","0000ee1a756dbb21f35c",4.83012321436786,-0.888809157152063,2.48603625361423,4.9129000048849,0.167607486,-0.081968022,0.0931344498094243,84.86524138,6.14663871780859,65
"tokyo_022","00009279d4ca304d18ec",4.34620556337704,-0.53630213226567,2.00211860262341,4.3908781766031,0.172103852,-0.089969237,0.0924543514806179,81.94449028,4.95384859462347,42
"tokyo_023","0000084055c617e2d4f7",3.90606323238798,-0.538013089285717,1.56197627163435,3.9797952386793,0.164083912,-0.099279951,0.0876827957052047,81.63326419,5.17982307301557,59
