"nbhd_code","PM25_2006"
"casablanca_025",5.71268199755069
"casablanca_011",6.0006543757824
"casablanca_012",5.88080173347779
"casablanca_031",5.63147276395427
"casablanca_019",6.08007334963325
"casablanca_016",7.50756768279684
"casablanca_002",6.29014697876973
"casablanca_014",7.96600204498977
"casablanca_022",7.22368421052632
"casablanca_005",6.58139534883721
"casablanca_015",5.85082104091289
"casablanca_021",6
"casablanca_026",5.59239130434783
"casablanca_027",6
"casablanca_009",6.06130268199234
"casablanca_010",6.35035460992908
"casablanca_006",6
"casablanca_033",6
"casablanca_008",7.12228571428571
"casablanca_023",5.61902173913043
"casablanca_018",5.02903487429035
"casablanca_032",5.03949004975124
"casablanca_030",6.58175197113457
"casablanca_034",5.01604584527221
"casablanca_001",5.04128304128304
"casablanca_013",5.68314617434335
"casablanca_003",5.514982409317
"casablanca_029",5.5548988406456
"casablanca_004",5.93715609614828
"casablanca_017",5.83018867924528
"casablanca_028",8.8142523364486
"casablanca_020",7
"casablanca_024",9.7063063063063
"casablanca_007",8.79754822426537
"barcelona_22",15.9846743295019
"barcelona_39",12.4966216216216
"barcelona_40",11.4264919941776
"barcelona_43",11.3497757847534
"barcelona_28",11.3453237410072
"barcelona_41",9.01133144475921
"barcelona_38",9.37383177570094
"barcelona_29",9
"barcelona_25",11.1622103386809
"barcelona_27",NA
"barcelona_26",NA
"barcelona_24",10
"barcelona_23",11.5702702702703
"barcelona_21",10.4970760233918
"barcelona_20",NA
"barcelona_19",NA
"barcelona_18",NA
"barcelona_8",NA
"barcelona_9",NA
"barcelona_15",NA
"barcelona_14",NA
"barcelona_16",NA
"barcelona_17",NA
"barcelona_13",NA
"barcelona_11",NA
"barcelona_12",NA
"barcelona_1",NA
"barcelona_2",NA
"barcelona_3",NA
"barcelona_10",NA
"barcelona_7",NA
"barcelona_31",NA
"barcelona_30",NA
"barcelona_37",9
"barcelona_32",NA
"barcelona_34",NA
"barcelona_36",NA
"barcelona_33",NA
"barcelona_6",NA
"barcelona_35",NA
"barcelona_64",NA
"barcelona_63",NA
"barcelona_62",NA
"barcelona_65",NA
"barcelona_5",NA
"barcelona_66",NA
"barcelona_4",NA
"barcelona_67",NA
"barcelona_68",NA
"barcelona_71",NA
"barcelona_61",NA
"barcelona_72",NA
"barcelona_73",NA
"barcelona_69",NA
"barcelona_70",NA
"barcelona_56",NA
"barcelona_57",NA
"barcelona_59",NA
"barcelona_60",NA
"barcelona_44",NA
"barcelona_45",NA
"barcelona_52",NA
"barcelona_53",NA
"barcelona_58",NA
"barcelona_54",NA
"barcelona_50",NA
"barcelona_55",NA
"barcelona_49",NA
"barcelona_48",NA
"barcelona_51",NA
"barcelona_46",NA
"barcelona_47",NA
"barcelona_42",9
"istanbul_032",11.9051418097627
"istanbul_015",11.7397879276351
"istanbul_014",12.9559363525092
"istanbul_002",11.5616667457418
"istanbul_018",14.2865810416831
"istanbul_008",12.0457208689928
"istanbul_012",13.5880398671096
"istanbul_001",10.9728813559322
"istanbul_004",14.7957869733717
"istanbul_026",15.1919599754235
"istanbul_007",11.4073748902546
"istanbul_006",14.0169423154498
"istanbul_005",16.3447170113837
"istanbul_022",13.2561334641806
"istanbul_017",14.3652419639703
"istanbul_019",12.1407581041679
"istanbul_035",12.2583835719668
"istanbul_009",14.4313099041534
"istanbul_021",14.3269435569755
"istanbul_024",12.1619335347432
"istanbul_020",15.8142490198729
"istanbul_013",11.9099045346062
"istanbul_033",11.2609162840676
"istanbul_030",11.2413022936174
"istanbul_010",10.2273718022255
"istanbul_038",11.0752377015296
"istanbul_023",10.6823774558444
"istanbul_039",13.1964573268921
"istanbul_025",13.5174410682654
"istanbul_028",10.4882893281393
"istanbul_027",10.3608857836462
"istanbul_034",9.99760601915184
"istanbul_029",10.2801250269455
"istanbul_003",10.5419420437214
"istanbul_037",10.9977290469094
"istanbul_016",10.2139843680611
"istanbul_011",10.5651643369478
"istanbul_036",10.1015683761874
"istanbul_031",9.56745604672868
"telaviv_045",7
"telaviv_047",7
"telaviv_046",7
