"nbhd_code","PM25_2010"
"casablanca_025",6.24765274186964
"casablanca_011",6.96289973824968
"casablanca_012",6.95217768147346
"casablanca_031",6.59771351714862
"casablanca_019",6.9718826405868
"casablanca_016",8.03943722020891
"casablanca_002",7.01197604790419
"casablanca_014",8.38215746421268
"casablanca_022",7.94243421052632
"casablanca_005",7.19856887298748
"casablanca_015",6.70414695240746
"casablanca_021",6.98476190476191
"casablanca_026",6
"casablanca_027",6.20933734939759
"casablanca_009",6.95402298850575
"casablanca_010",7.02836879432624
"casablanca_006",7
"casablanca_033",6.11000452693527
"casablanca_008",7.66209523809524
"casablanca_023",6.01521739130435
"casablanca_018",6
"casablanca_032",6
"casablanca_030",7.33642923960978
"casablanca_034",6
"casablanca_001",6
"casablanca_013",6.57132660829844
"casablanca_003",6.22758704355211
"casablanca_029",6.15912707433508
"casablanca_004",6.70301187373298
"casablanca_017",6.28737300435414
"casablanca_028",9.24376947040498
"casablanca_020",7.5
"casablanca_024",10
"casablanca_007",9.33459527672616
"barcelona_22",14.666411238825
"barcelona_39",12.9797297297297
"barcelona_40",11.3493449781659
"barcelona_43",10.9013452914798
"barcelona_28",10.8057553956835
"barcelona_41",8.01133144475921
"barcelona_38",8.37383177570093
"barcelona_29",8
"barcelona_25",9.20499108734403
"barcelona_27",NA
"barcelona_26",NA
"barcelona_24",8
"barcelona_23",9.88648648648649
"barcelona_21",9.10136452241715
"barcelona_20",NA
"barcelona_19",NA
"barcelona_18",NA
"barcelona_8",NA
"barcelona_9",NA
"barcelona_15",NA
"barcelona_14",NA
"barcelona_16",NA
"barcelona_17",NA
"barcelona_13",NA
"barcelona_11",NA
"barcelona_12",NA
"barcelona_1",NA
"barcelona_2",NA
"barcelona_3",NA
"barcelona_10",NA
"barcelona_7",NA
"barcelona_31",NA
"barcelona_30",NA
"barcelona_37",8
"barcelona_32",NA
"barcelona_34",NA
"barcelona_36",NA
"barcelona_33",NA
"barcelona_6",NA
"barcelona_35",NA
"barcelona_64",NA
"barcelona_63",NA
"barcelona_62",NA
"barcelona_65",NA
"barcelona_5",NA
"barcelona_66",NA
"barcelona_4",NA
"barcelona_67",NA
"barcelona_68",NA
"barcelona_71",NA
"barcelona_61",NA
"barcelona_72",NA
"barcelona_73",NA
"barcelona_69",NA
"barcelona_70",NA
"barcelona_56",NA
"barcelona_57",NA
"barcelona_59",NA
"barcelona_60",NA
"barcelona_44",NA
"barcelona_45",NA
"barcelona_52",NA
"barcelona_53",NA
"barcelona_58",NA
"barcelona_54",NA
"barcelona_50",NA
"barcelona_55",NA
"barcelona_49",NA
"barcelona_48",NA
"barcelona_51",NA
"barcelona_46",NA
"barcelona_47",NA
"barcelona_42",8
"istanbul_032",10.7148610843141
"istanbul_015",10.7739202652376
"istanbul_014",12.9116752872429
"istanbul_002",11.1347736869573
"istanbul_018",14.7500590969979
"istanbul_008",12.2526333113891
"istanbul_012",13.9075807913017
"istanbul_001",11.3118644067797
"istanbul_004",15.4607450931366
"istanbul_026",15.8982708680769
"istanbul_007",10.9912203687445
"istanbul_006",14.2904396934248
"istanbul_005",17.1002084335418
"istanbul_022",13.7369970559372
"istanbul_017",14.9512539738608
"istanbul_019",12.0963638442628
"istanbul_035",12.5251507159005
"istanbul_009",14.7951277955272
"istanbul_021",14.670216542421
"istanbul_024",12.5820745216516
"istanbul_020",16.5710423144518
"istanbul_013",12.7616348448687
"istanbul_033",11.7821627429911
"istanbul_030",11.3524181771326
"istanbul_010",10.5877021911208
"istanbul_038",12.0560837811768
"istanbul_023",11.5211351458623
"istanbul_039",13.9190821256039
"istanbul_025",14.1861289003952
"istanbul_028",11.2034659100018
"istanbul_027",11.3470306116407
"istanbul_034",10.5427496580027
"istanbul_029",10.853955593878
"istanbul_003",11.5394001016777
"istanbul_037",11.9646582925271
"istanbul_016",10.8335997868372
"istanbul_011",10.8665562158355
"istanbul_036",11.2137504526841
"istanbul_031",10.2275254431052
"telaviv_045",7
"telaviv_047",7
"telaviv_046",7
"telaviv_049",7
"telaviv_048",7.01970443349754
"telaviv_050",7.51592356687898
"telaviv_051",7.83233532934132
"telaviv_014",7
"telaviv_015",7
"telaviv_007",7
"telaviv_008",7
"telaviv_002",7
"telaviv_001",7
"telaviv_004",7
"telaviv_009",7
"telaviv_003",7
"telaviv_005",7
"telaviv_010",7
"telaviv_011",7
"telaviv_012",7
"telaviv_013",6.96088888888889
"telaviv_016",7
"telaviv_018",7
"telaviv_019",6.76811594202899
"telaviv_026",6.45528455284553
"telaviv_027",6.85650224215247
"telaviv_028",7
"telaviv_025",7
"telaviv_017",7
"telaviv_022",7
"telaviv_020",7
"telaviv_021",7
"telaviv_023",7
"telaviv_024",7
"telaviv_070",7
"telaviv_060",7
"telaviv_069",7
"telaviv_059",7
"telaviv_061",7
"telaviv_062",7
"telaviv_058",7
"telaviv_068",7
"telaviv_067",7
"telaviv_063",7
"telaviv_065",7
"telaviv_064",7
"telaviv_066",7.27245508982036
"telaviv_071",7
"telaviv_054",7
"telaviv_056",7.04444444444445
"telaviv_043",7
"telaviv_053",7
"telaviv_037",7.05351170568562
"telaviv_041",7
"telaviv_040",7
"telaviv_031",7.11678832116788
"telaviv_035",7
"telaviv_030",7.02230483271375
"telaviv_034",7
"telaviv_036",7
"telaviv_057",7
"telaviv_032",7
"telaviv_006",7
"telaviv_033",7
"telaviv_029",7
"telaviv_038",7
"telaviv_039",7
"telaviv_042",7
"telaviv_052",7
"telaviv_055",7
"telaviv_044",7
"Johannesburg_1",36
"Johannesburg_2",36
"Johannesburg_3",36
"Johannesburg_6",35.6000199541055
"Johannesburg_23",37.5279519503663
"Johannesburg_125",37.4171462011119
"Johannesburg_122",36.2859430212014
"Johannesburg_119",36.4176245210728
"Johannesburg_24",37.3901492537313
"Johannesburg_18",36.6678966789668
"Johannesburg_54",37.9256782575468
"Johannesburg_55",38
"Johannesburg_124",38
"Johannesburg_68",38
"Johannesburg_58",38
"Johannesburg_29",38
"Johannesburg_27",38
"Johannesburg_26",38
"Johannesburg_28",38
"Johannesburg_25",37.6009538950715
"Johannesburg_30",38
"Johannesburg_31",38
"Johannesburg_70",37.6432259396943
"Johannesburg_39",37.8553230209281
"Johannesburg_40",38
"Johannesburg_82",38
"Johannesburg_86",37.8814968814969
"Johannesburg_88",37.1410333133852
"Johannesburg_89",37.2598889659958
"Johannesburg_85",37.0939074667888
"Johannesburg_126",37.8120905300774
"Johannesburg_98",37.5828812537673
"Johannesburg_99",37.3601609657948
"Johannesburg_117",37.7453526113898
"Johannesburg_102",38.1810032017076
"Johannesburg_90",38
"Johannesburg_87",37.511954459203
"Johannesburg_69",38
"Johannesburg_60",38
"Johannesburg_67",38
"Johannesburg_59",38
"Johannesburg_123",38
"Johannesburg_63",38
"Johannesburg_62",38
"Johannesburg_64",38
"Johannesburg_66",37.9850931677019
"Johannesburg_73",38
"Johannesburg_74",38
"Johannesburg_91",38
"Johannesburg_103",38.1952520213315
"Johannesburg_108",38
"Johannesburg_107",38
"Johannesburg_81",38
"Johannesburg_75",38
"Johannesburg_76",38
"Johannesburg_116",38
"Johannesburg_105",38
"Johannesburg_72",38
"Johannesburg_118",37.9211379186172
"Johannesburg_65",38
"Johannesburg_57",38
"Johannesburg_61",38
"Johannesburg_56",38
"Johannesburg_32",38.0643355763788
"Johannesburg_77",35.9741935483871
"Johannesburg_78",36.2451298701299
"Johannesburg_111",36.7260981912145
"Johannesburg_79",37
"Johannesburg_110",37.774664519592
"Johannesburg_80",37
"Johannesburg_93",38.0528301886793
"Johannesburg_112",37.8709343008941
"Johannesburg_92",36.8146266219036
"Johannesburg_94",38.3495314883417
"Johannesburg_113",38.695207539603
"Johannesburg_96",38.9701859860071
"Johannesburg_106",38.3791627658151
"Johannesburg_109",38
"Johannesburg_115",38.8367300724638
"Johannesburg_104",38.2799365582871
"Johannesburg_101",38.40771637122
"Johannesburg_97",38.0673378076062
"Johannesburg_114",38.4873638791864
"Johannesburg_100",39
"Johannesburg_95",38.2273684210526
"Johannesburg_71",37
"Johannesburg_83",37.4021040327294
"Johannesburg_127",37
"Johannesburg_84",37.0262760495319
"Johannesburg_41",37.936127744511
"Johannesburg_43",37.2662942271881
"Johannesburg_42",37.0080482897384
"Johannesburg_38",37.0692464358452
"Johannesburg_45",37
"Johannesburg_36",37
"Johannesburg_47",37
"Johannesburg_44",37
"Johannesburg_49",36.8819444444444
"Johannesburg_129",36.975628332064
"Johannesburg_48",36.9817142857143
"Johannesburg_46",37
"Johannesburg_34",37
"Johannesburg_51",36.5967450271248
"Johannesburg_52",36.3950413223141
"Johannesburg_128",36.8859570661896
"Johannesburg_53",36.0916902597725
"Johannesburg_50",37
"Johannesburg_130",36.0724346076459
"Johannesburg_20",36
"Johannesburg_14",36
"Johannesburg_13",36
"Johannesburg_10",36
"Johannesburg_9",36
"Johannesburg_8",35.7146503318019
"Johannesburg_11",36.0539803707743
"Johannesburg_12",36
"Johannesburg_19",36.8391345249294
"Johannesburg_16",36.0210803689065
"Johannesburg_15",36
"Johannesburg_21",36.5648021828104
"Johannesburg_33",36.3838268792711
"Johannesburg_35",37
"Johannesburg_37",37.0330188679245
"Johannesburg_22",36.9223907225691
"Johannesburg_17",36.3780276816609
"Johannesburg_120",35.3319870759289
"Johannesburg_121",35.8658694909464
"Johannesburg_7",35
"Johannesburg_4",35.7875
"Johannesburg_5",35.8614812519368
"jakarta_005",18.0887781469177
"jakarta_001",18.0555766673
"jakarta_021",18.6353961371699
"jakarta_018",18.372582205029
"jakarta_008",18.8434263647534
"jakarta_023",18.619477006312
"jakarta_006",18.0347116581386
"jakarta_011",18.1749921948174
"jakarta_031",18
"jakarta_007",18
"jakarta_022",18.6766183860479
"jakarta_030",18.8716143011918
"jakarta_004",19
"jakarta_016",19
"jakarta_033",19
"jakarta_020",19.6939389381862
"jakarta_017",19.7101514808953
"jakarta_015",19
"jakarta_040",19.060502283105
"jakarta_037",19
"jakarta_024",19
"jakarta_029",19
"jakarta_012",19
"jakarta_042",19
"jakarta_026",19
"jakarta_009",19.0041386445939
"jakarta_036",19
"jakarta_013",19
"jakarta_002",19
"jakarta_025",19
"jakarta_034",18.8625162127108
"jakarta_019",19
"jakarta_041",19
"jakarta_027",19
"jakarta_035",19
"jakarta_038",19
"jakarta_039",19.0669957686883
"jakarta_010",19.4397546897547
"jakarta_032",19.9198626216371
"jakarta_003",19.9933594929067
"jakarta_028",19.6921454928835
"jakarta_014",20
"bangkok_017",28.0760252040078
"bangkok_039",27.1401163295425
"bangkok_004",27.275409229631
"bangkok_024",28
"bangkok_044",27.5020135650699
"bangkok_045",27.2889458272328
"bangkok_029",26.3464031785864
"bangkok_003",26.6475798797849
"bangkok_031",26.9598258460321
"bangkok_015",26.1680576010473
"bangkok_001",26
"bangkok_012",27
"bangkok_046",26.9837837837838
"bangkok_037",25.9206495098039
"bangkok_005",26.4026447788418
"bangkok_022",27
"bangkok_050",25.5490255785627
"bangkok_042",26.1861313868613
"bangkok_009",26.6499526963103
"bangkok_030",26.7450142450142
"bangkok_040",27
"bangkok_034",27.6993648553282
"bangkok_011",27.6727497680173
"bangkok_035",27.1692073170732
"bangkok_038",27.2098377812664
"bangkok_018",27.5778001341382
"bangkok_032",27.2910509031199
"bangkok_008",28
"bangkok_010",28
"bangkok_014",27.6615134255492
"bangkok_016",26.9803746654773
"bangkok_019",26.477219897722
"bangkok_026",27.0198711063373
"bangkok_002",25.6399174122505
"bangkok_049",26.1946041574524
