"nbhd_code","PM25_2007"
"casablanca_025",6.60123826370935
"casablanca_011",6.77762603846591
"casablanca_012",6.68255687973998
"casablanca_031",6.45084061869536
"casablanca_019",6.77231051344743
"casablanca_016",7.81176721381369
"casablanca_002",6.97305389221557
"casablanca_014",8.22852760736196
"casablanca_022",7.85690789473684
"casablanca_005",7.19856887298748
"casablanca_015",6.50574032841637
"casablanca_021",6.62857142857143
"casablanca_026",5.93546195652174
"casablanca_027",6
"casablanca_009",6.48467432950192
"casablanca_010",7.02836879432624
"casablanca_006",6.83970856102004
"casablanca_033",6
"casablanca_008",7.60304761904762
"casablanca_023",6
"casablanca_018",5.92635847526359
"casablanca_032",5.71393034825871
"casablanca_030",7.19607777629293
"casablanca_034",5.69971346704871
"casablanca_001",5.91862191862192
"casablanca_013",6.51636848115721
"casablanca_003",6.32415382748999
"casablanca_029",6.10115935439873
"casablanca_004",6.67535476397336
"casablanca_017",6.21843251088534
"casablanca_028",9.21767912772586
"casablanca_020",7.5
"casablanca_024",10
"casablanca_007",9.19109428519921
"barcelona_22",14.5169859514687
"barcelona_39",11.4966216216216
"barcelona_40",10.4264919941776
"barcelona_43",10.3497757847534
"barcelona_28",10.3453237410072
"barcelona_41",8.01133144475921
"barcelona_38",8.37383177570093
"barcelona_29",8
"barcelona_25",10.1622103386809
"barcelona_27",NA
"barcelona_26",NA
"barcelona_24",9
"barcelona_23",10.7094594594595
"barcelona_21",9.79142300194932
"barcelona_20",NA
"barcelona_19",NA
"barcelona_18",NA
"barcelona_8",NA
"barcelona_9",NA
"barcelona_15",NA
"barcelona_14",NA
"barcelona_16",NA
"barcelona_17",NA
"barcelona_13",NA
"barcelona_11",NA
"barcelona_12",NA
"barcelona_1",NA
"barcelona_2",NA
"barcelona_3",NA
"barcelona_10",NA
"barcelona_7",NA
"barcelona_31",NA
"barcelona_30",NA
"barcelona_37",8
"barcelona_32",NA
"barcelona_34",NA
"barcelona_36",NA
"barcelona_33",NA
"barcelona_6",NA
"barcelona_35",NA
"barcelona_64",NA
"barcelona_63",NA
"barcelona_62",NA
"barcelona_65",NA
"barcelona_5",NA
"barcelona_66",NA
"barcelona_4",NA
"barcelona_67",NA
"barcelona_68",NA
"barcelona_71",NA
"barcelona_61",NA
"barcelona_72",NA
"barcelona_73",NA
"barcelona_69",NA
"barcelona_70",NA
"barcelona_56",NA
"barcelona_57",NA
"barcelona_59",NA
"barcelona_60",NA
"barcelona_44",NA
"barcelona_45",NA
"barcelona_52",NA
"barcelona_53",NA
"barcelona_58",NA
"barcelona_54",NA
"barcelona_50",NA
"barcelona_55",NA
"barcelona_49",NA
"barcelona_48",NA
"barcelona_51",NA
"barcelona_46",NA
"barcelona_47",NA
"barcelona_42",8
"istanbul_032",9.10901504919931
"istanbul_015",8.89453601404661
"istanbul_014",10.2576301970229
"istanbul_002",8.69878303363856
"istanbul_018",11.5231266251674
"istanbul_008",9.29545753785385
"istanbul_012",10.9157354273633
"istanbul_001",8.47457627118644
"istanbul_004",12.0743217902238
"istanbul_026",12.4559817431756
"istanbul_007",8.49868305531168
"istanbul_006",11.1198063735377
"istanbul_005",13.347923681257
"istanbul_022",10.6349362119725
"istanbul_017",11.5570469798658
"istanbul_019",9.54054942541879
"istanbul_035",9.51836850037679
"istanbul_009",11.7064696485623
"istanbul_021",11.5772097976571
"istanbul_024",9.70231621349446
"istanbul_020",13.1808841422198
"istanbul_013",9.42303102625298
"istanbul_033",8.95447885122594
"istanbul_030",8.77233485095783
"istanbul_010",8.15888493747849
"istanbul_038",8.8914151853383
"istanbul_023",8.57759476086525
"istanbul_039",10.6662640901771
"istanbul_025",11.3926284234909
"istanbul_028",8.33918466150468
"istanbul_027",8.50683877079756
"istanbul_034",7.87015503875969
"istanbul_029",7.97989868506144
"istanbul_003",8.70284697508897
"istanbul_037",8.94712937335888
"istanbul_016",7.95643485211831
"istanbul_011",8.09714382087124
"istanbul_036",8.14176672145304
"istanbul_031",7.14762583117121
"telaviv_045",7
"telaviv_047",7
"telaviv_046",7
"telaviv_049",7
"telaviv_048",7
"telaviv_050",7
"telaviv_051",7
"telaviv_014",6.27777777777778
"telaviv_015",6.58256880733945
"telaviv_007",7
"telaviv_008",7
"telaviv_002",7
"telaviv_001",7
"telaviv_004",7
"telaviv_009",7
"telaviv_003",7
"telaviv_005",7
"telaviv_010",7
"telaviv_011",7
"telaviv_012",7
"telaviv_013",6.61866666666667
"telaviv_016",6.68
"telaviv_018",6
"telaviv_019",6
"telaviv_026",6
"telaviv_027",6
"telaviv_028",6.2589928057554
"telaviv_025",6
"telaviv_017",6
"telaviv_022",6
"telaviv_020",6
"telaviv_021",6.34782608695652
"telaviv_023",6.64071856287425
"telaviv_024",6.40336134453782
"telaviv_070",7
"telaviv_060",6.47368421052632
"telaviv_069",7
"telaviv_059",6
"telaviv_061",6.81609195402299
"telaviv_062",6.87096774193548
"telaviv_058",6.52093023255814
"telaviv_068",7
"telaviv_067",7
"telaviv_063",7
"telaviv_065",7
"telaviv_064",7
"telaviv_066",7
"telaviv_071",7
"telaviv_054",7
"telaviv_056",7
"telaviv_043",7
"telaviv_053",7
"telaviv_037",7.05351170568562
"telaviv_041",7
"telaviv_040",7
"telaviv_031",7.11678832116788
"telaviv_035",7
"telaviv_030",7.02230483271375
"telaviv_034",7
"telaviv_036",7
"telaviv_057",6.56140350877193
"telaviv_032",7
"telaviv_006",7
"telaviv_033",7
"telaviv_029",7
"telaviv_038",7
"telaviv_039",7
"telaviv_042",7
"telaviv_052",7
"telaviv_055",7
"telaviv_044",7
"Johannesburg_1",32
"Johannesburg_2",32
"Johannesburg_3",32
"Johannesburg_6",31.9619874289135
"Johannesburg_23",32.4373308692496
"Johannesburg_125",32.6548327318833
"Johannesburg_122",32.0002208480565
"Johannesburg_119",32.0045977011494
"Johannesburg_24",32.4220895522388
"Johannesburg_18",32
"Johannesburg_54",32.9285441345052
"Johannesburg_55",33
"Johannesburg_124",33.0118670886076
"Johannesburg_68",33
"Johannesburg_58",33.4317474433081
"Johannesburg_29",32.9065702230259
"Johannesburg_27",32.520942408377
"Johannesburg_26",32.0119581464873
"Johannesburg_28",32.4692832764505
"Johannesburg_25",32.2972972972973
"Johannesburg_30",32.9308176100629
"Johannesburg_31",32.7681415929204
"Johannesburg_70",32.6256712102437
"Johannesburg_39",32.0691537761601
"Johannesburg_40",32.0790513833992
"Johannesburg_82",33
"Johannesburg_86",33.1431046431046
"Johannesburg_88",33.7945342110513
"Johannesburg_89",33
"Johannesburg_85",32.4649564819056
"Johannesburg_126",33.3650982727814
"Johannesburg_98",33.5319469559976
"Johannesburg_99",34
"Johannesburg_117",34
"Johannesburg_102",34
"Johannesburg_90",34
"Johannesburg_87",34
"Johannesburg_69",33.6189599631845
"Johannesburg_60",33.8093480934809
"Johannesburg_67",34
"Johannesburg_59",33.5625
"Johannesburg_123",33.974358974359
"Johannesburg_63",34
"Johannesburg_62",34
"Johannesburg_64",34
"Johannesburg_66",34
"Johannesburg_73",34
"Johannesburg_74",34
"Johannesburg_91",34
"Johannesburg_103",34
"Johannesburg_108",34
"Johannesburg_107",34
"Johannesburg_81",34
"Johannesburg_75",34
"Johannesburg_76",34
"Johannesburg_116",34
"Johannesburg_105",34
"Johannesburg_72",34
"Johannesburg_118",34
"Johannesburg_65",34
"Johannesburg_57",33.5692631113078
"Johannesburg_61",33.6821378340366
"Johannesburg_56",33
"Johannesburg_32",33.9907552984089
"Johannesburg_77",33
"Johannesburg_78",33
"Johannesburg_111",33.2325581395349
"Johannesburg_79",33.3626543209877
"Johannesburg_110",33.8127750939345
"Johannesburg_80",33.271629778672
"Johannesburg_93",34
"Johannesburg_112",34.2261241415057
"Johannesburg_92",33.7518374013247
"Johannesburg_94",34.3326432774025
"Johannesburg_113",35.0142370162422
"Johannesburg_96",35.0240480961924
"Johannesburg_106",34
"Johannesburg_109",34
"Johannesburg_115",34
"Johannesburg_104",34
"Johannesburg_101",34
"Johannesburg_97",33.306860551827
"Johannesburg_114",34
"Johannesburg_100",34.3412566795651
"Johannesburg_95",35
"Johannesburg_71",32
"Johannesburg_83",32.5511396843951
"Johannesburg_127",32
"Johannesburg_84",32.1851404409544
"Johannesburg_41",32.2774451097804
