"nbhd_code","PM25_2001"
"casablanca_025",5.7294870050347
"casablanca_011",5.96372482075794
"casablanca_012",5.93059588299025
"casablanca_031",5.76919973100202
"casablanca_019",6.08007334963325
"casablanca_016",7.48305265401833
"casablanca_002",6.18835057158411
"casablanca_014",7.90081799591002
"casablanca_022",7.22368421052632
"casablanca_005",6.3613595706619
"casablanca_015",5.8037155580295
"casablanca_021",6
"casablanca_026",5.59239130434783
"casablanca_027",6
"casablanca_009",6.06130268199234
"casablanca_010",6.35035460992908
"casablanca_006",6
"casablanca_033",5.98913535536442
"casablanca_008",6.93180952380952
"casablanca_023",5.42880434782609
"casablanca_018",5.02514193025142
"casablanca_032",5.00497512437811
"casablanca_030",6.35410263263397
"casablanca_034",5
"casablanca_001",5.04128304128304
"casablanca_013",5.65526265702322
"casablanca_003",5.55028509037972
"casablanca_029",5.65628551943624
"casablanca_004",5.9874022589053
"casablanca_017",5.85631349782293
"casablanca_028",8.56931464174455
"casablanca_020",7
"casablanca_024",9.08918918918919
"casablanca_007",8.67856499008473
"barcelona_22",16.1859514687101
"barcelona_39",14.2347972972973
"barcelona_40",13.0436681222707
"barcelona_43",12.4910313901345
"barcelona_28",12.5755395683453
"barcelona_41",10.0113314447592
"barcelona_38",10.3738317757009
"barcelona_29",10
"barcelona_25",11.1907308377897
"barcelona_27",NA
"barcelona_26",NA
"barcelona_24",10
"barcelona_23",11.8216216216216
"barcelona_21",10.7914230019493
"barcelona_20",NA
"barcelona_19",NA
"barcelona_18",NA
"barcelona_8",NA
"barcelona_9",NA
"barcelona_15",NA
"barcelona_14",NA
"barcelona_16",NA
"barcelona_17",NA
"barcelona_13",NA
"barcelona_11",NA
"barcelona_12",NA
"barcelona_1",NA
"barcelona_2",NA
"barcelona_3",NA
"barcelona_10",NA
"barcelona_7",NA
"barcelona_31",NA
"barcelona_30",NA
"barcelona_37",10
"barcelona_32",NA
"barcelona_34",NA
"barcelona_36",NA
"barcelona_33",NA
"barcelona_6",NA
"barcelona_35",NA
"barcelona_64",NA
"barcelona_63",NA
"barcelona_62",NA
"barcelona_65",NA
"barcelona_5",NA
"barcelona_66",NA
"barcelona_4",NA
"barcelona_67",NA
"barcelona_68",NA
"barcelona_71",NA
"barcelona_61",NA
"barcelona_72",NA
"barcelona_73",NA
"barcelona_69",NA
"barcelona_70",NA
"barcelona_56",NA
"barcelona_57",NA
"barcelona_59",NA
"barcelona_60",NA
"barcelona_44",NA
"barcelona_45",NA
"barcelona_52",NA
"barcelona_53",NA
"barcelona_58",NA
"barcelona_54",NA
"barcelona_50",NA
"barcelona_55",NA
"barcelona_49",NA
"barcelona_48",NA
"barcelona_51",NA
"barcelona_46",NA
"barcelona_47",NA
"barcelona_42",10
"istanbul_032",8.7536224194482
"istanbul_015",8.67041155640713
"istanbul_014",9.60230189126229
"istanbul_002",8.24692200028467
"istanbul_018",10.9186037349303
"istanbul_008",8.72021066491112
"istanbul_012",10.2597402597403
"istanbul_001",7.47457627118644
"istanbul_004",11.5577572196525
"istanbul_026",11.9443517949618
"istanbul_007",8.40737489025461
"istanbul_006",10.5026220250101
"istanbul_005",13.0203623536957
"istanbul_022",9.86162904808636
"istanbul_017",11.0819498410456
"istanbul_019",8.94818763935738
"istanbul_035",8.91324415975886
"istanbul_009",11.0958466453674
"istanbul_021",11.3003194888179
"istanbul_024",9.00946626384693
"istanbul_020",12.5226443152629
"istanbul_013",8.74015513126492
"istanbul_033",8.1445736055485
"istanbul_030",8.09861695730608
"istanbul_010",7.18813812091316
"istanbul_038",7.9561802397685
"istanbul_023",7.46814844215122
"istanbul_039",10.1292270531401
"istanbul_025",10.2791933505927
"istanbul_028",7.41109988938585
"istanbul_027",7.25714962401563
"istanbul_034",6.94277245782034
"istanbul_029",7.01293382194438
"istanbul_003",7.46453990849009
"istanbul_037",7.98758072528564
"istanbul_016",7.0701882938094
"istanbul_011",7.39547019315668
"istanbul_036",7.05128562275399
"istanbul_031",6.44609276964779
"telaviv_045",6
"telaviv_047",6.19047619047619
"telaviv_046",6.14070351758794
"telaviv_049",7
"telaviv_048",6.51231527093596
"telaviv_050",7
"telaviv_051",7
"telaviv_014",6
"telaviv_015",6
"telaviv_007",6.10650887573965
"telaviv_008",6
"telaviv_002",6.55235602094241
"telaviv_001",6
"telaviv_004",6.17777777777778
"telaviv_009",6.0353982300885
"telaviv_003",6.14507772020725
"telaviv_005",6
"telaviv_010",6
"telaviv_011",6
"telaviv_012",6
