"nbhd_code","PM25_2005"
"casablanca_025",7.06313784188325
"casablanca_011",7.31947763741891
"casablanca_012",7.57141928494041
"casablanca_031",7.25527908540686
"casablanca_019",7.67023227383863
"casablanca_016",8.6921765082072
"casablanca_002",7.90364725095264
"casablanca_014",9.06467280163599
"casablanca_022",8.22368421052632
"casablanca_005",7.7871198568873
"casablanca_015",7.16424297244642
"casablanca_021",7
"casablanca_026",6.93546195652174
"casablanca_027",7
"casablanca_009",7.48467432950192
"casablanca_010",7.99432624113475
"casablanca_006",7.23132969034608
"casablanca_033",7
"casablanca_008",8.31047619047619
"casablanca_023",6.78804347826087
"casablanca_018",6.63763179237632
"casablanca_032",6.18034825870647
"casablanca_030",7.85487104102633
"casablanca_034",6.48538681948424
"casablanca_001",6.75705375705376
"casablanca_013",7.28625808907499
"casablanca_003",6.98398641271382
"casablanca_029",7.07228915662651
"casablanca_004",7.40834057341442
"casablanca_017",7.16400580551524
"casablanca_028",9.82827102803738
"casablanca_020",8
"casablanca_024",10.6630630630631
"casablanca_007",9.95763475752659
"barcelona_22",15.6360153256705
"barcelona_39",12.4966216216216
"barcelona_40",11.4264919941776
"barcelona_43",11.3497757847534
"barcelona_28",11.3453237410072
"barcelona_41",9.01133144475921
"barcelona_38",9.37383177570094
"barcelona_29",9
"barcelona_25",11.1622103386809
"barcelona_27",NA
"barcelona_26",NA
"barcelona_24",10
"barcelona_23",11.7094594594595
"barcelona_21",10.7914230019493
"barcelona_20",NA
"barcelona_19",NA
"barcelona_18",NA
"barcelona_8",NA
"barcelona_9",NA
"barcelona_15",NA
"barcelona_14",NA
"barcelona_16",NA
"barcelona_17",NA
"barcelona_13",NA
"barcelona_11",NA
"barcelona_12",NA
"barcelona_1",NA
"barcelona_2",NA
"barcelona_3",NA
"barcelona_10",NA
"barcelona_7",NA
"barcelona_31",NA
"barcelona_30",NA
"barcelona_37",9
"barcelona_32",NA
"barcelona_34",NA
"barcelona_36",NA
"barcelona_33",NA
"barcelona_6",NA
"barcelona_35",NA
"barcelona_64",NA
"barcelona_63",NA
"barcelona_62",NA
"barcelona_65",NA
"barcelona_5",NA
"barcelona_66",NA
"barcelona_4",NA
"barcelona_67",NA
"barcelona_68",NA
"barcelona_71",NA
"barcelona_61",NA
"barcelona_72",NA
"barcelona_73",NA
"barcelona_69",NA
"barcelona_70",NA
"barcelona_56",NA
"barcelona_57",NA
"barcelona_59",NA
"barcelona_60",NA
"barcelona_44",NA
"barcelona_45",NA
"barcelona_52",NA
"barcelona_53",NA
"barcelona_58",NA
"barcelona_54",NA
"barcelona_50",NA
"barcelona_55",NA
"barcelona_49",NA
"barcelona_48",NA
"barcelona_51",NA
"barcelona_46",NA
"barcelona_47",NA
"barcelona_42",9
"istanbul_032",9.1657727185028
"istanbul_015",9.11293850686145
"istanbul_014",10.4816993722115
"istanbul_002",8.72423732030175
"istanbul_018",11.8680167047514
"istanbul_008",9.41046741277155
"istanbul_012",11.24161884627
"istanbul_001",8.0406779661017
"istanbul_004",12.3864233029129
"istanbul_026",12.7992627051698
"istanbul_007",8.74275680421422
"istanbul_006",11.2162162162162
"istanbul_005",13.4264870931538
"istanbul_022",10.4043179587831
"istanbul_017",11.4494878134935
"istanbul_019",9.29533760219542
"istanbul_035",9.4076865109269
"istanbul_009",11.5886581469649
"istanbul_021",11.4866879659212
"istanbul_024",9.55488418932528
"istanbul_020",12.9225361633095
"istanbul_013",9.06801909307876
"istanbul_033",8.69151118491746
"istanbul_030",8.41907911691436
"istanbul_010",7.62200298267752
"istanbul_038",8.5065454044371
"istanbul_023",8.06925977376464
"istanbul_039",10.1996779388084
"istanbul_025",10.8134623245674
"istanbul_028",7.95791853027462
"istanbul_027",7.8292379655397
"istanbul_034",7.32216142270862
"istanbul_029",7.63014658331537
"istanbul_003",8.05960854092527
"istanbul_037",8.36122347597758
"istanbul_016",7.64064304112266
"istanbul_011",7.73525531007252
"istanbul_036",7.61041312644511
"istanbul_031",6.96311363768304
"telaviv_045",6
"telaviv_047",6
"telaviv_046",6
"telaviv_049",6
"telaviv_048",6.01970443349754
"telaviv_050",6.51592356687898
"telaviv_051",6.83233532934132
"telaviv_014",6
"telaviv_015",6
"telaviv_007",6
"telaviv_008",6
"telaviv_002",6
"telaviv_001",6
"telaviv_004",6
"telaviv_009",6
"telaviv_003",6
"telaviv_005",6
"telaviv_010",6
"telaviv_011",6
"telaviv_012",6
"telaviv_013",6
"telaviv_016",6
"telaviv_018",6
"telaviv_019",6
"telaviv_026",6
"telaviv_027",6
"telaviv_028",6
"telaviv_025",6
"telaviv_017",6
"telaviv_022",6
"telaviv_020",6
"telaviv_021",6
"telaviv_023",6
"telaviv_024",6
"telaviv_070",6
"telaviv_060",6
"telaviv_069",6
"telaviv_059",6
"telaviv_061",6
"telaviv_062",6
"telaviv_058",6
"telaviv_068",6
"telaviv_067",6
"telaviv_063",6
"telaviv_065",6
"telaviv_064",6
"telaviv_066",6.27245508982036
"telaviv_071",6
"telaviv_054",6
"telaviv_056",6.04444444444445
"telaviv_043",6
"telaviv_053",6
"telaviv_037",6
"telaviv_041",6
"telaviv_040",6
"telaviv_031",6
"telaviv_035",6
"telaviv_030",6
"telaviv_034",6
"telaviv_036",6
"telaviv_057",6
"telaviv_032",6
"telaviv_006",6
"telaviv_033",6
"telaviv_029",6
"telaviv_038",6
"telaviv_039",6
"telaviv_042",6
"telaviv_052",6
"telaviv_055",6
"telaviv_044",6
"Johannesburg_1",34.5697343453511
"Johannesburg_2",34.2676886792453
"Johannesburg_3",35
"Johannesburg_6",35.0417040806146
"Johannesburg_23",35.2694211603194
"Johannesburg_125",35.1037745050229
"Johannesburg_122",35.3954284452297
"Johannesburg_119",35.0693486590038
"Johannesburg_24",35
"Johannesburg_18",35
"Johannesburg_54",34.8081773022545
"Johannesburg_55",34.5741293532338
"Johannesburg_124",34.7628560126582
"Johannesburg_68",34.9071300179748
"Johannesburg_58",35
"Johannesburg_29",35
"Johannesburg_27",35
"Johannesburg_26",35
"Johannesburg_28",35
"Johannesburg_25",35
"Johannesburg_30",35
"Johannesburg_31",35
"Johannesburg_70",34.7263527467988
"Johannesburg_39",35
"Johannesburg_40",35
"Johannesburg_82",34.3163997791276
"Johannesburg_86",34.3225918225918
"Johannesburg_88",34.7398763215639
"Johannesburg_89",34.0811936155448
"Johannesburg_85",34.5105359596885
"Johannesburg_126",34.0860631328172
"Johannesburg_98",34.4650391802291
"Johannesburg_99",35
"Johannesburg_117",35.2009442313367
"Johannesburg_102",35
"Johannesburg_90",35.1534282018111
"Johannesburg_87",35
"Johannesburg_69",35
"Johannesburg_60",35
"Johannesburg_67",35
"Johannesburg_59",35
"Johannesburg_123",35
"Johannesburg_63",35
"Johannesburg_62",35
"Johannesburg_64",35
"Johannesburg_66",35
"Johannesburg_73",35
"Johannesburg_74",35.5488058151609
"Johannesburg_91",35.1787538304392
"Johannesburg_103",35
"Johannesburg_108",35.8483412322275
"Johannesburg_107",35.6206896551724
"Johannesburg_81",35.6868413942178
"Johannesburg_75",36
"Johannesburg_76",35.9483870967742
"Johannesburg_116",35.1032258064516
"Johannesburg_105",35.6917372881356
"Johannesburg_72",35.4966656081296
"Johannesburg_118",35.0144040331293
"Johannesburg_65",35
"Johannesburg_57",35
"Johannesburg_61",35
"Johannesburg_56",35
"Johannesburg_32",35.1350229545311
"Johannesburg_77",35.1587096774194
"Johannesburg_78",35.2970779220779
"Johannesburg_111",35
"Johannesburg_79",35
"Johannesburg_110",35
"Johannesburg_80",35
"Johannesburg_93",34.8174957118353
"Johannesburg_112",33.9644939743424
"Johannesburg_92",35.0137918519191
"Johannesburg_94",33.6729134887775
"Johannesburg_113",32.6743533186284
"Johannesburg_96",33.7959427627184
"Johannesburg_106",34.9887655476795
"Johannesburg_109",35.1582430806258
"Johannesburg_115",34.9990942028986
"Johannesburg_104",35
"Johannesburg_101",35
"Johannesburg_97",34.6763609246831
"Johannesburg_114",34.4109307581673
"Johannesburg_100",34.3285424728211
"Johannesburg_95",32.2273684210526
"Johannesburg_71",34.7627421758569
"Johannesburg_83",34.6335476329632
"Johannesburg_127",34.997150997151
"Johannesburg_84",34.6611295681063
"Johannesburg_41",35
"Johannesburg_43",35
"Johannesburg_42",35
"Johannesburg_38",35
"Johannesburg_45",35
"Johannesburg_36",35
"Johannesburg_47",35
"Johannesburg_44",35
"Johannesburg_49",35
"Johannesburg_129",35
"Johannesburg_48",35.0137142857143
"Johannesburg_46",35
"Johannesburg_34",35
"Johannesburg_51",35.6546112115732
"Johannesburg_52",35.0661157024794
"Johannesburg_128",35
"Johannesburg_53",34.5397605920628
"Johannesburg_50",35
"Johannesburg_130",35
"Johannesburg_20",35.0515021459228
"Johannesburg_14",35
"Johannesburg_13",34.8697457187338
"Johannesburg_10",35
"Johannesburg_9",35
"Johannesburg_8",34.6282116726221
"Johannesburg_11",35
"Johannesburg_12",35
"Johannesburg_19",35
"Johannesburg_16",35
"Johannesburg_15",35
"Johannesburg_21",35.0818553888131
"Johannesburg_33",35
"Johannesburg_35",35
"Johannesburg_37",35
"Johannesburg_22",35
"Johannesburg_17",35
"Johannesburg_120",35
"Johannesburg_121",34.0649812094295
"Johannesburg_7",34.9904799682666
"Johannesburg_4",35
"Johannesburg_5",34.0865354818717
"jakarta_005",18.9651162790698
"jakarta_001",19.0181455443663
"jakarta_021",19
"jakarta_018",19
"jakarta_008",19.8232403019133
"jakarta_023",20
"jakarta_006",19.980777209238
"jakarta_011",20
"jakarta_031",20
"jakarta_007",20
"jakarta_022",20
"jakarta_030",20.0193210545323
"jakarta_004",20.2901756668835
"jakarta_016",20.9545361875637
"jakarta_033",21
"jakarta_020",21
"jakarta_017",20.911598462582
"jakarta_015",20.9353949785671
"jakarta_040",20.4364535768645
"jakarta_037",20.0087527352298
"jakarta_024",20.4081632653061
"jakarta_029",20.1428571428571
"jakarta_012",20
"jakarta_042",20
"jakarta_026",20
"jakarta_009",20
"jakarta_036",20
"jakarta_013",19.5878489326765
"jakarta_002",19.3944353518822
"jakarta_025",20
"jakarta_034",19.5411154345006
"jakarta_019",19.2341389728097
"jakarta_041",19
"jakarta_027",19.3179365421973
"jakarta_035",19.8909747292419
"jakarta_038",20
"jakarta_039",20
"jakarta_010",20.02886002886
"jakarta_032",20.588551803091
"jakarta_003",20.9453667370963
"jakarta_028",20.6837111228255
"jakarta_014",21
"bangkok_017",32.1027786385704
"bangkok_039",30.797117805365
"bangkok_004",30.725608064367
"bangkok_024",31.9324662331166
"bangkok_044",30.4749894022891
"bangkok_045",30.2387994143485
"bangkok_029",29.3842534504391
"bangkok_003",29.7134609300854
"bangkok_031",29.9960419552741
"bangkok_015",29.2091310751105
"bangkok_001",29.0036884813995
"bangkok_012",30
"bangkok_046",29.9837837837838
"bangkok_037",28.8939950980392
"bangkok_005",29.1755585955312
"bangkok_022",30
"bangkok_050",28.5417174177832
"bangkok_042",29.1094890510949
"bangkok_009",29.2961210974456
"bangkok_030",29.7450142450143
"bangkok_040",30
"bangkok_034",30.5702187720536
"bangkok_011",30.6727497680173
"bangkok_035",30.0609756097561
"bangkok_038",30.2244897959184
"bangkok_018",30.7059020791415
"bangkok_032",30.6473727422003
"bangkok_008",31
"bangkok_010",31
"bangkok_014",30.9958154132279
"bangkok_016",30.0606601248885
"bangkok_019",29.8907484890749
"bangkok_026",30.4520229144289
