"nbhd_code","PM25_1998"
"casablanca_025",7.91645121785277
"casablanca_011",8.15372140662342
"casablanca_012",7.89911159263272
"casablanca_031",7.88957632817754
"casablanca_019",8.08863080684596
"casablanca_016",9.19782562353443
"casablanca_002",8.36935220468155
"casablanca_014",9.69299591002045
"casablanca_022",9.22368421052632
"casablanca_005",8.3613595706619
"casablanca_015",8.12527831895352
"casablanca_021",8
"casablanca_026",7.93546195652174
"casablanca_027",8
"casablanca_009",8.06130268199234
"casablanca_010",8.71205673758865
"casablanca_006",8
"casablanca_033",8
"casablanca_008",8.87123809523809
"casablanca_023",7.95489130434783
"casablanca_018",7.7448499594485
"casablanca_032",7.30410447761194
"casablanca_030",8.72681411198717
"casablanca_034",7.48538681948424
"casablanca_001",7.75705375705376
"casablanca_013",8.00328321279026
"casablanca_003",7.76622588863278
"casablanca_029",7.94930666060468
"casablanca_004",8.22675933970461
"casablanca_017",8.06313497822932
"casablanca_028",10.3056853582555
"casablanca_020",9
"casablanca_024",10.863963963964
"casablanca_007",10.2212006489995
"barcelona_22",17.7711366538953
"barcelona_39",15.9797297297297
"barcelona_40",14.3493449781659
"barcelona_43",13.9013452914798
"barcelona_28",13.8057553956835
"barcelona_41",11.0113314447592
"barcelona_38",11.3738317757009
"barcelona_29",11
"barcelona_25",12.204991087344
"barcelona_27",NA
"barcelona_26",NA
"barcelona_24",11
"barcelona_23",12.8864864864865
"barcelona_21",12.1013645224172
"barcelona_20",NA
"barcelona_19",NA
"barcelona_18",NA
"barcelona_8",NA
"barcelona_9",NA
"barcelona_15",NA
"barcelona_14",NA
"barcelona_16",NA
"barcelona_17",NA
"barcelona_13",NA
"barcelona_11",NA
"barcelona_12",NA
"barcelona_1",NA
"barcelona_2",NA
"barcelona_3",NA
"barcelona_10",NA
"barcelona_7",NA
"barcelona_31",NA
"barcelona_30",NA
"barcelona_37",11
"barcelona_32",NA
"barcelona_34",NA
"barcelona_36",NA
"barcelona_33",NA
"barcelona_6",NA
"barcelona_35",NA
"barcelona_64",NA
"barcelona_63",NA
"barcelona_62",NA
"barcelona_65",NA
"barcelona_5",NA
"barcelona_66",NA
"barcelona_4",NA
"barcelona_67",NA
"barcelona_68",NA
"barcelona_71",NA
"barcelona_61",NA
"barcelona_72",NA
"barcelona_73",NA
"barcelona_69",NA
"barcelona_70",NA
"barcelona_56",NA
"barcelona_57",NA
"barcelona_59",NA
"barcelona_60",NA
"barcelona_44",NA
"barcelona_45",NA
"barcelona_52",NA
"barcelona_53",NA
"barcelona_58",NA
"barcelona_54",NA
"barcelona_50",NA
"barcelona_55",NA
"barcelona_49",NA
"barcelona_48",NA
"barcelona_51",NA
"barcelona_46",NA
"barcelona_47",NA
"barcelona_42",11
"istanbul_032",11.0860167856454
"istanbul_015",11.4429716288636
"istanbul_014",12.2970150432345
"istanbul_002",11.0602849077193
"istanbul_018",13.6383263730203
"istanbul_008",11.3208031599737
"istanbul_012",12.9873150105708
"istanbul_001",9.36610169491526
"istanbul_004",14.2495936992124
"istanbul_026",14.7503730360748
"istanbul_007",10.5820895522388
"istanbul_006",13.3711173860428
"istanbul_005",15.7418630751964
"istanbul_022",12.4985279685967
"istanbul_017",13.6690215471565
"istanbul_019",11.7267451832371
"istanbul_035",11.5194988696307
"istanbul_009",13.6186102236422
"istanbul_021",13.5772097976571
"istanbul_024",11.6396777442095
"istanbul_020",15.253616330945
"istanbul_013",11.1452863961814
"istanbul_033",10.9100322360066
"istanbul_030",11.1004638776737
"istanbul_010",9.65263278650912
"istanbul_038",10.480639382665
"istanbul_023",9.85741218495733
"istanbul_039",12.299114331723
"istanbul_025",12.5717400190762
"istanbul_028",9.82731367928309
"istanbul_027",9.52140446444431
"istanbul_034",9.04252165982672
"istanbul_029",9.65897822806639
"istanbul_003",9.90518556176919
"istanbul_037",10.4366616989568
"istanbul_016",9.93520738964385
"istanbul_011",10.2390499905753
"istanbul_036",9.33657408697105
"istanbul_031",9.13216124609813
"telaviv_045",6
"telaviv_047",6
"telaviv_046",6
"telaviv_049",6
"telaviv_048",6.01970443349754
"telaviv_050",6.51592356687898
"telaviv_051",6.83233532934132
"telaviv_014",6
"telaviv_015",6
"telaviv_007",6
"telaviv_008",6
"telaviv_002",6
"telaviv_001",6
"telaviv_004",6
"telaviv_009",6
"telaviv_003",6
"telaviv_005",6
"telaviv_010",6
"telaviv_011",6
"telaviv_012",6
"telaviv_013",5.85155555555555
"telaviv_016",6
"telaviv_018",6
"telaviv_019",5.76811594202899
"telaviv_026",5.45528455284553
"telaviv_027",5.5695067264574
"telaviv_028",5.34532374100719
"telaviv_025",6
"telaviv_017",6
"telaviv_022",6
"telaviv_020",6
"telaviv_021",6
"telaviv_023",6
"telaviv_024",6
"telaviv_070",6
"telaviv_060",5.47368421052632
"telaviv_069",6
"telaviv_059",6
"telaviv_061",6
"telaviv_062",6
"telaviv_058",6
"telaviv_068",6
"telaviv_067",6
"telaviv_063",6
"telaviv_065",6
"telaviv_064",6
"telaviv_066",6.27245508982036
