"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"jakarta_023","0000f2b02544c13fec84",2.96256052716394,0.073791738026776,3.47637770028542,3.7545801970226,0.295680695,-0.117316565,0.108587064676617,43.06897348,26.5892862202392,22
"jakarta_024","000025457889fa798f91",3.61792858353972,0.410994780546791,4.1317457566612,4.7264064765302,0.183645728,-0.031556859,0.09,78.10200196,23.4115968340646,8
"jakarta_025","00000d34c751ea062aa9",4.86972867079528,0.669911636612198,5.38354584391676,5.9814650904735,0.08737148,-0.081681354,NA,94.45851592,13.6860017084583,5
"jakarta_026","00005d5a4b89ee1d1c3e",4.24017791528281,0.943177409132291,4.75399508840429,5.1032919669088,0.124030569,-0.075445175,NA,80.85300282,13.0620023196629,8
"jakarta_027","00009a2ed457cfa8b715",0.342089650843312,0.992806085219189,0.855906823964793,0.342765025505699,0.152641218,-0.044165241,0.0733249535897768,78.93911796,4.22743703176061,16
"jakarta_028","0000609e9a72264e7388",4.314853974186,0.601804468036743,4.82867114730748,5.544273150243,0.13300933,-0.028066184,NA,86.31093464,11.9718945715313,8
"jakarta_029","00004c72a27b86ff95f4",3.84577835193914,0.293969569003806,4.35959552506062,4.8616969949315,0.203547059,-0.057338541,NA,72.32502305,26.6122300976985,9
"jakarta_030","00007cab1c94883fa50d",2.87518927852321,-0.00764126669279021,3.38900645164469,3.8196111856238,0.279995058,-0.081545237,0.111,57.34109871,36.8378805870704,22
"jakarta_031","0000218d1f87182e81c7",2.95809789988668,-0.219326302631249,3.47191507300816,4.1718484996073,0.296090282,-0.054165145,0.123,55.83678768,49.2136731958939,15
"jakarta_032","00009f78e826f012922a",-0.513817173121481,0.366312677235653,0,-0.180139436207703,0.101945924,-0.070247101,0.0855451934000073,84.73625166,4.39035066165311,36
"jakarta_033","000069fbc68beb95f7d4",3.36693502854866,-0.0363682492833424,3.88075220167014,4.2975307601437,0.184721413,-0.090790227,NA,57.92325084,24.8498055859697,11
"jakarta_034","0000bc06076516e29904",4.55477282489487,0.599336473353413,5.06858999801635,5.6393776855131,0.129432751,-0.068348956,NA,78.40781493,11.9521073146025,17
"jakarta_035","0000496c6c8b72f66c01",3.469404975792,1.06640791225364,3.98322214891348,4.8900685734579,0.123214177,-0.010668956,NA,90.4371518,9.03403464709576,5
"jakarta_036","00004a9c011c950a38cc",4.74183968718566,0.986968713595277,5.25565686030714,5.9945988812544,0.109636243,-0.07150409,NA,90.0099115,11.8870929607221,3
"jakarta_037","00003fd6b63b5caa123b",3.8366599047698,0.720947984779784,4.35047707789128,4.5675334751859,0.119175825,-0.110623831,NA,73.44182585,19.4168411072981,11
"jakarta_038","0000f07c33da39377e5d",3.50676690417726,0.983217385272011,4.02058407729874,5.0518839767994,0.118930979,0.023006126,NA,95.31268835,7.88724384736038,6
"jakarta_039","00003934841e6387268d",3.77635659644389,0.839515672220219,4.29017376956537,5.38959636066649,0.097855566,0.022003,NA,88.55543823,6.44766851798021,4
"jakarta_040","0000e0edf0aff5b70c00",3.84621196190075,0.6788701504862,4.36002913502223,4.7013553302498,0.18651117,-0.063964294,0.108,71.77935498,14.5692375996635,9
"jakarta_041","0000b7f4eabde01a664e",2.26501893077668,0.940761202180944,2.77883610389816,3.4336017416783,0.141553867,-0.032321758,0.099536231884058,89.75783163,5.9956989960115,20
"jakarta_042","0000013bc5febd54845e",4.33939960956535,0.569789439067801,4.85321678268683,5.56258509802129,0.122343015,-0.067884784,0.112,83.50736699,19.9868673301451,9
