"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"singapore_001","0000b63cefccff4a3605",2.88287502275012,0.650521178753372,5.45562802572618,3.1025327768312,0.061885354,-0.101175431,0.132041293148965,NA,15.56909857602,14
"singapore_002","00009a356b559ce36af5",1.25558306055911,-0.282558485162005,3.82833606353517,1.8773004707012,0.365258696,-0.154022683,0.136517673378076,NA,33.9915017944893,15
"singapore_003","00009af89a99e57a70d0",3.6899901100519,0.963483993582141,6.26274311302796,4.9022531210282,0.18126564,-0.092514892,NA,NA,23.0829678511689,1
"singapore_004","00000fe22cca500a14bb",NA,NA,NA,NA,0.063924216,-0.098690544,0.0746945606694561,NA,9.07513002902425,0
"singapore_005","00000508abeb1e9e9164",NA,NA,NA,NA,-0.018008301,-0.087095661,0.0307592592592593,NA,10.1197269649804,0
"singapore_006","0000f1485fd1950a3e51",5.04655990638383,0.612606055440087,7.61931290935989,5.8319929687033,0.157634902,-0.094295742,0.129833788780377,NA,8.76189827996457,24
"singapore_007","00006df561d9f284c819",3.11882858732268,0.256656683518428,5.69158159029874,4.4052860173186,0.186385058,-0.088807779,0.109460104438642,NA,18.1646840740572,10
"singapore_008","0000cd179efea8d9a624",4.55239125302025,0.812602509506783,7.12514425599631,5.6639702935293,0.180751649,-0.102964322,0.125472507474327,NA,12.3768826811783,15
"singapore_009","00009ee9323ed75bc046",6.58574511008395,0.783089781129592,9.15849811306001,8.4661281817811,0.149201353,-0.028164743,0.144316,NA,14.2460687600793,12
"singapore_010","0000a2cc62855d134cff",6.40134324529885,0.845975162271041,8.97409624827491,8.0762421859792,0.150852586,-0.049275668,NA,NA,14.6105262979534,8
"singapore_011","00001f9efdcb9ffb4cba",3.70329243016613,0.910706408974248,6.27604543314219,4.3757475788694,0.113339542,-0.143672127,0.113191603875135,NA,25.4512141791364,13
"singapore_012","0000baae58e2b87d3e50",-0.224700917356503,-0.181392022340057,2.34805208561956,0.215305853532001,0.254150594,-0.178324871,0.124242802837348,NA,20.3858658949815,59
"singapore_013","0000123bda7664db13bd",2.43188248703841,0.287078045012019,5.00463549001447,3.4476287405574,0.233307647,-0.143876791,0.138411687065035,NA,28.6482536001433,11
"singapore_014","000004935a7578f5c1b0",2.83668718692988,0.368384020055602,5.40944018990594,3.5932144151461,0.169366145,-0.084586433,0.144198948557525,NA,19.627887939462,16
"singapore_015","00009a53647356959c50",1.03662947298285,-0.255644010630696,3.60938247595891,1.1357220627924,0.54120959,-0.272774869,0.141359376425589,NA,20.4011445973952,7
"singapore_016","0000c34619f6f49ae380",3.90445465302224,1.0132296912384,6.4772076559983,4.6160598836819,-0.107211498,-0.171593337,NA,NA,40.2190436866952,1
"singapore_017","0000fbbd488b05008c1e",1.96666634635511,0.142054571476309,4.53941934933117,4.1133176624241,0.204270601,-0.094402873,0.152138535031847,NA,27.244679241043,6
"singapore_018","0000ce366b14cf62394d",0.130304016599319,-0.243013066557489,2.70305701957538,0.0516695035466981,0.243450103,-0.181495703,0.0888670620660996,NA,7.89449551341277,3
"singapore_019","0000da2a56121525c6fd",4.55071863659181,0.905715818431918,7.12347163956787,5.8739187784024,0.170876958,-0.117585698,0.128896475770925,NA,18.1957066101299,9
"singapore_020","0000addc7ea6e28baf1a",5.2438694816953,0.844513936000698,7.81662248467136,5.7844072821718,0.025734212,-0.099090451,0.155597315436242,NA,24.3342439154852,10
"singapore_021","0000ceb72320e08ab09d",2.71230484714743,0.140792937259026,5.28505785012349,3.607082226521,0.261145571,-0.112814234,0.136258696521391,NA,26.8685496286595,12
"singapore_022","0000ee81d617cf0aa551",2.65977275056211,0.544305464157177,5.23252575353817,3.1999514586218,0.24136019,-0.119839643,0.144137398373984,NA,19.0970140538659,9
"singapore_023","0000039c6d206bf39401",1.03663998071087,-0.0153140137054019,3.60939298368693,1.775834018849,0.332777576,-0.158404687,0.121486399922118,NA,17.1069261907786,18
"singapore_024","0000bc2f81a524e434c1",3.77269018672814,1.01915486270599,6.3454431897042,4.4452499912231,0.048487579,-0.092636464,NA,NA,21.8167006259253,1
"singapore_025","00003cf167b4f2cfcd03",4.18547147419224,0.953727060524069,6.7582244771683,5.0524797880539,0.100679864,-0.11862048,0.103933540776519,NA,21.1860234355765,14
"singapore_026","0000901d18180fd75fa0",-2.57275300297606,0.225913231845578,0,-1.8315721309163,0.142038272,-0.16094685,0.0961145313022298,NA,5.00173693330061,29
"singapore_027","0000320b91fa1b5913f3",0.848140898589103,0.199116167120711,3.42089390156516,1.3838112421705,0.38019784,-0.172127238,0.125190963690964,NA,55.3568211869914,10
"singapore_028","0000b391b87ac6f1d5b8",3.48395330088959,0.728785279316548,6.05670630386565,4.4218673038651,-0.01705246,-0.154036707,NA,NA,28.5504646462417,8
"singapore_029","0000a674f8943beafe0e",6.92630659622535,1.16975457107805,9.49905959920141,8.3142883345031,0.098184058,-0.084454755,0.144,NA,14.5190870987777,10
"singapore_030","00005d3957ec9ebc379c",0.942032780336359,0.378917681434673,3.51478578331242,1.3798435974148,0.093222528,-0.109248363,0.13640472297911,NA,11.2847691472472,9
"singapore_031","0000fd67100b091bbc12",2.31977097484821,0.402636815584304,4.89252397782427,3.1127501972278,0.151984114,-0.130453107,0.135781095313323,NA,30.6976368953981,17
"singapore_032","0000a7b3f1e4788d2c64",4.10790500757274,0.909942101301543,6.6806580105488,5.1971741177596,0.090514868,-0.079278869,0.0896191722879428,NA,4.53244498153225,7
