"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"berlin_001","0000a30671e230764c11",2.7358889199387,0.68566056632038,1.63834730176631,1.8109598332662,0.37109471,-0.205571568,0.110890440269028,42.41572393,50.3272437814308,105
"berlin_002","0000b35982724d4cce8b",4.32663700083643,1.02052753025618,3.22909538266404,3.7236508515962,0.26482773,-0.170325476,0.120325074673753,58.40353107,42.0694319531988,33
"berlin_003","0000cb4e28e2a9e423b2",3.65059072673771,0.560347892949555,2.55304910856532,2.8409719062003,0.38202871,-0.218877427,0.142805933047232,41.24756865,50.2572344764914,89
"berlin_004","000083479c7460a2d29a",3.448981298537,0.404384218930897,2.35143968036461,2.5577123610667,0.394177421,-0.239772065,0.137168376806083,30.78555349,51.1065435601044,103
"berlin_005","0000fe196e427e39a827",4.26500456742888,0.927241678945877,3.16746294925649,3.6406428574027,0.239395299,-0.174688007,0.117032831299946,54.91368063,41.4610354274808,63
"berlin_006","0000a526768f1fc1f038",3.73093254953888,0.777266298573821,2.63339093136649,2.9783309536656,0.361840217,-0.208306494,0.131979292052142,37.91819398,43.5629461291436,72
"berlin_007","000000fcb76e1ff0c55c",3.07639444501025,0.0317870014404249,1.97885282683786,2.1250915179361,0.429768649,-0.245180738,0.148336867590947,35.66228034,52.1713142523667,165
"berlin_008","000075a218f87ff59127",1.63153060795615,0.184972660922007,0.53398898978376,0.5860463589696,0.391809271,-0.219062433,0.126583344291669,32.07174529,44.1320675901439,141
"berlin_009","0000adfc454cd8645200",1.75441331793615,-0.0797062104708782,0.65687169976376,0.792278128450999,0.265138435,-0.179244683,0.120803455130775,36.66824999,39.2001615395524,154
"berlin_010","0000c9c4c6ddb1ca297f",1.3001919494709,0.832985424422884,0.20265033129851,0.232704683761,0.319446867,-0.216876355,0.112343221222524,26.06404022,49.4026126444375,168
"berlin_011","00001da9b10a0cec5e71",4.06839446113898,0.835589301127576,2.97085284296659,3.3076874687402,0.306071288,-0.194702245,0.130964280064143,41.85763316,47.153437195515,86
"berlin_012","00001f71056ab3a50cef",1.09754161817239,0.154162151388755,0,0.00614252986449948,0.383746243,-0.255251966,0.115970463054552,31.82351358,41.4044572656698,265
