"nbhd_code","system:index","UHI","UHINIGHT","UHIEQ","Buffer_UHI","NDVI","NDBI","Albedo","Impervious_surface","DEM","Count"
"barcelona_1","00002bc05bfdd9a87634",3.50569428323542,1.47597189534958,4.0310439058811,3.0670092456848,0.130862382,0.063665404,0.117974365346727,92.45676509,22.3890118624676,1
"barcelona_10","00006e452257bb17c6d3",4.21678479247579,1.79509224608397,4.74213441512148,3.3283719635954,0.160001524,0.0551752,0.122543388698526,92.26284332,36.5436073845503,1
"barcelona_11","0000ad5b01be79789da0",4.22440591961101,1.20543550047749,4.7497555422567,3.5185293044489,0.310126493,-0.065107641,0.12513349176965,63.82859342,74.9460721178334,7
"barcelona_12","00007dbd0c8c62321a1e",5.02933478448695,0.575914381309552,5.55468440713263,4.925567713343,0.082761511,0.018214212,0.12781986209736,97.21250513,9.05655979268581,16
"barcelona_13","000064e32a61d11093ed",4.80637704316664,1.28923553167193,5.33172666581233,4.9953866481479,0.202610723,0.001036385,0.140754857725599,85.97002683,18.1082914276569,2
"barcelona_14","00002ca67983511b16be",NA,NA,NA,NA,0.215951138,0.005210058,0.135410693301998,82.47219636,31.9753746947095,0
"barcelona_15","00001888fa2d7f9e24f9",4.79997969349176,1.75969669384035,5.32532931613744,4.8639687379014,0.13337729,0.063458876,0.137055335968379,96.71397916,36.8976111415584,1
"barcelona_16","000078d8edab45809dd2",NA,NA,NA,NA,0.136348095,0.057685398,0.137703854116898,94.3848992,29.0520154316882,0
"barcelona_17","000014187c3a55fad2c5",NA,NA,NA,NA,0.11779657,0.0841032,0.140682847291429,95.54302479,44.139736528489,0
"barcelona_18","0000026314de7cb5a74d",4.98135875539267,1.86402181490976,5.50670837803836,4.8607419346369,0.132233084,0.071824185,0.136957508473701,94.3850458,43.6092626473729,2
"barcelona_19","000042a569aea0b34249",4.47424607663147,1.81554873162652,4.99959569927715,4.6339777568099,0.19500659,0.005247863,0.132054077235367,90.80039802,70.5936731278292,2
"barcelona_2","000081825a4c9dabc9d5",3.03314079130439,1.41044621224206,3.55849041395008,2.5626164171394,0.119010992,0.069861228,0.114471995841179,95.08671685,24.1402740207493,1
"barcelona_20","00006b36a22e6d3c1b86",4.51178723778917,1.54357707222837,5.03713686043485,4.9086303793364,0.21114056,-0.023791673,0.141031315803357,82.52196824,70.2490776369162,3
"barcelona_21","0000205d2b6d5628b276",3.49935192999544,1.17660620579651,4.02470155264113,3.5085621534396,0.358015422,-0.090053423,0.129808971704624,65.1256609,166.03647812037,4
"barcelona_22","00005804cc84395a36a1",-0.525349622645685,-0.204935258331349,0,-1.0198604538556,0.596328983,-0.234068226,0.0944103831136692,32.08451451,321.850353621391,14
"barcelona_23","0000b27fa9c70d6c80a8",2.47683751741291,0.977669786859,3.0021871400586,2.8206926537495,0.359495614,-0.083394207,0.124946588571482,64.70181554,186.617341100729,4
"barcelona_24","0000dd78efa09bb67f87",3.75430933330144,1.64727953737264,4.27965895594712,4.2167003210567,0.226005758,0.001091254,0.130341344373544,80.51886027,109.64641163898,1
"barcelona_25","0000326e121c0d9d3a6f",2.82637071030555,1.25014813739247,3.35172033295124,2.7781762366801,0.308923687,-0.04561173,0.124086716569815,67.60819776,181.956059526384,3
"barcelona_26","00008416cb7ab80643e1",4.12073664534556,1.86279219836202,4.64608626799124,4.3889944125445,0.183215933,0.037505394,0.128688181754332,90.26325299,93.2697010143729,2
