NDVI,UHI
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.20542,3.4022
0.26109,2.4699
0.50987,1.9556
0.43532,1.2336
0.43906,1.1291
0.4637,2.0173
0.43289,1.8652
0.30128,1.5463
0.43592,0.95694
0.56002,1.2351
0.5372,2.0801
0.45659,3.3632
0.4257,2.9656
0.61923,1.477
0.51389,0.51712
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.39619,3.4022
0.33343,2.4699
0.36698,2.1263
0.49313,1.8616
0.50733,1.8942
0.42633,2.1149
0.38485,1.6228
0.25589,1.756
0.23474,1.3158
0.40267,1.5748
0.3495,2.6754
0.42525,3.3632
0.447,2.9656
0.52667,0.73367
0.27877,1.8673
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.10423,NaN
0.34983,0.82505
0.47633,2.1263
0.50081,1.8616
0.34362,2.6465
0.45987,2.4585
0.41505,2.2977
0.27725,2.6218
0.29109,1.874
0.3854,1.8244
0.33896,3.3228
0.35502,3.3375
0.53529,2.3211
0.46905,0.73367
-0.0072037,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.29484,NaN
0.33056,-0.16344
0.20892,2.3062
0.35171,2.7642
0.28062,2.6465
0.52219,2.4585
0.26074,2.9696
0.28153,2.7535
0.59453,1.8002
0.25971,2.1007
0.28876,3.206
0.31094,2.9748
0.35885,2.0269
0.31812,1.013
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.35607,-0.53086
0.30283,2.7659
0.34466,3.9788
0.4152,3.9732
0.48378,2.68
0.34861,2.9696
0.55142,2.7535
0.5825,1.4238
0.44869,2.3838
0.41045,2.8754
0.42582,2.3129
0.33581,1.8137
0.075513,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.2336,NaN
0.34899,0.036648
0.2804,3.0125
0.39602,4.469
0.36469,4.3991
0.48451,2.4017
0.64525,1.4786
0.64247,1.2667
0.49093,1.4238
0.39321,2.3838
0.39163,2.2622
0.33219,1.71
0.30816,NaN
0.098472,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.24239,NaN
0.30853,0.8643
0.32224,3.1184
0.39277,4.1465
0.35781,4.0941
0.39234,1.9251
0.59201,0.31655
0.61438,0.22641
0.45571,1.5787
0.4465,2.4976
0.35925,2.2622
0.37494,1.2602
0.29171,NaN
0.088836,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.11006,NaN
0.32221,0.8643
0.43823,3.1184
0.41808,3.3399
0.38984,3.4797
0.45109,1.4697
0.60933,0.21082
0.59813,0.82322
0.37122,2.3081
0.4139,2.5423
0.45457,1.7192
0.35952,1.2602
0.055601,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.24749,NaN
0.34146,0.84199
0.42759,2.8805
0.52299,3.3399
0.38061,3.4797
0.60842,1.2507
0.67191,0.90175
0.51125,1.5038
0.32088,2.564
0.30639,2.4998
0.41049,1.696
0.23238,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.47624,NaN
0.39997,0.55909
0.39666,2.347
0.4681,2.5229
0.46636,2.5743
0.59467,1.2507
0.52164,0.90175
0.36466,2.2182
0.43755,2.2053
0.34548,2.1548
0.42036,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.30192,NaN
0.54713,-0.1553
0.57226,1.3585
0.44594,1.6174
0.47707,1.8742
0.45048,2.0105
0.39246,2.1936
0.38014,2.2182
0.40008,2.2053
0.40424,NaN
-0.058071,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
