NDVI,UHI
0.17161,2.8177
0.19628,2.2331
0.29794,1.7615
0.4084,1.5935
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.02831,NaN
0.053099,NaN
0.083502,-2.5491
0.080311,1.3211
0.081651,2.6172
0.085623,3.2046
0.091538,4.1536
0.14178,4.7708
0.17097,4.4407
0.13055,4.4082
0.12104,4.5178
0.075708,4.5537
0.086597,4.5068
0.038871,4.0378
0.06035,3.0638
0.0019597,3.6111
0.25259,3.8415
0.21481,3.9263
0.20839,4.3914
0.063489,3.8902
0.14377,2.911
0.13329,3.2486
0.16961,2.9633
0.22073,2.6678
0.31996,2.2762
0.24219,2.2421
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.05425,NaN
0.063886,-4.301
0.074359,-2.6805
0.081151,-0.47582
0.076425,2.3422
0.080605,4.3418
0.11631,4.5145
0.1101,4.8234
0.15557,4.617
0.089978,4.6571
0.18561,4.4316
0.10466,4.701
0.051472,4.3254
0.15697,3.6201
0.090062,2.5303
0.082223,2.8299
0.24646,3.3345
0.23982,3.7143
0.15076,3.833
0.13405,4.2022
0.16336,3.2234
0.15424,3.2719
0.19168,2.8109
0.24227,2.4718
0.25695,2.5181
0.19211,2.4183
NaN,NaN
0.29426,1.5761
0.28291,1.5106
0.29843,0.79139
0.34759,0.35765
NaN,NaN
NaN,NaN
0.042084,NaN
0.069745,-4.5788
0.12354,-4.209
0.089716,-2.7015
0.068288,1.7687
0.089001,4.2406
0.10167,4.8207
0.095778,5.1026
0.20359,4.7045
0.14335,4.6597
0.13224,4.7681
0.10881,4.738
0.094815,4.1022
0.18006,3.5149
0.031479,2.8089
-0.016859,2.4268
0.067692,3.2497
0.027698,3.5771
0.10979,3.2114
0.12726,3.2204
0.18535,3.6362
0.14363,3.0488
0.20385,2.597
0.25417,2.6119
0.23416,2.2843
0.28857,1.922
0.25976,1.7007
0.26718,1.4356
0.21517,1.5993
0.26501,1.0823
0.30393,0.95212
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.056506,NaN
0.081815,-4.2582
0.10677,1.0443
0.095848,3.758
0.083012,4.6913
0.077396,5.0262
0.15156,4.5782
0.15044,4.1505
0.12845,4.2882
0.060581,4.6882
0.12008,3.8501
0.080873,3.4138
0.13829,3.5505
0.054539,3.3337
0.067085,3.4283
0.071951,3.9342
0.13261,3.8052
0.14896,3.2678
0.14776,3.2513
0.2791,2.7698
