NDVI,UHI
0.13117,0.41517
0.21335,0.56301
0.28972,0.23848
0.13025,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.17292,2.3232
0.094487,2.1589
0.17581,2.0247
0.18919,1.8512
0.18509,2.0791
0.08182,1.9838
0.13031,1.8978
0.14639,1.7076
0.13456,1.4948
0.12875,0.81429
0.15923,0.2487
0.27589,0.15204
0.25615,0.12145
0.2725,0.23848
0.17496,-0.12358
0.1152,NaN
0.10575,NaN
0.063934,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.12201,2.5542
0.098986,2.3788
0.092966,2.4658
0.075745,2.0964
0.13846,1.7816
0.25708,1.5957
0.11381,1.7042
0.14601,1.6664
0.099136,1.3002
0.12837,1.071
0.1604,0.62115
0.17743,0.53802
0.25102,0.085814
0.20165,0.71521
0.12684,0.36644
0.11168,NaN
0.15464,-0.76447
0.24283,NaN
0.24349,NaN
0.25133,NaN
0.21223,NaN
0.14123,NaN
0.021639,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.075995,2.4658
0.083555,2.312
0.085889,1.9508
0.12042,1.5957
0.11033,1.1485
0.1368,1.2237
0.12398,1.3002
0.11957,1.0994
0.13962,1.1333
0.13173,0.53802
0.19559,0.67386
0.14624,0.89342
0.12813,0.36644
0.13098,0.26871
0.1283,-0.15876
0.36613,NaN
0.32195,NaN
0.34294,-0.61852
0.31834,NaN
0.26871,-0.6772
0.21815,NaN
0.13614,NaN
0.10877,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.13661,2.4595
0.11876,2.3161
0.087019,2.0641
0.091845,1.5545
0.10104,0.84722
0.15913,0.56682
0.13528,0.60054
0.10562,0.88509
0.10527,1.417
0.13474,1.1812
0.17287,0.91427
0.15023,0.9831
0.12713,0.91207
0.12906,1.0882
0.14111,0.71793
0.17104,0.11945
0.33314,0.42136
0.33688,-0.082949
0.33131,NaN
0.29893,-0.2244
0.27654,NaN
0.33866,NaN
0.29924,NaN
0.15018,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.19328,2.5067
0.14273,2.3029
0.091008,1.9881
0.10545,1.3258
0.12563,0.84722
0.22533,0.56582
0.18064,0.32074
0.11592,0.88509
0.11849,1.2366
0.1568,1.1013
0.19857,0.91427
0.18338,1.1235
0.1764,1.2584
0.13814,1.0882
0.15974,1.4085
0.15044,1.0812
0.29679,0.42136
0.28535,0.64246
0.33627,0.17597
0.27533,-0.2244
0.28523,-0.089309
0.29613,NaN
0.22895,NaN
0.24513,NaN
0.25268,-1.536
0.27113,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.17097,2.393
0.21515,2.3029
0.093807,1.7286
0.10613,1.0841
0.1113,0.65158
0.20868,0.8646
0.20418,0.87374
0.17852,0.86805
0.15603,1.3045
0.17974,1.0446
0.21679,0.78705
0.19793,1.4013
0.17654,1.4017
0.20946,1.396
0.1507,1.4974
0.15463,1.6449
0.22894,1.3232
0.32916,1.48
0.30299,1.0885
0.40312,0.69094
0.34796,0.98803
0.37995,0.10025
0.2966,-0.51434
0.3125,NaN
0.33888,-1.1122
0.33081,-1.3096
0.36635,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.080735,2.2828
0.24459,2.0825
0.18247,1.629
0.20842,0.66762
0.18934,0.27611
0.1869,0.98871
0.17556,1.5877
0.20703,1.2548
0.11476,1.4091
0.21503,1.2941
0.24768,0.89687
0.10049,1.4013
0.17102,1.4951
0.18272,1.4412
0.11556,1.4974
0.15011,1.676
0.20647,1.8444
0.31547,1.48
0.35862,1.6686
0.39615,1.5411
0.34097,0.98803
0.33578,1.1771
0.27187,0.26267
0.33718,NaN
0.43748,-0.15211
0.26902,-0.79532
0.17524,NaN
0.080347,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.1295,1.629
0.25992,0.33165
0.279,-0.18784
0.21267,0.98871
0.16635,1.8276
0.19247,1.6328
0.19247,1.4091
0.16929,1.5613
0.23764,1.2376
0.18139,1.711
0.15305,1.4288
0.15565,1.3578
0.19318,1.4255
0.22465,1.7642
0.13377,2.0148
0.18518,1.9415
0.18573,1.9186
0.31079,1.8977
0.26387,1.7566
0.33333,1.8142
0.27183,1.2554
0.24454,0.45122
0.47464,0.9484
0.33635,0.1571
0.2299,0.16375
0.23425,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.29034,0.20881
0.29966,-0.010499
0.24172,1.1069
0.24828,1.998
0.12858,1.7829
0.1776,1.673
0.19701,1.6437
0.24403,1.5524
0.1648,1.6238
0.18051,1.4121
0.14141,1.2566
0.19594,1.4479
0.10007,1.7642
0.11477,2.1188
0.25421,2.0872
0.19116,1.9186
0.33619,2.119
0.2073,2.0702
0.19995,1.8142
0.25582,1.707
0.25623,1.2585
0.45907,0.9484
0.30106,0.88079
0.22487,1.6905
0.27209,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.23451,0.20881
0.24912,0.69466
0.20286,1.4742
0.22933,1.998
0.11784,1.8861
0.21916,1.6683
0.19787,1.6437
0.20484,1.5683
0.18608,1.5661
0.22685,1.4121
0.23379,1.3491
0.15907,1.432
0.10502,1.8109
0.12132,2.0658
0.17582,2.083
0.20494,2.151
0.17013,2.1953
0.18532,2.0995
0.12926,1.923
0.21927,1.8661
0.23487,1.6879
0.20179,1.3892
0.2713,1.2133
0.27767,0.85544
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.15672,0.44179
0.1382,1.6523
0.23773,1.9233
0.22485,2.1333
0.26302,2.0705
0.2891,1.6177
0.22182,1.5725
0.25141,1.37
0.20233,1.6149
0.18421,1.5032
0.25375,1.4535
0.15755,1.415
0.12825,1.9801
0.15258,2.1084
0.19128,2.0411
0.15284,2.1713
0.2,2.1953
0.1963,1.8532
0.13396,1.858
0.17254,1.8661
0.1999,1.955
0.27396,1.4299
0.22505,1.2133
0.28418,1.0365
0.15839,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.33524,0.60242
0.22586,0.51515
0.30052,1.574
0.13089,1.4737
