NDVI,UHI
0.26802,1.5838
0.27787,2.3984
0.47734,2.9553
0.48669,1.6911
0.51203,0.83872
0.34181,0.17313
0.3429,-0.050162
0.56259,-0.55957
0.45641,-0.15965
0.66104,0.25322
0.64168,0.38216
0.62814,0.41993
0.59606,0.22506
0.65022,-0.035068
NaN,NaN
0.67211,0.012628
0.61489,0.41756
0.68183,0.41814
0.59265,0.68578
0.64487,0.79213
0.58604,0.75835
0.65931,0.61125
0.72698,0.17082
0.73488,-0.1872
0.79589,-0.57078
0.76357,-0.44011
0.68273,0.042162
0.69454,-0.018297
0.76234,-0.53475
NaN,NaN
NaN,NaN
0.77923,-1.1142
0.7838,-1.0994
0.76105,-1.2895
NaN,NaN
NaN,NaN
NaN,NaN
0.28565,1.7359
0.33488,2.2963
0.25099,4.8533
0.51831,5.6529
0.505,5.7481
0.35834,4.5326
0.4658,4.5535
0.64618,3.1287
0.55263,1.517
0.36658,1.9227
0.20049,5.8475
0.1121,8.0789
0.090299,8.5804
0.1448,8.9671
0.11335,9.3181
NaN,NaN
0.15997,8.747
0.19374,9.2644
0.1942,9.065
0.28281,7.7957
0.22883,7.5862
0.20359,7.6585
0.18665,7.9355
0.25379,7.4984
NaN,NaN
0.2855,7.6762
0.21577,7.9458
0.18814,8.1979
0.30127,8.3146
0.23912,7.8636
0.16699,8.071
0.12989,8.5711
0.14599,8.7136
0.18089,7.3567
0.32569,5.4184
0.47699,3.1877
0.28036,0.61076
0.14392,1.6518
0.45065,2.3124
0.33434,NaN
0.36565,-0.78697
0.57849,-0.51616
0.63214,0.1031
0.62457,-0.070379
0.4553,0.063881
0.63447,0.50449
0.68653,0.49169
0.63678,0.6351
0.61582,0.39647
0.63746,-0.08669
0.64586,-0.31896
0.70936,-0.19395
0.69609,0.14848
0.73765,0.29903
0.68215,0.55793
0.65559,0.49332
0.51526,0.53859
0.56995,0.58707
0.71053,0.32152
0.72747,0.077243
0.77686,-0.60458
0.75524,-0.57898
0.73814,-0.21352
0.66379,0.01682
0.71741,-0.42358
0.75128,-1.1319
0.7563,-1.3459
0.7822,-1.0428
0.772,-1.1829
0.76292,-1.4719
NaN,NaN
NaN,NaN
NaN,NaN
0.32095,2.123
0.25038,2.7162
0.21711,5.4624
0.28563,7.0965
0.45853,5.7101
0.26144,5.1697
0.22714,5.6917
0.3702,5.574
0.47607,3.4007
0.31309,3.3746
0.19793,6.8152
0.13123,8.3883
0.14109,8.7509
0.1178,8.8441
0.17385,8.9446
0.13109,8.6938
0.20743,8.4104
0.16855,8.5915
0.18172,8.6823
0.13796,8.1803
0.17884,8.2163
0.19237,8.2808
0.15103,7.927
0.2359,7.7494
0.24654,7.7635
0.25933,7.6743
0.29233,7.6476
0.1509,7.1743
0.27817,7.7879
0.15609,7.8894
0.1437,8.3574
0.15017,8.321
0.13948,8.2736
0.23024,6.1336
0.32968,3.9803
0.40875,1.5959
0.18408,-0.31426
0.34197,0.53492
0.26934,1.4905
0.23676,-0.74622
0.51855,-1.4657
0.60498,-0.36257
0.64706,0.39599
0.64813,0.14705
0.45517,0.42356
0.63098,0.89651
0.64848,0.72406
0.58243,0.88321
0.56872,0.44429
0.58613,0.078141
0.54175,-0.088713
0.66867,-0.1802
0.67321,-0.02983
0.65553,0.15124
0.58974,0.5805
0.65012,0.40741
0.48991,0.39813
0.5378,0.36596
0.63616,0.16878
0.70696,0.0099057
0.76749,-0.5705
0.74328,-0.73165
0.75143,-0.55386
0.60864,-0.29912
0.75179,-0.67362
0.76144,-1.06
0.75981,-1.1777
0.76908,-0.85423
0.76774,-1.0728
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.50895,2.7859
0.3278,3.0202
0.22318,4.8433
0.28752,6.4567
0.3362,5.7101
0.26196,4.4565
0.20875,6.1356
0.23983,6.9427
0.33002,4.9828
0.29402,5.0074
0.22258,6.8526
0.12984,8.314
0.14598,8.8943
0.1134,8.6213
0.12586,8.7249
0.11493,8.6132
0.15603,8.7691
0.18027,8.7881
0.13354,8.6962
0.13817,8.0635
0.21279,8.2184
0.17343,8.3507
0.18175,7.6348
0.29059,7.5091
0.29203,7.6713
0.30629,7.0548
0.30087,6.8493
0.23657,5.5499
0.22878,6.7371
0.17637,8.0192
0.1822,8.1194
0.20015,7.6908
0.13684,7.3396
0.2103,4.0765
0.32364,1.9994
0.3746,0.45433
0.23743,-0.81734
0.21661,-0.94442
0.40605,-0.028169
0.42575,-1.1021
0.62918,NaN
0.68042,-0.63121
0.68369,0.28286
0.63459,0.33645
0.52463,1.2273
0.46798,1.584
0.51884,1.2809
0.36392,1.5621
0.36058,0.87266
0.39464,0.36591
0.4334,0.43118
0.56946,0.039398
0.74155,-0.15188
0.7112,-0.20133
0.61558,0.33879
0.5553,0.40741
0.58925,0.18539
0.6066,-0.15415
0.71179,-0.31744
0.75058,-0.37312
0.7676,-0.70468
0.74762,-0.8769
0.77038,-0.78752
0.74293,-0.6524
0.75616,-0.9502
0.77187,-1.1804
0.75039,-0.91265
0.78148,-0.43839
0.78679,-0.91408
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.30382,3.4085
0.37104,3.4719
0.29739,3.6187
0.41611,4.5175
0.29377,4.3803
0.2846,3.898
0.26562,6.1145
0.22836,6.8437
0.34523,4.8642
0.412,4.8723
0.23781,6.565
0.13855,7.9101
0.15195,8.5721
0.13789,7.9964
0.11832,8.4899
0.11295,8.7162
0.11127,8.8773
0.1792,9.1599
0.16626,8.5292
0.18609,6.9374
0.2851,7.2121
0.21378,7.73
0.18621,7.5763
0.14762,7.8664
0.18298,7.6713
0.31304,6.2744
0.40322,5.7118
0.25198,4.8032
0.26682,5.6906
0.16482,7.496
0.17257,7.6557
0.13545,7.2542
0.19581,5.4208
0.4436,1.3236
0.31374,0.43072
0.42136,-0.38947
0.34688,-1.2273
0.056025,NaN
0.33854,-1.2452
0.43001,-1.2407
0.73338,-1.1013
0.73879,-0.27435
0.65103,0.38861
0.5923,1.0879
0.53296,2.5649
0.43201,2.4393
0.41839,2.3737
0.32685,1.6661
0.34532,1.3911
0.33072,1.156
0.34955,1.3002
0.55055,0.48597
0.75539,-0.14214
0.75854,-0.29351
0.54049,-0.011421
0.56503,0.29796
0.57005,0.032807
0.63856,-0.41957
0.64669,-0.4281
0.70418,-0.53194
0.77764,-0.82775
0.7555,-0.92127
0.76478,-0.8748
0.76267,-0.94113
0.75726,-1.1065
0.75985,-1.1172
0.71879,-0.63555
0.71483,0.24633
0.7783,-0.26899
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.36925,3.7131
0.3288,2.8277
0.481,2.4241
0.35534,2.7185
0.22127,3.3133
0.28134,6.0647
0.41176,6.3782
0.53158,4.6665
0.3089,4.8383
0.24585,7.8476
0.13524,8.4418
0.16042,8.3004
0.15964,7.7217
0.11788,8.1509
0.10155,8.7198
0.14534,8.4404
0.17901,8.4506
0.32472,7.7189
0.20227,6.0097
0.32896,6.0954
0.20544,7.1571
0.20038,7.4392
0.13784,7.6572
0.17448,7.3836
0.23637,6.0924
0.241,5.5862
0.39612,5.0317
0.25879,5.4837
0.2482,7.0321
0.22869,7.4935
0.1409,7.049
0.35887,3.7742
0.22031,NaN
0.26988,NaN
0.36585,-1.5425
0.27829,NaN
0.13403,NaN
0.31117,NaN
0.26805,0.75583
0.58576,-0.65091
0.42021,-0.27435
0.4922,1.6125
0.41381,2.6465
0.38697,4.1093
0.29153,2.3801
0.44039,2.2566
0.35349,0.67029
0.32168,0.96029
0.30897,1.9438
0.53903,1.468
0.66278,0.47879
0.74626,-0.01948
0.69477,0.26142
0.71037,0.029391
0.60424,0.11123
0.67279,-0.28106
0.73503,-0.56472
0.6893,-0.62273
0.71035,-0.65236
0.77903,-0.91845
0.72476,-1.0852
0.77195,-1.0544
0.78239,-1.1627
0.78711,-1.1449
0.76385,-0.96404
0.6945,-0.25126
0.67369,0.62938
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.5074,4.1771
0.64113,1.8425
0.52722,0.62806
0.38623,0.99542
0.25681,1.9389
0.233,5.3681
0.26217,6.4589
0.33647,5.8915
0.21511,6.449
0.1864,9.1764
0.16229,9.2825
0.17674,8.8699
0.13731,8.4021
0.11418,8.3498
0.13541,8.8458
0.15642,8.4111
0.17733,7.7872
0.23879,6.8964
0.23083,6.1472
0.18165,6.1459
0.20906,7.0602
0.2181,7.0734
0.18861,6.7974
0.15509,6.5318
0.23912,5.6992
0.18542,5.5475
0.27427,6.0691
0.14774,6.6949
0.1702,7.5059
0.19636,7.724
0.16255,7.1887
0.26357,3.21
0.16554,2.7303
0.24681,1.5524
0.17298,NaN
0.12159,0.86128
0.31459,0.12586
0.33824,0.092917
0.27656,3.4915
0.28605,1.918
0.24173,1.209
0.33903,4.0212
0.24799,4.8922
0.31705,5.0904
0.29811,1.8374
0.38214,1.263
0.36569,0.24577
0.44343,0.44339
0.38431,1.5781
0.50083,0.78269
0.65955,0.1812
0.58533,0.3517
0.5863,1.3306
0.72444,0.5509
0.72948,-0.083859
0.72289,-0.46197
0.71192,-0.96553
0.66748,-0.74947
0.76531,-0.91386
0.74674,-1.0302
0.76275,-1.1929
0.77089,-1.2406
0.78843,-1.2256
0.78649,-1.2769
0.74463,-0.93173
0.71735,-0.1278
0.71697,0.27512
0.80816,-0.097733
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.59338,0.13772
0.60302,-1.1165
0.40434,-0.65216
0.45837,-0.22798
0.33751,2.9527
0.30424,6.4589
0.26034,7.0365
0.27809,7.6408
0.16952,9.5084
0.13638,9.7245
0.13291,9.4366
0.13292,9.1545
0.11785,9.1276
0.12367,9.412
0.14577,8.8573
0.16336,7.8474
0.18068,6.9341
0.21421,6.7622
0.1258,6.9446
0.21746,7.2758
0.28628,6.3283
0.27518,5.8686
0.21657,5.7707
0.20094,5.6094
0.20488,5.644
0.13306,7.2768
0.21025,7.3788
0.14006,7.5844
0.20243,7.4038
0.23296,7.2803
0.24764,4.7628
0.17014,5.8594
0.17895,4.2297
0.2924,2.309
0.25614,4.677
0.23561,3.9715
0.20429,3.8359
0.15289,6.5779
0.19292,5.2646
0.16387,3.8756
0.14293,5.8779
0.31632,6.2948
0.21575,5.1579
0.22899,1.5227
0.2991,0.77279
0.30937,0.32829
0.35729,0.50691
0.38555,0.91867
0.41937,0.077065
0.50586,0.18162
0.4492,1.0903
0.37327,1.6168
0.68139,0.92026
0.67378,0.099762
0.67187,-0.48577
0.64451,-1.2644
0.63607,-0.74947
0.73533,-0.8238
0.78914,-1.0609
0.73561,-1.1678
0.75177,-1.2567
0.748,-1.3153
0.7461,-1.333
0.76461,-1.1793
0.75417,-0.43355
0.78413,-0.44142
0.81469,-0.87867
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.36657,-1.7771
0.66198,-1.9106
0.34514,-0.04019
0.32793,6.1598
0.17232,7.9932
0.16831,8.4197
0.14396,9.6712
0.13025,9.6954
0.12752,9.6643
0.12824,9.4789
0.10383,9.5254
0.1069,9.7869
0.15568,9.1722
0.1636,8.1254
0.15703,7.3453
0.13876,6.8936
0.11678,7.4537
0.20618,6.9951
0.29063,5.9517
0.33381,5.6573
0.1575,5.5533
0.10412,6.4966
0.16626,6.8978
0.13546,7.9254
0.10217,7.3512
0.16169,6.73
0.18029,6.2093
0.17563,6.7918
0.15867,6.8929
0.18552,7.1017
0.19064,6.0405
0.14392,5.2196
0.13385,6.4622
0.18654,6.5302
0.1502,6.6092
0.16835,7.4885
0.1515,7.3521
0.15717,6.3312
0.18822,5.9748
0.17865,6.2339
0.22894,5.1563
0.1952,1.4755
