NDVI,UHI
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.31891,1.8383
0.28649,3.4214
0.35188,3.4559
0.35118,4.1218
0.31763,3.9686
0.32912,4.2975
0.3403,4.8113
0.20192,6.3291
0.14747,6.8413
0.28016,6.0335
0.31777,5.5332
0.27938,6.0941
0.25215,6.097
0.30216,5.5804
0.32744,4.6363
0.37968,3.9
0.42386,2.7505
0.43655,0.51857
0.42218,-0.79742
0.4951,-1.6352
0.5118,-2.6989
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.535,-3.7205
0.43671,-2.7342
0.359,-0.3472
0.32472,1.4922
0.29904,3.1796
0.31859,3.2859
0.31634,3.5184
0.29329,4.2406
0.31479,4.6915
0.29958,5.1469
0.29761,5.8875
0.21338,6.642
0.2599,6.0903
0.32182,5.5286
0.28915,5.8392
0.2618,6.0957
0.30075,5.6823
0.29087,4.9492
0.36956,3.8699
0.41264,2.759
0.44459,0.34023
0.4277,-1.0606
0.48958,-2.0863
0.56128,-3.0391
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.54549,-2.4306
0.53104,-3.0225
0.50096,-2.0293
0.42912,-0.38672
0.35534,1.2838
0.31094,2.654
0.31296,3.2859
0.30822,3.3624
0.31644,4.657
0.29534,5.2696
0.29395,5.1469
0.23094,5.7698
0.21252,6.2704
0.22374,6.0627
0.25294,5.5286
0.22943,5.8242
0.23238,6.0236
0.2275,5.6406
0.15972,4.9492
0.29155,4.3637
0.45435,3.1898
0.47192,0.48565
0.45351,-1.0606
0.49086,-2.2751
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.38418,-1.8844
0.16991,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.47448,-1.9849
0.48898,-1.5618
0.47803,-2.0293
0.39173,-0.48928
0.33907,1.371
0.3119,2.548
0.3342,3.1719
0.2956,3.4734
0.30095,5.1918
0.23111,5.598
0.27649,5.4703
0.28776,5.5418
0.2955,5.5887
0.26466,5.6351
0.27609,5.7571
0.25303,5.9634
0.25022,6.0951
0.28853,5.5634
0.2334,5.2986
0.22235,5.1154
0.40959,3.8491
0.45056,0.45452
0.43863,-1.1867
0.52785,-2.5618
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.59935,-5.2859
0.40065,-3.7798
0.32808,-2.0696
0.32494,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.37569,-1.0967
0.2152,0.60624
0.35498,-0.81969
0.39859,-0.13841
0.32532,1.7916
0.32835,2.9262
0.32847,3.0047
0.30531,3.3623
0.29584,5.418
0.27086,5.6204
0.30159,5.2998
0.34793,4.8255
0.37436,4.5769
0.35993,5.6351
0.27863,5.7416
0.28012,5.8047
0.32648,5.7432
0.32534,5.5634
0.27189,5.2081
0.21202,5.2368
0.37034,4.3897
0.38151,0.45452
0.40467,-1.4539
0.53299,-2.7127
0.54669,-2.9008
0.54451,-3.3003
0.57321,-3.6457
0.55024,-3.9531
0.55805,-4.3475
NaN,NaN
NaN,NaN
0.56174,-5.9791
0.46605,-4.3228
0.45285,-2.0696
0.41067,-2.5013
0.063471,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.32547,0.087946
0.16596,0.60624
0.30472,1.1525
0.36246,1.0783
0.30637,2.47
0.31537,2.9262
0.31711,3.0923
0.28791,3.5902
0.28114,5.6006
0.27262,5.6204
0.32266,5.0373
0.32732,4.672
0.36464,4.4568
0.3339,4.942
0.3033,5.5573
0.32255,5.6149
0.31699,5.4947
0.33265,5.1976
0.32838,4.5978
0.32464,4.4189
0.44063,3.8388
0.36297,-0.054591
0.44194,-1.5434
0.50102,-2.2194
0.54978,-2.6262
0.55248,-3.3132
0.56622,-3.6825
0.54214,-3.9869
0.52634,-3.9714
0.49928,-4.9588
0.58869,-5.6877
0.52626,-5.7923
0.52216,-4.2246
0.53012,-2.6321
0.4004,-1.8552
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.32636,0.11426
0.23536,1.9977
0.245,2.5666
0.22822,2.476
0.30164,3.204
0.40324,3.2431
0.37562,3.3045
0.2738,4.1258
0.25043,5.7296
0.22444,5.6669
0.27894,5.215
0.28174,5.101
0.29408,5.1106
0.17788,5.1292
0.21385,5.8031
0.24875,5.9094
0.27783,5.7628
0.33522,4.895
0.45818,3.7088
0.3422,3.1285
0.36169,3.8388
0.37924,0.45523
0.40283,-0.48291
0.43639,-1.1227
0.52275,-2.6262
0.54708,-3.3782
0.5457,-3.7104
0.5456,-3.8537
0.53767,-3.9714
0.47532,-3.7106
0.5434,-4.5148
0.46723,-4.7317
0.51534,-4.2246
0.54847,-2.2969
NaN,NaN
NaN,NaN
NaN,NaN
