"nbhd_code","ndvi_2016"
"casablanca_025",0.192252186433609
"casablanca_011",0.228067716783585
"casablanca_012",0.224586572117543
"casablanca_031",0.222989507648348
"casablanca_019",0.154064317060553
"casablanca_016",0.166030496390601
"casablanca_002",0.186376187300493
"casablanca_014",0.177874014526796
"casablanca_022",0.112658384458636
"casablanca_005",0.0842177181016529
"casablanca_015",0.217902450585155
"casablanca_021",0.176318806972854
"casablanca_026",0.171404542125175
"casablanca_027",0.125868040564447
"casablanca_009",0.0995001456121394
"casablanca_010",0.111852648815952
"casablanca_006",0.101745331771932
"casablanca_033",0.126400145439341
"casablanca_008",0.0870959617082264
"casablanca_023",0.0906598698409959
"casablanca_018",0.174582675887308
"casablanca_032",0.109072127154715
"casablanca_030",0.212615510142487
"casablanca_034",0.18466926306063
"casablanca_001",0.170335411383906
"casablanca_013",0.208296702063079
"casablanca_003",0.159770907224183
"casablanca_029",0.0878983341050557
"casablanca_004",0.0885895876387109
"casablanca_017",0.0993422680877382
"casablanca_028",0.0925652307105338
"casablanca_020",0.0680727660542378
"casablanca_024",0.0710895114313331
"casablanca_007",0.185023850926472
"barcelona_22",0.578827407011444
"barcelona_39",0.432685902672392
"barcelona_40",0.457709754310919
"barcelona_43",0.349284542043741
"barcelona_28",0.265020283995764
"barcelona_41",0.209147410467569
"barcelona_38",0.168572987814453
"barcelona_29",0.26829557232182
"barcelona_25",0.268232169707726
"barcelona_27",0.188840049122919
"barcelona_26",0.163821002610314
"barcelona_24",0.211404628770376
"barcelona_23",0.316730957965676
"barcelona_21",0.321158426692481
"barcelona_20",0.206313719057786
"barcelona_19",0.180873864139342
"barcelona_18",0.126022057111759
"barcelona_8",0.138581294443957
"barcelona_9",0.15254233107903
"barcelona_15",0.126201803129066
"barcelona_14",0.198568025544452
"barcelona_16",0.127833287951174
"barcelona_17",0.103758781429195
"barcelona_13",0.199662705696153
"barcelona_11",0.264126841931644
"barcelona_12",0.0676299564556259
"barcelona_1",0.121307490432633
"barcelona_2",0.103300014921304
"barcelona_3",0.0805695759687318
"barcelona_10",0.15607891750005
"barcelona_7",0.150249912143288
"barcelona_31",0.124834645808015
"barcelona_30",0.233728850623048
"barcelona_37",0.197292633776629
"barcelona_32",0.146281476128363
"barcelona_34",0.224859867245268
"barcelona_36",0.23711065565364
"barcelona_33",0.168452702087844
"barcelona_6",0.159176246129747
"barcelona_35",0.194414499337022
"barcelona_64",0.137660278427934
"barcelona_63",0.171752034732544
"barcelona_62",0.166844058128151
"barcelona_65",0.161166127521554
"barcelona_5",0.164781492257009
"barcelona_66",0.142202359649216
"barcelona_4",0.208769361156255
"barcelona_67",0.199345794845111
"barcelona_68",0.162710281290015
"barcelona_71",0.185840173234433
"barcelona_61",0.144263881732532
"barcelona_72",0.223742470659708
"barcelona_73",0.201634994074791
