"nbhd_code","Albedo_2003"
"casablanca_025",0.164658760783913
"casablanca_011",0.164279701666716
"casablanca_012",0.163529971276678
"casablanca_031",0.170610202150691
"casablanca_019",0.17326352991057
"casablanca_016",0.166201729420052
"casablanca_002",0.16910436581463
"casablanca_014",0.150478111126738
"casablanca_022",0.138602850175723
"casablanca_005",0.141538595779221
"casablanca_015",0.158955237693856
"casablanca_021",0.158968328624339
"casablanca_026",0.167880402707409
"casablanca_027",0.171175160908972
"casablanca_009",0.157944542483414
"casablanca_010",0.14605912915976
"casablanca_006",0.146818167310447
"casablanca_033",0.159337659410499
"casablanca_008",0.130176317480122
"casablanca_023",0.166244894722719
"casablanca_018",0.169338329297139
"casablanca_032",0.169722275535882
"casablanca_030",0.165251491706074
"casablanca_034",0.169042824204781
"casablanca_001",0.164646570437468
"casablanca_013",0.165091644270489
"casablanca_003",0.159696024752242
"casablanca_029",0.163281571659812
"casablanca_004",0.144272484411598
"casablanca_017",0.151935991925918
"casablanca_028",0.123547485033855
"casablanca_020",0.137373460410557
"casablanca_024",0.108045744001278
"casablanca_007",0.133988021905115
"barcelona_22",0.0970421996013023
"barcelona_39",0.107103391430646
"barcelona_40",0.104181441560736
"barcelona_43",0.115765098473399
"barcelona_28",0.12188272965438
"barcelona_41",0.133779324869246
"barcelona_38",0.132771560596513
"barcelona_29",0.132966183574879
"barcelona_25",0.1252092838165
"barcelona_27",0.133078939086791
"barcelona_26",0.127913108048568
"barcelona_24",0.130441522520381
"barcelona_23",0.126789354760641
"barcelona_21",0.130107993496037
"barcelona_20",0.140639344314588
"barcelona_19",0.131514282904513
"barcelona_18",0.133642421060011
"barcelona_8",0.129773145294288
"barcelona_9",0.132160080018093
"barcelona_15",0.134133260908875
"barcelona_14",0.134044954574024
"barcelona_16",0.136117632367632
"barcelona_17",0.137534323158298
"barcelona_13",0.143209057896142
"barcelona_11",0.124159584623408
"barcelona_12",0.12157856264285
"barcelona_1",0.117894047138047
"barcelona_2",0.112958636741314
"barcelona_3",0.0861013812280104
"barcelona_10",0.122124082201177
"barcelona_7",0.129269290655769
"barcelona_31",0.132318910815306
"barcelona_30",0.134339781129843
"barcelona_37",0.135539923434509
"barcelona_32",0.133728854363668
"barcelona_34",0.130781929347826
"barcelona_36",0.138555335385405
"barcelona_33",0.131744486177505
"barcelona_6",0.131245055515746
"barcelona_35",0.134146597251831
"barcelona_64",0.133293545693152
"barcelona_63",0.134182292790266
"barcelona_62",0.137153623936866
"barcelona_65",0.132664309930029
"barcelona_5",0.12521344985928
"barcelona_66",0.125839500320597
"barcelona_4",0.121492371173073
"barcelona_67",0.103913536155612
"barcelona_68",0.0910019622728721
"barcelona_71",0.131081913863536
"barcelona_61",0.13753678680176
"barcelona_72",0.134703932683642
"barcelona_73",0.142628824433226
"barcelona_69",0.0869000717923073
"barcelona_70",0.0985460175108712
"barcelona_56",0.127525844265861
"barcelona_57",0.138028016996869
"barcelona_59",0.144760269582601
"barcelona_60",0.142779282211889
"barcelona_44",0.138966450315406
"barcelona_45",0.145366109654444
"barcelona_52",0.142104276882538
"barcelona_53",0.126786132207575
