"nbhd_code","ndvi_2009"
"casablanca_025",0.230796519696225
"casablanca_011",0.244799512992334
"casablanca_012",0.23749415021285
"casablanca_031",0.225884116355102
"casablanca_019",0.179088421829134
"casablanca_016",0.185347778948088
"casablanca_002",0.210065302938639
"casablanca_014",0.195148778576264
"casablanca_022",0.120768031858778
"casablanca_005",0.102900718893283
"casablanca_015",0.259306902105541
"casablanca_021",0.213739820745234
"casablanca_026",0.205794853173113
"casablanca_027",0.154201673460401
"casablanca_009",0.111365755290253
"casablanca_010",0.121785127431475
"casablanca_006",0.116237601333315
"casablanca_033",0.148571718133488
"casablanca_008",0.110532364920528
"casablanca_023",0.113870062996511
"casablanca_018",0.211789558279538
"casablanca_032",0.138974391670035
"casablanca_030",0.25130333836465
"casablanca_034",0.221766865353696
"casablanca_001",0.200586877380306
"casablanca_013",0.249577870967443
"casablanca_003",0.221430100551554
"casablanca_029",0.121444674988392
"casablanca_004",0.112855731842113
"casablanca_017",0.126882890171043
"casablanca_028",0.111532718624906
"casablanca_020",0.0845270448534484
"casablanca_024",0.0855833100205934
"casablanca_007",0.199016645484903
"barcelona_22",0.55761138935673
"barcelona_39",0.507800283159658
"barcelona_40",0.483527527273762
"barcelona_43",0.371593284314848
"barcelona_28",0.27332609136976
"barcelona_41",0.206735371406677
"barcelona_38",0.181169217840686
"barcelona_29",0.292191094358243
"barcelona_25",0.285622187458725
"barcelona_27",0.201782112862766
"barcelona_26",0.182591687558745
"barcelona_24",0.226484467688826
"barcelona_23",0.334790091752726
"barcelona_21",0.330797081268659
"barcelona_20",0.206883742235655
"barcelona_19",0.190520429814126
"barcelona_18",0.131330530279607
"barcelona_8",0.150526677586486
"barcelona_9",0.15781212394157
"barcelona_15",0.135642564628219
"barcelona_14",0.207769234791255
"barcelona_16",0.134746114925311
"barcelona_17",0.125700195730419
"barcelona_13",0.198320714684839
"barcelona_11",0.285400839807187
"barcelona_12",0.0801375948684147
"barcelona_1",0.129476211364292
"barcelona_2",0.119015805399778
"barcelona_3",0.0892751235756111
"barcelona_10",0.154885687226618
"barcelona_7",0.156690488520119
"barcelona_31",0.143513775787506
"barcelona_30",0.254855805274858
"barcelona_37",0.226230835701512
"barcelona_32",0.153926241102752
"barcelona_34",0.261236011460618
"barcelona_36",0.261616703100282
"barcelona_33",0.167894477053492
"barcelona_6",0.152494364672955
"barcelona_35",0.209857750537269
"barcelona_64",0.140441109538191
"barcelona_63",0.157505396914763
"barcelona_62",0.161420975368422
"barcelona_65",0.15546784063414
"barcelona_5",0.168588231534547
"barcelona_66",0.127330665348777
"barcelona_4",0.218605220916524
"barcelona_67",0.19366558235665
"barcelona_68",0.145422400334333
"barcelona_71",0.15630830429256
"barcelona_61",0.153591258040808
"barcelona_72",0.229042380412157
"barcelona_73",0.19431105371268
"barcelona_69",0.150628122562264
"barcelona_70",0.146123903441392
"barcelona_56",0.266846604601473
"barcelona_57",0.1929745671645
"barcelona_59",0.112617730930108
"barcelona_60",0.162916869020626
"barcelona_44",0.159499514562213
"barcelona_45",0.1787549964042
"barcelona_52",0.170118110258626
"barcelona_53",0.212046714397298
"barcelona_58",0.172739460275879
"barcelona_54",0.451229382522531
"barcelona_50",0.259834929822275
"barcelona_55",0.255051100361221
"barcelona_49",0.361311071457991
"barcelona_48",0.251633456692392
"barcelona_51",0.170338537739342
"barcelona_46",0.216582890974006
"barcelona_47",0.190201639474806
"barcelona_42",0.281246080726181
"istanbul_032",0.41273911476008
"istanbul_015",0.568261699914657
"istanbul_014",0.230053471526887
"istanbul_002",0.45043556733998
"istanbul_018",0.222169592469858
"istanbul_008",0.33014351396985
"istanbul_012",0.255350736825619
"istanbul_001",0.403597052813078
"istanbul_004",0.214935131199779
"istanbul_026",0.201796129068562
"istanbul_007",0.239551192809417
"istanbul_006",0.149568775776608
"istanbul_005",0.152885531647913
"istanbul_022",0.141388453725651
"istanbul_017",0.250538476093443
"istanbul_019",0.541815893672816
"istanbul_035",0.297404167432014
"istanbul_009",0.162539628380846
"istanbul_021",0.168397273422807
"istanbul_024",0.253910591522615
"istanbul_020",0.212656147451415
"istanbul_013",0.176974065873205
"istanbul_033",0.39409840378259
"istanbul_030",0.573285414164092
"istanbul_010",0.304442155992952
"istanbul_038",0.332612826544407
"istanbul_023",0.238865479576927
"istanbul_039",0.169860458773018
"istanbul_025",0.282292152643816
"istanbul_028",0.433603652175343
"istanbul_027",0.277732705965702
"istanbul_034",0.265670002522149
"istanbul_029",0.398054546120866
"istanbul_003",0.195466186485403
"istanbul_037",0.32389571251079
"istanbul_016",0.63425626384576
"istanbul_011",0.640914039542871
"istanbul_036",0.367113238034518
"istanbul_031",0.662421971154567
"telaviv_045",0.135157875553322
"telaviv_047",0.217107600091996
"telaviv_046",0.185631657598686
"telaviv_049",0.192248528345033
"telaviv_048",0.198076956764737
"telaviv_050",0.18785170742735
"telaviv_051",0.197394349695365
"telaviv_014",0.232945635239508
"telaviv_015",0.276110964254367
"telaviv_007",0.284338748912654
"telaviv_008",0.285631265299969
"telaviv_002",0.22656649752688
"telaviv_001",0.220544095388676
"telaviv_004",0.198472473879231
"telaviv_009",0.281161485951647
"telaviv_003",0.102068225908985
"telaviv_005",0.208306330796352
"telaviv_010",0.279343062541497
"telaviv_011",0.20998716772755
"telaviv_012",0.197423753750142
"telaviv_013",0.330796060812459
"telaviv_016",0.309806376223299
"telaviv_018",0.213779958637904
"telaviv_019",0.273650388865015
"telaviv_026",0.234527434042869
"telaviv_027",0.286159414728563
"telaviv_028",0.12060615925911
"telaviv_025",0.233942832494222
"telaviv_017",0.238378881868258
"telaviv_022",0.23391155467295
"telaviv_020",0.174695793154764
"telaviv_021",0.241625330445568
"telaviv_023",0.306059994796521
"telaviv_024",0.274575598088406
"telaviv_070",0.239325339458316
"telaviv_060",0.291983256927291
"telaviv_069",0.203038925527451
"telaviv_059",0.181563340030468
"telaviv_061",0.221119670357409
"telaviv_062",0.199349693951742
"telaviv_058",0.133293480475759
"telaviv_068",0.208323072565231
"telaviv_067",0.18861703344709
"telaviv_063",0.175081370413817
"telaviv_065",0.220043001429739
"telaviv_064",0.199768258750293
"telaviv_066",0.274315353984712
"telaviv_071",0.22034676659154
"telaviv_054",0.135196078056954
"telaviv_056",0.188114171625911
"telaviv_043",0.0688839076172104
"telaviv_053",0.098602044506085
"telaviv_037",0.12800512633778
"telaviv_041",0.076560053907626
"telaviv_040",0.146026540634762
"telaviv_031",0.152113891433072
"telaviv_035",0.200635890354261
"telaviv_030",0.161948377539719
"telaviv_034",0.199243342259704
"telaviv_036",0.1841420920942
"telaviv_057",0.139396792334604
"telaviv_032",0.24093960520468
"telaviv_006",0.216678746329865
"telaviv_033",0.226506771170562
"telaviv_029",0.0922024644009246
"telaviv_038",0.0776216127969749
"telaviv_039",0.142151767080479
"telaviv_042",0.107452885712095
"telaviv_052",0.0602225912348723
"telaviv_055",0.243446903859027
"telaviv_044",0.112478570379866
"Johannesburg_1",0.327263919154495
"Johannesburg_2",0.306857551622317
"Johannesburg_3",0.311892803846846
"Johannesburg_6",0.413353965918326
"Johannesburg_23",0.450761619649031
"Johannesburg_125",0.363393554912228
"Johannesburg_122",0.420219375311797
"Johannesburg_119",0.409021997318149
"Johannesburg_24",0.33268540290634
"Johannesburg_18",0.330707553537897
"Johannesburg_54",0.369937357062198
"Johannesburg_55",0.3290638833594
"Johannesburg_124",0.216704939560327
"Johannesburg_68",0.257124530713009
"Johannesburg_58",0.293131360467243
"Johannesburg_29",0.243359500769761
"Johannesburg_27",0.184047032678361
"Johannesburg_26",0.234662225734211
"Johannesburg_28",0.231924159684983
"Johannesburg_25",0.301220809339505
"Johannesburg_30",0.216794474909754
"Johannesburg_31",0.204878058460937
"Johannesburg_70",0.364238899200248
"Johannesburg_39",0.261903658725225
"Johannesburg_40",0.250859077668252
"Johannesburg_82",0.312967528165029
"Johannesburg_86",0.385209928461845
"Johannesburg_88",0.468814451968578
"Johannesburg_89",0.40944034760747
"Johannesburg_85",0.403461790588362
"Johannesburg_126",0.421856914796485
"Johannesburg_98",0.441850999987301
"Johannesburg_99",0.453743310285502
"Johannesburg_117",0.456332920656253
"Johannesburg_102",0.423874097135696
"Johannesburg_90",0.447271474545531
"Johannesburg_87",0.473197619058084
"Johannesburg_69",0.339326509968849
"Johannesburg_60",0.208114598608759
"Johannesburg_67",0.395422018304262
"Johannesburg_59",0.18349439046313
"Johannesburg_123",0.168757734678216
"Johannesburg_63",0.12524125813126
"Johannesburg_62",0.144825520750576
"Johannesburg_64",0.289770057923925
"Johannesburg_66",0.381963482444959
"Johannesburg_73",0.43688481059403
"Johannesburg_74",0.434403578842965
"Johannesburg_91",0.358631722675908
"Johannesburg_103",0.429432635568256
"Johannesburg_108",0.125940191832136
"Johannesburg_107",0.123288961399485
"Johannesburg_81",0.426563133831772
"Johannesburg_75",0.175693789015593
"Johannesburg_76",0.138592045603784
"Johannesburg_116",0.111033157935351
"Johannesburg_105",0.231715737626571
"Johannesburg_72",0.48975488150446
"Johannesburg_118",0.377345090406524
"Johannesburg_65",0.225681928340114
"Johannesburg_57",0.296027313765655
"Johannesburg_61",0.188995862149648
"Johannesburg_56",0.342918880103798
"Johannesburg_32",0.419961980514033
"Johannesburg_77",0.213517922828436
"Johannesburg_78",0.193603234552639
"Johannesburg_111",0.254641640250122
"Johannesburg_79",0.203177048473271
"Johannesburg_110",0.384070883150899
"Johannesburg_80",0.24833991946723
"Johannesburg_93",0.397415487404635
"Johannesburg_112",0.420811044891216
"Johannesburg_92",0.403429977583826
"Johannesburg_94",0.429257732137009
"Johannesburg_113",0.365498248484123
"Johannesburg_96",0.41398918890649
"Johannesburg_106",0.417959049210476
"Johannesburg_109",0.377352513477701
"Johannesburg_115",0.39196758641427
"Johannesburg_104",0.42834278040901
"Johannesburg_101",0.418450137097611
"Johannesburg_97",0.412749592097374
"Johannesburg_114",0.424545250519538
"Johannesburg_100",0.346190021900638
"Johannesburg_95",0.219222975163598
"Johannesburg_71",0.362788273962961
"Johannesburg_83",0.413790610101722
"Johannesburg_127",0.37206335823942
"Johannesburg_84",0.361741397120915
"Johannesburg_41",0.225957240287875
"Johannesburg_43",0.226790734968606
"Johannesburg_42",0.220131520219213
"Johannesburg_38",0.30897701646318
"Johannesburg_45",0.218968270913278
"Johannesburg_36",0.288058815434599
"Johannesburg_47",0.224116781035027
"Johannesburg_44",0.277783055578077
"Johannesburg_49",0.262293541704125
"Johannesburg_129",0.290917759635305
"Johannesburg_48",0.249581588454157
"Johannesburg_46",0.291306500770418
"Johannesburg_34",0.284791425623547
"Johannesburg_51",0.240676995945435
"Johannesburg_52",0.226634206794408
"Johannesburg_128",0.303206436429108
"Johannesburg_53",0.308322301986922
"Johannesburg_50",0.284725867842582
"Johannesburg_130",0.231171546380868
"Johannesburg_20",0.230130999688037
"Johannesburg_14",0.296477769803962
"Johannesburg_13",0.255642999288491
"Johannesburg_10",0.327279442120422
"Johannesburg_9",0.352152680163231
"Johannesburg_8",0.340766137374112
"Johannesburg_11",0.327975828257479
"Johannesburg_12",0.226456969258149
"Johannesburg_19",0.298410652347445
"Johannesburg_16",0.256702345561442
"Johannesburg_15",0.204054280006878
"Johannesburg_21",0.241290826500842
"Johannesburg_33",0.262401484776081
"Johannesburg_35",0.24596107710025
"Johannesburg_37",0.301216024696529
"Johannesburg_22",0.284242046866363
"Johannesburg_17",0.315613341880923
"Johannesburg_120",0.381571014579191
"Johannesburg_121",0.387809886250141
"Johannesburg_7",0.385836894050705
"Johannesburg_4",0.322264524113952
"Johannesburg_5",0.366860863874011
"jakarta_005",0.221075931928853
"jakarta_001",0.219772077761682
"jakarta_021",0.171490069712563
"jakarta_018",0.180763304087904
"jakarta_008",0.215770459611839
"jakarta_023",0.346559635013099
"jakarta_006",0.401026282471403
"jakarta_011",0.377247322936333
"jakarta_031",0.310175658840993
"jakarta_007",0.309716845924009
"jakarta_022",0.234780944576857
"jakarta_030",0.309663207638023
"jakarta_004",0.32005139052621
"jakarta_016",0.261068024981488
"jakarta_033",0.295234899307351
"jakarta_020",0.242381956495094
"jakarta_017",0.159848463604418
"jakarta_015",0.24151361704703
"jakarta_040",0.223086727831253
"jakarta_037",0.218580540352907
"jakarta_024",0.229788846222403
"jakarta_029",0.241361249577876
"jakarta_012",0.181775418011671
"jakarta_042",0.189400215293293
"jakarta_026",0.202610506743825
"jakarta_009",0.160411483131227
"jakarta_036",0.138958276739675
"jakarta_013",0.117345429388458
"jakarta_002",0.164030150506634
"jakarta_025",0.145974879212536
"jakarta_034",0.168934096250719
"jakarta_019",0.123668362447464
"jakarta_041",0.150013584516587
"jakarta_027",0.162081030553962
"jakarta_035",0.130472269844924
"jakarta_038",0.1107213007029
"jakarta_039",0.0935909545103187
"jakarta_010",0.111591120595565
"jakarta_032",0.186313317098488
"jakarta_003",0.144014704014556
"jakarta_028",0.169324629824252
"jakarta_014",0.191745006573298
"bangkok_017",0.299388043457807
"bangkok_039",0.358287936304447
"bangkok_004",0.345548401716436
"bangkok_024",0.310584569666137
"bangkok_044",0.404926192458971
"bangkok_045",0.408196853634537
"bangkok_029",0.386454447349682
"bangkok_003",0.369428480237217
"bangkok_031",0.347725662456335
"bangkok_015",0.344054212471659
"bangkok_001",0.366559320007217
"bangkok_012",0.277443083650797
"bangkok_046",0.215047988766401
"bangkok_037",0.285277108450495
"bangkok_005",0.196019461243591
"bangkok_022",0.189645187970325
"bangkok_050",0.189897948335717
"bangkok_042",0.223295095147766
"bangkok_009",0.166822473582089
"bangkok_030",0.230976667268772
"bangkok_040",0.116238349055434
"bangkok_034",0.173831145529134
"bangkok_011",0.291862568108052
