"nbhd_code","ndbi_2014"
"casablanca_025",0.0609536367136249
"casablanca_011",0.0459814182829444
"casablanca_012",0.051711871765827
"casablanca_031",0.0188352314369649
"casablanca_019",0.0260367554925524
"casablanca_016",-0.00074395391138111
"casablanca_002",-0.0088238414415249
"casablanca_014",-0.026402278018238
"casablanca_022",0.0236131687545109
"casablanca_005",0.0337270818777021
"casablanca_015",0.0425780518158178
"casablanca_021",0.0797441756646733
"casablanca_026",0.0650586637842416
"casablanca_027",0.0394569711999512
"casablanca_009",0.0267267751045856
"casablanca_010",0.0178695114463726
"casablanca_006",0.0253392709326773
"casablanca_033",0.0293364616952478
"casablanca_008",0.0287526059132022
"casablanca_023",0.0422928149856863
"casablanca_018",0.068550042214
"casablanca_032",0.0414550112919098
"casablanca_030",0.087595395260692
"casablanca_034",0.0570748732799835
"casablanca_001",0.0556899143320885
"casablanca_013",0.0509033495374059
"casablanca_003",0.0480534285195416
"casablanca_029",0.0425158814819915
"casablanca_004",0.0292896396159861
"casablanca_017",0.024484182692064
"casablanca_028",0.0172053776543878
"casablanca_020",0.0546112037251336
"casablanca_024",0.0118408651747003
"casablanca_007",-0.0394517715722607
"barcelona_22",-0.229032302473401
"barcelona_39",-0.204641256085321
"barcelona_40",-0.184847067110056
"barcelona_43",-0.107988369925094
"barcelona_28",-0.0616471029590541
"barcelona_41",-0.0444226240677606
"barcelona_38",-0.00472381767705152
"barcelona_29",-0.0683594819730132
"barcelona_25",-0.0657465274847412
"barcelona_27",0.0139215886280343
"barcelona_26",0.0167837921024309
"barcelona_24",-0.0297525334358698
"barcelona_23",-0.0982651105672005
"barcelona_21",-0.102837496645153
"barcelona_20",-0.041676428384996
"barcelona_19",-0.0142163341448103
"barcelona_18",0.0481093367370155
"barcelona_8",0.0391407748865191
"barcelona_9",0.0246476697715164
"barcelona_15",0.0338404804633919
"barcelona_14",-0.0140409829149565
"barcelona_16",0.0258341823437772
"barcelona_17",0.0550446383706886
"barcelona_13",-0.026509594055075
"barcelona_11",-0.0762066519882995
