"nbhd_code","ndvi_2014"
"casablanca_025",0.249788267831085
"casablanca_011",0.275794783160059
"casablanca_012",0.256190645350028
"casablanca_031",0.263266795957772
"casablanca_019",0.182597903231931
"casablanca_016",0.204266895470568
"casablanca_002",0.239263352680243
"casablanca_014",0.216209165938841
"casablanca_022",0.13695145309177
"casablanca_005",0.105641791945632
"casablanca_015",0.292099858571717
"casablanca_021",0.223394604534751
"casablanca_026",0.226847617463962
"casablanca_027",0.181959817598241
"casablanca_009",0.120621913060997
"casablanca_010",0.135810710828984
"casablanca_006",0.12884741023617
"casablanca_033",0.172701380136376
"casablanca_008",0.12061838279547
"casablanca_023",0.124060577268116
"casablanca_018",0.22130828739999
"casablanca_032",0.148490093517715
"casablanca_030",0.280114088842977
"casablanca_034",0.219587633342658
"casablanca_001",0.225188107562131
"casablanca_013",0.270284299944195
"casablanca_003",0.239737713951677
"casablanca_029",0.116324038861733
"casablanca_004",0.12161973731747
"casablanca_017",0.141739402563072
"casablanca_028",0.118310742254847
"casablanca_020",0.0793908553251531
"casablanca_024",0.0872406980069643
"casablanca_007",0.219338470118684
"barcelona_22",0.553403482816578
"barcelona_39",0.529968675549643
"barcelona_40",0.507079924105786
"barcelona_43",0.395685928766688
"barcelona_28",0.291728520209007
"barcelona_41",0.227615733130575
"barcelona_38",0.187545983176892
"barcelona_29",0.301232691201454
"barcelona_25",0.298157879050446
"barcelona_27",0.19747019990983
"barcelona_26",0.175726695051278
"barcelona_24",0.232071146301318
"barcelona_23",0.352929389005175
"barcelona_21",0.353979825404445
"barcelona_20",0.210923884951722
"barcelona_19",0.206293598862189
"barcelona_18",0.130131151397131
"barcelona_8",0.15359992475167
"barcelona_9",0.169834929122547
"barcelona_15",0.138330084531715
"barcelona_14",0.225277092518971
"barcelona_16",0.14091523963655
"barcelona_17",0.112971451552067
"barcelona_13",0.218713891084773
"barcelona_11",0.310602527952715
"barcelona_12",0.0725553282877059
"barcelona_1",0.129043377947431
"barcelona_2",0.108297214604498
"barcelona_3",0.0830553816421236
"barcelona_10",0.167041297703871
"barcelona_7",0.1523675385951
"barcelona_31",0.131030670280256
"barcelona_30",0.264734640842174
"barcelona_37",0.22773733564463
"barcelona_32",0.152378875380082
"barcelona_34",0.265513569772067
"barcelona_36",0.252161888605359
"barcelona_33",0.178079099770464
"barcelona_6",0.147878378044667
"barcelona_35",0.209404250202019
"barcelona_64",0.130687165546365
"barcelona_63",0.171068492051125
"barcelona_62",0.163641558661953
"barcelona_65",0.161423808378034
"barcelona_5",0.163633617589962
"barcelona_66",0.137741083374864
"barcelona_4",0.208683607600939
"barcelona_67",0.199726653235481
"barcelona_68",0.157967905850449
"barcelona_71",0.186656611971273
"barcelona_61",0.146755102127287
"barcelona_72",0.233248264498052
"barcelona_73",0.210009979816674
"barcelona_69",0.167006480860701
"barcelona_70",0.161739663680239
"barcelona_56",0.300486959032853
"barcelona_57",0.21270005268632
"barcelona_59",0.119474189689624
"barcelona_60",0.178572428273076
"barcelona_44",0.154667543940496
"barcelona_45",0.200032971813013
"barcelona_52",0.171898790011787
"barcelona_53",0.240299729082701
"barcelona_58",0.179179784556498
"barcelona_54",0.475098696489487
"barcelona_50",0.283457197865497
"barcelona_55",0.264320217205803
"barcelona_49",0.421160907259229
"barcelona_48",0.277437237121513
"barcelona_51",0.185100402917116
"barcelona_46",0.244300446455303
"barcelona_47",0.189538965272019
"barcelona_42",0.290734289501012
"istanbul_032",0.45568001627342
"istanbul_015",0.578691604237562
"istanbul_014",0.267856373091121
"istanbul_002",0.483581794660783
"istanbul_018",0.206891583836916
"istanbul_008",0.339970372538158
"istanbul_012",0.243974660160196
"istanbul_001",0.394182410874291
"istanbul_004",0.203764003402689
"istanbul_026",0.202836127198961
"istanbul_007",0.218082068498248
"istanbul_006",0.139082635196449
"istanbul_005",0.151873564746429
"istanbul_022",0.133856583132116
"istanbul_017",0.282325779479743
"istanbul_019",0.536888054271012
"istanbul_035",0.321490462027032
"istanbul_009",0.168335859355534
"istanbul_021",0.174109330196258
"istanbul_024",0.246608018136387
"istanbul_020",0.204274459583971
"istanbul_013",0.157594214428112
"istanbul_033",0.394926113786603
"istanbul_030",0.594439877204681
"istanbul_010",0.291452520305325
"istanbul_038",0.327014001840325
"istanbul_023",0.241468518754535
"istanbul_039",0.165629356309364
"istanbul_025",0.270067365819262
"istanbul_028",0.41573148603794
"istanbul_027",0.271158218660159
"istanbul_034",0.275858978252751
"istanbul_029",0.370356250721907
"istanbul_003",0.197477918647922
"istanbul_037",0.330652638732004
"istanbul_016",0.535047348186992
"istanbul_011",0.593150901417586
"istanbul_036",0.289876749891793
"istanbul_031",0.57128887357136
"telaviv_045",0.161814450430332
"telaviv_047",0.207224108512035
"telaviv_046",0.18346973841317
"telaviv_049",0.195959716466795
"telaviv_048",0.209879097151905
"telaviv_050",0.200078851756974
"telaviv_051",0.196039273002828
"telaviv_014",0.239277488212337
"telaviv_015",0.286568138867676
"telaviv_007",0.300611738778527
"telaviv_008",0.284666862322423
"telaviv_002",0.230863512337287
