"nbhd_code","ndbi_2007"
"casablanca_025",0.126774619802132
"casablanca_011",0.146531874237877
"casablanca_012",0.135441143129616
"casablanca_031",0.112218454128123
"casablanca_019",0.0835476863373839
"casablanca_016",0.033960259179163
"casablanca_002",0.0638732983905253
"casablanca_014",-0.00194895471740685
"casablanca_022",0.0336094015862076
"casablanca_005",0.0429984731735043
"casablanca_015",0.102334347773688
"casablanca_021",0.130330440734292
"casablanca_026",0.13042459851928
"casablanca_027",0.102234891181919
"casablanca_009",0.0557886607936547
"casablanca_010",0.0303444357352783
"casablanca_006",0.0480363075836034
"casablanca_033",0.0755027272008121
"casablanca_008",0.0418107728338911
"casablanca_023",0.0709131567824046
"casablanca_018",0.128896709911037
"casablanca_032",0.0841548596100838
"casablanca_030",0.149527026454455
"casablanca_034",0.110088376482857
"casablanca_001",0.130635489679278
"casablanca_013",0.110058306292502
"casablanca_003",0.111552029938424
"casablanca_029",0.053570064965752
"casablanca_004",0.0424510848308981
"casablanca_017",0.0456242239655168
"casablanca_028",0.0191410406233409
"casablanca_020",0.0563921561606476
"casablanca_024",0.0236302283259661
"casablanca_007",-0.0130368993362562
"barcelona_22",-0.201771993086934
"barcelona_39",-0.161294557741573
"barcelona_40",-0.152313105832673
"barcelona_43",-0.0733351562322699
"barcelona_28",-0.0220075152288574
"barcelona_41",-0.0149461794558277
"barcelona_38",0.0326679189125328
"barcelona_29",-0.0231377201938655
"barcelona_25",-0.0346019993553697
"barcelona_27",0.0410758522589976
"barcelona_26",0.0366984193550256
"barcelona_24",-0.00360416651657423
"barcelona_23",-0.0658842661176747
"barcelona_21",-0.0736724790477298
"barcelona_20",-0.014611459780176
"barcelona_19",0.0112309570560997
"barcelona_18",0.056366355773647
"barcelona_8",0.0716544648037197
"barcelona_9",0.0507961258794214
"barcelona_15",0.0479379275660244
"barcelona_14",0.00550062577053247
"barcelona_16",0.0495519557503798
"barcelona_17",0.0764908624744451
"barcelona_13",0.003319789020606
"barcelona_11",-0.0459650266764559
"barcelona_12",0.012294981668457
"barcelona_1",0.0725979107814842
"barcelona_2",0.0736824920378607
"barcelona_3",0.0104852707719965
"barcelona_10",0.0617062252809675
"barcelona_7",0.0632665498190529
"barcelona_31",0.0968751671573796
"barcelona_30",-0.00741351545016095
"barcelona_37",0.0167216178436428
"barcelona_32",0.0742515198282254
"barcelona_34",-0.0092205542562006
"barcelona_36",-0.0161072421100137
"barcelona_33",0.0543220920968105
"barcelona_6",0.0674039803304491
"barcelona_35",0.0218816570157864
"barcelona_64",0.0802164205687172
"barcelona_63",0.0542965066211362
"barcelona_62",0.0607420373968359
"barcelona_65",0.0536530391930864
"barcelona_5",0.0433185248330065
"barcelona_66",0.0459903311514145
"barcelona_4",0.0149664831977966
"barcelona_67",-0.0184475833053267
"barcelona_68",0.0431376290437595
"barcelona_71",0.0409877177569132
"barcelona_61",0.0323570594295261
"barcelona_72",0.00702427023488121
"barcelona_73",0.00930831861405257
"barcelona_69",0.00359943994414115
"barcelona_70",0.00396255488270049
"barcelona_56",-0.0437849906950673
"barcelona_57",-0.00569751352984665
"barcelona_59",0.0375814366243096
"barcelona_60",0.0346028478183053
"barcelona_44",0.0568475283035349
"barcelona_45",0.0139584960005367
"barcelona_52",0.0422048830535722
"barcelona_53",-0.00626088484804956
"barcelona_58",7.14914211688517e-05
"barcelona_54",-0.129294046858338
"barcelona_50",0.00317388085366193
"barcelona_55",-0.033413067420074
"barcelona_49",-0.0570202149897852
"barcelona_48",-0.0203421631778813
"barcelona_51",0.0445097500889006
"barcelona_46",0.00255559114324048
"barcelona_47",0.0457031816140864
"barcelona_42",-0.046660617496387
"istanbul_032",-0.0735417284356065
"istanbul_015",-0.22791474657945
"istanbul_014",-0.0501188732971359
"istanbul_002",-0.131447616644118
"istanbul_018",-0.00525191322180321
"istanbul_008",-0.0154989136666032
"istanbul_012",-0.00591116518706224
"istanbul_001",-0.0806103475294282
"istanbul_004",-0.082767844593535
"istanbul_026",-0.0211729207676609
"istanbul_007",-0.00734907335829865
"istanbul_006",0.0479127062001172
"istanbul_005",0.0308281288466197
"istanbul_022",0.0634987518443815
"istanbul_017",0.00986391961313949
"istanbul_019",-0.18613320936869
"istanbul_035",-0.0638369518981723
"istanbul_009",0.0318940667114882
"istanbul_021",0.0329296843391933
"istanbul_024",-0.00735847447895993
"istanbul_020",0.0109148906611382
"istanbul_013",0.0420463494507706
"istanbul_033",-0.103842459831579
"istanbul_030",-0.232160074356073
"istanbul_010",-0.0443052716458599
"istanbul_038",-0.0471513966549238
"istanbul_023",0.0213323216594366
"istanbul_039",0.0141820161834183
"istanbul_025",-0.012070266286297
"istanbul_028",-0.0957270573464329
"istanbul_027",-0.0239045962066525
"istanbul_034",-0.0157085091267812
"istanbul_029",-0.0957991777671242
"istanbul_003",0.0224744535007438
"istanbul_037",-0.05219753660932
"istanbul_016",-0.24124987572128
"istanbul_011",-0.249437230219272
"istanbul_036",-0.0130783076106304
"istanbul_031",-0.244612918673501
"telaviv_045",0.0194903202011255
"telaviv_047",-0.0454686151944278
"telaviv_046",-0.030461555621608
"telaviv_049",-0.0499921915369798
"telaviv_048",-0.024436661822876
"telaviv_050",-0.0297620650102092
"telaviv_051",0.0117724573305828
"telaviv_014",-0.0651708012859903
"telaviv_015",-0.0870383475076027
"telaviv_007",-0.0599964986351421
"telaviv_008",-0.106606959937451
"telaviv_002",0.0226351070864112
"telaviv_001",0.0213569171688317
"telaviv_004",0.00999652741664433
"telaviv_009",-0.126716385942156
"telaviv_003",0.061928103540679
"telaviv_005",-0.0282365288876913
"telaviv_010",-0.117203105557559
"telaviv_011",-0.0528604966611953
"telaviv_012",-0.0288175637052394
"telaviv_013",-0.0966955634688673
"telaviv_016",-0.0929032365789224
"telaviv_018",-0.0770893842679645
"telaviv_019",-0.099806781895817
