"nbhd_code","ndbi_2003"
"casablanca_025",0.141853360901051
"casablanca_011",0.147583866245298
"casablanca_012",0.166438593136175
"casablanca_031",0.125756339334815
"casablanca_019",0.115298911615181
"casablanca_016",0.0488032693048654
"casablanca_002",0.0842915783278933
"casablanca_014",0.000350142990460517
"casablanca_022",0.0281588670573035
"casablanca_005",0.043252219673898
"casablanca_015",0.124621938864053
"casablanca_021",0.15962583479616
"casablanca_026",0.15358929872017
"casablanca_027",0.126564322719135
"casablanca_009",0.059888429611815
"casablanca_010",0.0297820905671882
"casablanca_006",0.0536490334519981
"casablanca_033",0.0931762254394392
"casablanca_008",0.0388866757372414
"casablanca_023",0.0922110302199089
"casablanca_018",0.163945313209062
"casablanca_032",0.108402959893184
"casablanca_030",0.181947837261313
"casablanca_034",0.155711803531574
"casablanca_001",0.166910723754143
"casablanca_013",0.148435753206124
"casablanca_003",0.126510539705541
"casablanca_029",0.0633809278770929
"casablanca_004",0.0498210727545424
"casablanca_017",0.048963569861139
"casablanca_028",0.0159780813557084
"casablanca_020",0.051007965786151
"casablanca_024",0.0239797309328707
"casablanca_007",-0.00330933474640891
"barcelona_22",-0.214596726801266
"barcelona_39",-0.133454575737642
"barcelona_40",-0.127883401532832
"barcelona_43",-0.0270177267686909
"barcelona_28",-0.00139943907069247
"barcelona_41",0.00171523024159862
"barcelona_38",0.0637763494782592
"barcelona_29",0.00237086459715592
"barcelona_25",-0.014875599419864
"barcelona_27",0.0452088130230926
"barcelona_26",0.0392585710868246
"barcelona_24",-0.00663998023284905
"barcelona_23",-0.046980312987502
"barcelona_21",-0.0663417633051801
"barcelona_20",-0.00938423451258082
"barcelona_19",0.0189517034985246
"barcelona_18",0.0686688417598183
"barcelona_8",0.092164434823636
"barcelona_9",0.0667036088800766
"barcelona_15",0.0491558891805109
"barcelona_14",0.0149423922624428
"barcelona_16",0.0621677308354692
"barcelona_17",0.097801211239517
"barcelona_13",0.0153654583788859
"barcelona_11",-0.025583155994367
"barcelona_12",0.0198617035102363
"barcelona_1",0.0845804662885792
"barcelona_2",0.0905439606962712
"barcelona_3",0.0150212580494721
"barcelona_10",0.0774681561609508
"barcelona_7",0.0697039475007669
"barcelona_31",0.102403454462454
"barcelona_30",-0.00867114874960585
"barcelona_37",0.0472019963356173
"barcelona_32",0.077616245277625
"barcelona_34",0.011716728541641
"barcelona_36",-0.00289064013335058
"barcelona_33",0.0498827143109165
"barcelona_6",0.0595298645555022
"barcelona_35",0.0322008973211145
"barcelona_64",0.0941180771714293
"barcelona_63",0.0773575642503923
"barcelona_62",0.0722657253099217
"barcelona_65",0.0499586159671304
"barcelona_5",0.0407269336916026
"barcelona_66",0.0484833126769414
"barcelona_4",0.0115589425317744
"barcelona_67",-0.0264952166490248
"barcelona_68",0.0353093355088007
"barcelona_71",0.0376349226947969
"barcelona_61",0.0436129443292534
"barcelona_72",-5.30033975873426e-06
"barcelona_73",0.00748513231981723
"barcelona_69",0.0267307544151363
"barcelona_70",0.00464461614452711
"barcelona_56",0.0077377015468206
"barcelona_57",0.00897503325371617
"barcelona_59",0.0529424595148876
"barcelona_60",0.050634036698321
"barcelona_44",0.0895367596930462
"barcelona_45",0.0455547030057471
"barcelona_52",0.0748407315836648
"barcelona_53",0.0116562374868964
"barcelona_58",0.0268791267304308
"barcelona_54",-0.0907953198001736
"barcelona_50",0.0497330946316352
"barcelona_55",-0.010034968255487
"barcelona_49",-0.0146818565819156
"barcelona_48",-0.0115290669768989
"barcelona_51",0.0614121785374374
"barcelona_46",0.0286808459241168
"barcelona_47",0.0691875484786963
"barcelona_42",-0.0166209539952668
"istanbul_032",-0.0232772172460451
"istanbul_015",-0.201081277170341
"istanbul_014",-0.0219780325729282
"istanbul_002",-0.0749222506756056
"istanbul_018",0.0380976721443643
"istanbul_008",0.0431324578498325
"istanbul_012",0.0313262329660311
"istanbul_001",-0.0988836501423098
"istanbul_004",-0.0995985486941281
"istanbul_026",-0.0204042303557214
"istanbul_007",-0.0100155420814711
"istanbul_006",0.0433305913447702
"istanbul_005",0.0388913809420452
"istanbul_022",0.0550525275289154
"istanbul_017",0.0407280679178416
"istanbul_019",-0.169213459888379
"istanbul_035",-0.0356114587246757
"istanbul_009",0.0376572130491613
"istanbul_021",0.0380870098874102
"istanbul_024",0.00676670783039973
"istanbul_020",0.00536111765147086
"istanbul_013",0.0355610166562898
"istanbul_033",-0.094313115367128
"istanbul_030",-0.21235828701391
"istanbul_010",-0.0496174333064134
"istanbul_038",-0.040701756666349
"istanbul_023",0.0177037459989176
"istanbul_039",0.0190876501618284
"istanbul_025",0.0275968777194228
"istanbul_028",-0.0659996642745872
"istanbul_027",0.00113288480157056
"istanbul_034",0.0314356994600219
"istanbul_029",-0.0484966479786615
"istanbul_003",0.0454839503103969
"istanbul_037",-0.0240708896518795
"istanbul_016",-0.237144969797904
"istanbul_011",-0.26084271587204
"istanbul_036",0.0591911275722365
"istanbul_031",-0.230995720476425
"telaviv_045",0.0238362902544311
"telaviv_047",-0.0546337022575999
"telaviv_046",-0.023158942947195
"telaviv_049",-0.0610587544036414
"telaviv_048",-0.00889662006987714
"telaviv_050",-0.0166157547744327
"telaviv_051",0.0122045517171983
"telaviv_014",-0.0402499607951672
"telaviv_015",-0.0815258165412872
"telaviv_007",-0.0597591783492866
"telaviv_008",-0.114725847003519
"telaviv_002",0.0585050173749706
"telaviv_001",0.0518048391045237
"telaviv_004",0.0643146500874253
"telaviv_009",-0.132671142724173
"telaviv_003",0.0728851600033485
"telaviv_005",-0.0175620345263876
"telaviv_010",-0.128279000728512
"telaviv_011",-0.0458749826787703
"telaviv_012",-0.0114483068284174
"telaviv_013",-0.058919243959336
"telaviv_016",-0.0810219434971951
"telaviv_018",-0.078957961887721
"telaviv_019",-0.102406085147493
"telaviv_026",-0.070065209307465
"telaviv_027",-0.074864797197941
"telaviv_028",0.0140622625239283
"telaviv_025",-0.0563307025189692
"telaviv_017",-0.0989153930045823
"telaviv_022",-0.0435274802792515
"telaviv_020",0.0219061765442224
"telaviv_021",-0.0340880888892794
"telaviv_023",-0.086254441844215
"telaviv_024",-0.0889918152676928
"telaviv_070",-0.0825402667594404
"telaviv_060",-0.124908439373139
"telaviv_069",-0.0391824245881553
"telaviv_059",-0.0693504020028323
"telaviv_061",-0.033882844640401
"telaviv_062",-0.0749936890778003
"telaviv_058",-0.0404482639541847
"telaviv_068",-0.050491004169843
"telaviv_067",-0.0114503767002886
"telaviv_063",-0.0452601456811849
"telaviv_065",-0.0239175366887154
"telaviv_064",-0.0279209591367141
"telaviv_066",-0.00407468716353045
"telaviv_071",-0.0796970208091722
"telaviv_054",-0.0129176494567305
"telaviv_056",-0.054608009482977
"telaviv_043",0.0133126971618295
"telaviv_053",-0.00702666887769411
"telaviv_037",-0.0443674145781564
"telaviv_041",-0.00687947916156131
"telaviv_040",-0.0359819464951515
"telaviv_031",-0.0837260886816596
"telaviv_035",-0.100123786045877
"telaviv_030",-0.0776750970237134
"telaviv_034",-0.0904195957640978
"telaviv_036",-0.0259396818867738
"telaviv_057",-0.0409256736756739
"telaviv_032",-0.0851263433821499
"telaviv_006",-0.0481240136649053
"telaviv_033",-0.10173442431299
"telaviv_029",0.00231147233764569
"telaviv_038",0.0122066920431257
"telaviv_039",0.00696096103373808
"telaviv_042",-0.0015199961765375
"telaviv_052",0.00726945429236486
"telaviv_055",-0.0355643062539481
"telaviv_044",-0.00424885550642341
"Johannesburg_1",0.098526840560292
"Johannesburg_2",0.116783148533889
"Johannesburg_3",0.107264380205658
"Johannesburg_6",0.115897258985282
"Johannesburg_23",0.0571365747025803
"Johannesburg_125",0.0869871119342231
"Johannesburg_122",0.0719668059991298
"Johannesburg_119",0.0412191797683402
"Johannesburg_24",0.0814477006266328
"Johannesburg_18",0.0569545812803205
"Johannesburg_54",0.0183491599749908
"Johannesburg_55",0.0157203954551247
"Johannesburg_124",0.0397011681226171
"Johannesburg_68",0.0471196723783971
"Johannesburg_58",-0.0114612057341284
"Johannesburg_29",0.0392926493750819
"Johannesburg_27",0.0773865299097474
"Johannesburg_26",0.0493843274258805
"Johannesburg_28",0.0638049822821445
"Johannesburg_25",0.00648341533578876
"Johannesburg_30",0.0527118021788532
"Johannesburg_31",0.0561189194282278
"Johannesburg_70",-0.00286307643736873
"Johannesburg_39",0.0447266639733085
"Johannesburg_40",0.0341194104874158
"Johannesburg_82",-0.0178087771174444
"Johannesburg_86",-0.0575027218829211
"Johannesburg_88",-0.0751212121337613
"Johannesburg_89",-0.0544572687487783
"Johannesburg_85",-0.0439723565759718
"Johannesburg_126",-0.0697386809471458
"Johannesburg_98",-0.0921407008917323
"Johannesburg_99",-0.123175545717032
"Johannesburg_117",-0.0859712927810658
"Johannesburg_102",-0.114996280379439
"Johannesburg_90",-0.119787705491283
"Johannesburg_87",-0.0924085740037104
"Johannesburg_69",-0.0492245602278944
"Johannesburg_60",0.0158299150433041
"Johannesburg_67",-0.036032138452641
"Johannesburg_59",0.030336388503865
"Johannesburg_123",0.0241655353366743
"Johannesburg_63",0.0520084461053034
"Johannesburg_62",0.0439255327062795
"Johannesburg_64",-0.00384998786292747
"Johannesburg_66",-0.0567492992652308
"Johannesburg_73",-0.0595510603814463
"Johannesburg_74",-0.0625228403886191
"Johannesburg_91",-0.0633059248951241
"Johannesburg_103",-0.108066226950624
"Johannesburg_108",0.0523482020560489
"Johannesburg_107",0.0602958015756512
"Johannesburg_81",-0.0359629797372123
"Johannesburg_75",0.039258879464075
"Johannesburg_76",0.0547218215584179
"Johannesburg_116",0.0711246159530526
"Johannesburg_105",0.0403600420372159
"Johannesburg_72",-0.0573499132253922
"Johannesburg_118",-0.0441841702503097
"Johannesburg_65",0.0261525006672802
"Johannesburg_57",0.0283633748457023
"Johannesburg_61",0.0385786408875189
"Johannesburg_56",-0.00460063588824974
"Johannesburg_32",0.0349188944815199
"Johannesburg_77",0.0770498153388527
"Johannesburg_78",0.0671065140248853
"Johannesburg_111",0.0588374285733014
"Johannesburg_79",0.0698775416588575
"Johannesburg_110",0.0607539316672487
"Johannesburg_80",0.0665659791850618
"Johannesburg_93",0.0214109014403937
"Johannesburg_112",0.0526421935613621
"Johannesburg_92",0.0461952459976484
"Johannesburg_94",0.00995358221055372
"Johannesburg_113",0.0530082008133439
"Johannesburg_96",0.0406057617982405
"Johannesburg_106",-0.087232568254325
"Johannesburg_109",-0.0437504803955808
"Johannesburg_115",-0.0630588844381968
"Johannesburg_104",-0.101538878051656
"Johannesburg_101",-0.0679242423877646
"Johannesburg_97",0.0302581644276781
"Johannesburg_114",0.00710876782882016
"Johannesburg_100",0.0632704539488339
"Johannesburg_95",0.0718687124034163
"Johannesburg_71",-0.00937862349687064
"Johannesburg_83",-0.0331283412591697
"Johannesburg_127",0.0370184293956394
"Johannesburg_84",-0.0461094277374854
"Johannesburg_41",0.0599388780970797
"Johannesburg_43",0.0551085394451098
"Johannesburg_42",0.0600841144384718
"Johannesburg_38",-0.0289833862695936
"Johannesburg_45",0.0575346905705364
"Johannesburg_36",-0.00399674912650495
"Johannesburg_47",0.0506898074090954
"Johannesburg_44",0.0834286273010564
"Johannesburg_49",0.10447270800994
"Johannesburg_129",0.0326462213036842
"Johannesburg_48",0.060527498110122
"Johannesburg_46",0.0513220949151648
"Johannesburg_34",0.0453996018432073
"Johannesburg_51",0.0450664056209986
"Johannesburg_52",0.0698389172769634
"Johannesburg_128",0.0709184033675664
"Johannesburg_53",0.109959369329613
"Johannesburg_50",0.0429626107507766
"Johannesburg_130",0.0647742737181677
"Johannesburg_20",0.0653858315104503
"Johannesburg_14",-0.0149831700637564
"Johannesburg_13",0.0891484490059467
"Johannesburg_10",0.025079367599537
"Johannesburg_9",-0.00993400010611233
"Johannesburg_8",0.114030066056305
"Johannesburg_11",0.0674170289621164
"Johannesburg_12",0.0814729438865516
"Johannesburg_19",-0.014362236739495
"Johannesburg_16",0.0506250036434504
"Johannesburg_15",0.102101521793201
"Johannesburg_21",0.0573523918829153
"Johannesburg_33",0.0360995142210255
"Johannesburg_35",0.0528840079729576
"Johannesburg_37",-0.00183255768118726
"Johannesburg_22",0.0403956904397749
"Johannesburg_17",0.0326930201431102
"Johannesburg_120",0.113956803206964
"Johannesburg_121",0.147046446113622
"Johannesburg_7",0.0748981946187517
"Johannesburg_4",0.121569945187076
"Johannesburg_5",0.139837231929329
"jakarta_005",-0.513203866903561
"jakarta_001",-0.547855682277718
"jakarta_021",-0.458377955270622
"jakarta_018",-0.460524020727064
"jakarta_008",-0.509717128330643
"jakarta_023",-0.411992778958836
"jakarta_006",-0.421957224438991
"jakarta_011",-0.361870357458085
"jakarta_031",-0.381358450448114
"jakarta_007",-0.400838218179558
"jakarta_022",-0.366889314979471
"jakarta_030",-0.332792381344861
"jakarta_004",-0.324228566601666
"jakarta_016",-0.317917667580844
"jakarta_033",-0.31059001767441
"jakarta_020",-0.271449890052362
"jakarta_017",-0.270415988041991
"jakarta_015",-0.329417967490706
"jakarta_040",-0.327246976828631
"jakarta_037",-0.357647013338946
"jakarta_024",-0.335614324595168
"jakarta_029",-0.34631231448831
"jakarta_012",-0.436403302569031
"jakarta_042",-0.3798198876764
"jakarta_026",-0.366841057173123
