"nbhd_code","ndvi_2002"
"casablanca_025",0.214149539671231
"casablanca_011",0.184310980155527
"casablanca_012",0.223889114024165
"casablanca_031",0.161952018221445
"casablanca_019",0.173119339007127
"casablanca_016",0.133013919695341
"casablanca_002",0.158370705005668
"casablanca_014",0.0944632174385097
"casablanca_022",0.0422538707477459
"casablanca_005",0.0461391130733979
"casablanca_015",0.24619592454089
"casablanca_021",0.223949467841314
"casablanca_026",0.193002605637257
"casablanca_027",0.112965309523845
"casablanca_009",0.0955848475217179
"casablanca_010",0.080174465348492
"casablanca_006",0.0811841292078923
"casablanca_033",0.113446090013924
"casablanca_008",0.0320958781860314
"casablanca_023",0.124572456770246
"casablanca_018",0.185385192664491
"casablanca_032",0.191375693624915
"casablanca_030",0.310318424072112
"casablanca_034",0.189977226906801
"casablanca_001",0.285457288920964
"casablanca_013",0.332611078246109
"casablanca_003",0.203604455952736
"casablanca_029",0.129155991777386
"casablanca_004",0.0903160388204853
"casablanca_017",0.0547948265722753
"casablanca_028",0.0151404230311546
"casablanca_020",0.0476406169077457
"casablanca_024",-0.0154303515965001
"casablanca_007",0.0788030418440625
"barcelona_22",0.515287048090732
"barcelona_39",0.485280324120892
"barcelona_40",0.446669917853201
"barcelona_43",0.34893997810725
"barcelona_28",0.267947543615135
"barcelona_41",0.178993365321398
"barcelona_38",0.165374063705172
"barcelona_29",0.274433045284546
"barcelona_25",0.264783861257681
"barcelona_27",0.173258415899528
"barcelona_26",0.153360850550459
"barcelona_24",0.190671895320092
"barcelona_23",0.325367536408406
"barcelona_21",0.306908998908648
"barcelona_20",0.176516643825753
"barcelona_19",0.144362622196421
"barcelona_18",0.103501482913326
"barcelona_8",0.117144243961105
"barcelona_9",0.12299785223896
"barcelona_15",0.0970622892301582
"barcelona_14",0.14776350224057
"barcelona_16",0.0911156193679896
"barcelona_17",0.0915700712274213
"barcelona_13",0.170958902622104
"barcelona_11",0.232031264602006
"barcelona_12",0.0699106330694172
"barcelona_1",0.0735969268371446
"barcelona_2",0.07774270237697
"barcelona_3",0.0541118267714299
"barcelona_10",0.0906202421938008
"barcelona_7",0.115595561532272
"barcelona_31",0.106401920366431
"barcelona_30",0.229345737317104
"barcelona_37",0.197012233352124
"barcelona_32",0.114698869016948
"barcelona_34",0.238619267388193
"barcelona_36",0.209008424960921
"barcelona_33",0.144941500052866
"barcelona_6",0.109536618253458
"barcelona_35",0.179915788694178
"barcelona_64",0.102343902689704
"barcelona_63",0.120839418074445
"barcelona_62",0.11986555893353
"barcelona_65",0.111603276883416
"barcelona_5",0.124853390495013
"barcelona_66",0.0986769683419041
"barcelona_4",0.164121929708629
"barcelona_67",0.14599773693902
"barcelona_68",0.107202758937044
"barcelona_71",0.112745747365457
"barcelona_61",0.131695199492733
"barcelona_72",0.175582490373665
"barcelona_73",0.131125970919228
"barcelona_69",0.0780906240876832
"barcelona_70",0.0796898345118074
"barcelona_56",0.257929734738812
"barcelona_57",0.171578142153927
"barcelona_59",0.0777020253810922
"barcelona_60",0.120451726371515
"barcelona_44",0.107986733115486
"barcelona_45",0.12190955873056
"barcelona_52",0.116755460883778
"barcelona_53",0.213560572409573
"barcelona_58",0.10655877493153
"barcelona_54",0.391280272653118
"barcelona_50",0.248343002047567
"barcelona_55",0.2007263543774
"barcelona_49",0.36011592799449
"barcelona_48",0.184195011700672
"barcelona_51",0.123200516569812
"barcelona_46",0.182003165502161
"barcelona_47",0.159596257935798
"barcelona_42",0.238066864570766
"istanbul_032",0.455055734096039
"istanbul_015",0.571825988144386
"istanbul_014",0.247308667375836
"istanbul_002",0.410242303930401
"istanbul_018",0.266436580920022
"istanbul_008",0.324901550583097
"istanbul_012",0.227680300746275
"istanbul_001",0.384728515858959
"istanbul_004",0.19890617156934
"istanbul_026",0.217680722725838
"istanbul_007",0.217266560054616
"istanbul_006",0.147965275193383
"istanbul_005",0.148250395822679
"istanbul_022",0.125318102151573
"istanbul_017",0.243960977901117
"istanbul_019",0.504296238746215
"istanbul_035",0.290127532391755
"istanbul_009",0.141626533245335
"istanbul_021",0.150504825707923
"istanbul_024",0.224921171714089
"istanbul_020",0.198152906074258
"istanbul_013",0.169210381040294
"istanbul_033",0.358801721570659
"istanbul_030",0.542189173902409
"istanbul_010",0.287931258011228
"istanbul_038",0.321763933938355
"istanbul_023",0.221437628744355
"istanbul_039",0.154857839391597
"istanbul_025",0.278705429574263
"istanbul_028",0.40308819074452
"istanbul_027",0.261544009986334
"istanbul_034",0.262897998583797
"istanbul_029",0.391765707239321
"istanbul_003",0.195591801477311
"istanbul_037",0.308925191738054
"istanbul_016",0.602056927038301
"istanbul_011",0.618933329019881
"istanbul_036",0.343836821674792
"istanbul_031",0.605378530359744
"telaviv_045",0.153895172706
"telaviv_047",0.215060112040696
"telaviv_046",0.169828486912426
"telaviv_049",0.205367838453185
"telaviv_048",0.18250710059021
"telaviv_050",0.174813032443322
"telaviv_051",0.235850765354415
"telaviv_014",0.181384704387446
"telaviv_015",0.268726053103925
"telaviv_007",0.277676967226979
"telaviv_008",0.283898017717162
"telaviv_002",0.22266141648894
"telaviv_001",0.232133959359943
"telaviv_004",0.184120917558956
"telaviv_009",0.258944061883108
"telaviv_003",0.116343776955032
"telaviv_005",0.209866165304892
"telaviv_010",0.282665293437777
"telaviv_011",0.197889417544585
"telaviv_012",0.188232056879548
"telaviv_013",0.343467098200148
"telaviv_016",0.304292778757447
"telaviv_018",0.196404434392377
"telaviv_019",0.25513350312541
"telaviv_026",0.21926138946769
"telaviv_027",0.265165155806514
"telaviv_028",0.105337276709638
"telaviv_025",0.199576980449719
"telaviv_017",0.232756661419816
"telaviv_022",0.201493788219677
"telaviv_020",0.167327893783067
"telaviv_021",0.216747909005518
"telaviv_023",0.298045904806814
"telaviv_024",0.255167104882947
"telaviv_070",0.230246715039956
"telaviv_060",0.320716242936318
"telaviv_069",0.186659538652809
"telaviv_059",0.172755673565829
"telaviv_061",0.209031434907788
"telaviv_062",0.193889184649365
"telaviv_058",0.123698995752154
"telaviv_068",0.197961130707461
"telaviv_067",0.157740743858384
"telaviv_063",0.159759326958335
"telaviv_065",0.216563239622804
"telaviv_064",0.186655884350621
"telaviv_066",0.303214361456175
"telaviv_071",0.215528851426446
"telaviv_054",0.135285196352525
"telaviv_056",0.206090141019157
"telaviv_043",0.0658781041158742
"telaviv_053",0.0881447947007499
"telaviv_037",0.115146799381316
"telaviv_041",0.07052514910503
"telaviv_040",0.129947702932731
"telaviv_031",0.145194869117077
"telaviv_035",0.188219500294633
"telaviv_030",0.150546146285344
"telaviv_034",0.188542234220826
"telaviv_036",0.180668122013261
"telaviv_057",0.126940842405556
"telaviv_032",0.236269076972817
"telaviv_006",0.249927871360818
"telaviv_033",0.204319931414631
"telaviv_029",0.0706260393415154
"telaviv_038",0.0670376960950667
"telaviv_039",0.132061666548966
"telaviv_042",0.102513474489258
"telaviv_052",0.0514555572962825
"telaviv_055",0.253580034508701
"telaviv_044",0.129938240367673
"Johannesburg_1",NA
"Johannesburg_2",NA
"Johannesburg_3",NA
"Johannesburg_6",NA
"Johannesburg_23",NA
"Johannesburg_125",NA
"Johannesburg_122",NA
"Johannesburg_119",NA
"Johannesburg_24",NA
"Johannesburg_18",NA
"Johannesburg_54",NA
"Johannesburg_55",NA
"Johannesburg_124",NA
"Johannesburg_68",NA
"Johannesburg_58",NA
"Johannesburg_29",NA
"Johannesburg_27",NA
"Johannesburg_26",NA
"Johannesburg_28",NA
"Johannesburg_25",NA
"Johannesburg_30",NA
"Johannesburg_31",NA
"Johannesburg_70",NA
"Johannesburg_39",NA
"Johannesburg_40",NA
"Johannesburg_82",NA
"Johannesburg_86",NA
"Johannesburg_88",NA
"Johannesburg_89",NA
"Johannesburg_85",NA
"Johannesburg_126",NA
"Johannesburg_98",NA
"Johannesburg_99",NA
"Johannesburg_117",NA
"Johannesburg_102",NA
"Johannesburg_90",NA
"Johannesburg_87",NA
"Johannesburg_69",NA
"Johannesburg_60",NA
"Johannesburg_67",NA
"Johannesburg_59",NA
"Johannesburg_123",NA
"Johannesburg_63",NA
"Johannesburg_62",NA
"Johannesburg_64",NA
"Johannesburg_66",NA
"Johannesburg_73",NA
"Johannesburg_74",NA
"Johannesburg_91",NA
"Johannesburg_103",NA
"Johannesburg_108",NA
"Johannesburg_107",NA
"Johannesburg_81",NA
"Johannesburg_75",NA
"Johannesburg_76",NA
"Johannesburg_116",NA
"Johannesburg_105",NA
"Johannesburg_72",NA
"Johannesburg_118",NA
"Johannesburg_65",NA
"Johannesburg_57",NA
"Johannesburg_61",NA
"Johannesburg_56",NA
"Johannesburg_32",NA
"Johannesburg_77",NA
"Johannesburg_78",NA
"Johannesburg_111",NA
"Johannesburg_79",NA
"Johannesburg_110",NA
"Johannesburg_80",NA
"Johannesburg_93",NA
"Johannesburg_112",NA
"Johannesburg_92",NA
"Johannesburg_94",NA
"Johannesburg_113",NA
"Johannesburg_96",NA
"Johannesburg_106",NA
"Johannesburg_109",NA
"Johannesburg_115",NA
"Johannesburg_104",NA
"Johannesburg_101",NA
"Johannesburg_97",NA
"Johannesburg_114",NA
"Johannesburg_100",NA
"Johannesburg_95",NA
"Johannesburg_71",NA
"Johannesburg_83",NA
"Johannesburg_127",NA
"Johannesburg_84",NA
"Johannesburg_41",NA
"Johannesburg_43",NA
"Johannesburg_42",NA
"Johannesburg_38",NA
"Johannesburg_45",NA
"Johannesburg_36",NA
"Johannesburg_47",NA
"Johannesburg_44",NA
"Johannesburg_49",NA
"Johannesburg_129",NA
"Johannesburg_48",NA
"Johannesburg_46",NA
"Johannesburg_34",NA
"Johannesburg_51",NA
"Johannesburg_52",NA
"Johannesburg_128",NA
"Johannesburg_53",NA
"Johannesburg_50",NA
"Johannesburg_130",NA
"Johannesburg_20",NA
"Johannesburg_14",NA
"Johannesburg_13",NA
"Johannesburg_10",NA
"Johannesburg_9",NA
"Johannesburg_8",NA
"Johannesburg_11",NA
"Johannesburg_12",NA
"Johannesburg_19",NA
"Johannesburg_16",NA
"Johannesburg_15",NA
"Johannesburg_21",NA
"Johannesburg_33",NA
"Johannesburg_35",NA
"Johannesburg_37",NA
"Johannesburg_22",NA
"Johannesburg_17",NA
"Johannesburg_120",NA
"Johannesburg_121",NA
"Johannesburg_7",NA
"Johannesburg_4",NA
"Johannesburg_5",NA
"jakarta_005",NA
"jakarta_001",NA
"jakarta_021",NA
