nbhd_code,DEM_all
vancouver_083,49.72801715
vancouver_067,77.17321893
vancouver_111,96.22480353
vancouver_091,95.28576493
vancouver_089,77.03197024
vancouver_081,64.35198595
vancouver_092,90.42228269
vancouver_060,37.44852328
vancouver_053,37.97995865
vancouver_061,41.8928085
vancouver_063,38.76029357
vancouver_062,53.84119718
vancouver_064,38.13598354
vancouver_048,7.880569152
vancouver_097,27.65983014
vancouver_027,24.14684189
vancouver_026,42.08074105
vancouver_025,39.68056569
vancouver_065,36.91982247
vancouver_079,61.12128731
vancouver_080,69.62692768
vancouver_076,63.6149733
vancouver_075,61.62634324
vancouver_074,67.50565254
vancouver_093,85.86656125
vancouver_107,92.63393909
vancouver_108,86.99362197
vancouver_031,83.75985769
vancouver_103,98.00513449
vancouver_094,85.94008935
vancouver_096,93.13693157
vancouver_101,100.3385515
vancouver_032,97.84820015
vancouver_003,72.61268307
vancouver_002,60.16180886
vancouver_004,90.72894148
vancouver_105,87.39232937
vancouver_005,52.70992129
vancouver_007,31.4619802
vancouver_006,70.84684853
vancouver_109,68.81531387
vancouver_009,27.40735731
vancouver_008,21.5608063
vancouver_117,48.27067988
vancouver_110,84.32428956
vancouver_118,58.12462191
vancouver_010,15.62294133
vancouver_001,107.7422047
vancouver_102,111.5553226
vancouver_100,101.7619082
vancouver_028,104.5777213
vancouver_098,99.37672194
vancouver_099,104.1768337
vancouver_095,90.38874506
vancouver_072,67.39047254
vancouver_070,52.87545097
vancouver_069,58.16083139
tokyo_011,11.94119837
tokyo_009,19.03559259
tokyo_008,8.2647402
tokyo_023,5.179823073
tokyo_022,4.953848595
tokyo_021,6.146638718
tokyo_007,8.538909167
tokyo_002,15.41855689
tokyo_006,14.16218199
tokyo_003,25.97635729
tokyo_010,33.94777369
tokyo_013,40.92514254
tokyo_001,28.04545989
tokyo_005,27.32066866
tokyo_004,36.48179193
tokyo_016,36.40409346
tokyo_014,41.16291057
tokyo_017,15.63113045
tokyo_018,8.581201817
tokyo_019,24.13230675
tokyo_020,45.75299836
tokyo_015,48.93203377
tokyo_012,41.03346793
melbourne_83,7.081567082
melbourne_84,7.958050677
melbourne_85,7.011045174
melbourne_81,5.298062135
melbourne_82,13.09664072
melbourne_56,87.68097993
melbourne_54,63.95285476
melbourne_57,105.1791528
melbourne_53,80.91482134
melbourne_58,101.2477894
melbourne_61,75.42748891
melbourne_60,91.14955771
melbourne_63,120.8569244
melbourne_59,102.5228568
melbourne_42,51.42982472
melbourne_46,47.30819995
melbourne_62,83.89406379
melbourne_45,65.16980835
melbourne_64,105.3363254
melbourne_43,79.5958366
melbourne_44,54.94676843
melbourne_51,87.45736408
melbourne_49,52.97610055
melbourne_50,29.79254687
melbourne_48,50.67074462
melbourne_93,46.93116182
melbourne_92,40.16286953
melbourne_31,55.98761357
melbourne_34,40.4880941
melbourne_47,32.49585025
melbourne_40,19.49038322
melbourne_35,23.00368153
melbourne_33,21.48913626
melbourne_15,26.90570561
melbourne_22,16.82771836
melbourne_21,26.34565718
melbourne_24,12.13260817
melbourne_28,12.50906917
melbourne_18,39.98288042
melbourne_38,39.56662489
melbourne_13,46.55577184
melbourne_20,40.59604644
melbourne_37,28.05817165
melbourne_41,30.01669845
melbourne_39,39.87033749
melbourne_36,45.81513842
melbourne_1,53.27943794
melbourne_2,46.90992358
melbourne_7,47.21623052
melbourne_6,41.94038324
melbourne_8,58.19748857
melbourne_4,60.50852907
melbourne_52,36.8561761
melbourne_55,58.9329824
melbourne_5,54.54896566
melbourne_10,45.96245477
melbourne_12,31.0371098
melbourne_9,22.20000131
melbourne_3,38.12904254
melbourne_11,25.7181456
melbourne_17,15.62674638
melbourne_16,15.33723439
melbourne_23,6.921959867
melbourne_19,24.31438304
melbourne_14,9.913752627
melbourne_27,8.900424605
melbourne_26,7.997807059
melbourne_29,15.3431598
melbourne_32,31.0680906
melbourne_30,23.49394388
melbourne_73,44.11621883
melbourne_75,25.50197738
melbourne_25,8.533146086
melbourne_66,14.77074712
melbourne_74,35.57660673
melbourne_67,25.68624549
melbourne_78,42.61460356
melbourne_71,35.06109955
melbourne_80,52.13873018
melbourne_89,37.68712038
melbourne_72,49.56931456
melbourne_77,50.33507513
melbourne_76,56.74798832
melbourne_79,55.19540602
melbourne_86,36.1973901
melbourne_68,41.64893944
melbourne_65,26.98822817
melbourne_88,24.06573539
melbourne_91,14.2533166
melbourne_90,16.80212143
melbourne_87,7.653267114
melbourne_70,29.6657413
melbourne_69,26.23772028
losangeles_001,324.0742843
losangeles_002,414.3527118
losangeles_006,265.7878693
losangeles_007,265.9934223
losangeles_005,222.7334462
losangeles_003,451.0724714
losangeles_004,209.5394081
losangeles_009,268.7100449
losangeles_008,281.5078382
losangeles_022,25.5422488
losangeles_020,49.68881367
losangeles_019,51.40111479
losangeles_018,62.28185148
losangeles_011,61.85624909
losangeles_013,79.01077037
losangeles_012,145.550139
losangeles_010,77.35319597
losangeles_014,134.122131
losangeles_015,185.3637615
losangeles_016,93.76759306
losangeles_017,62.88143326
losangeles_021,41.97428277
mexico_014,2945.839889
mexico_005,2965.60884
mexico_001,2657.454745
mexico_010,3015.076358
mexico_004,2263.692293
mexico_016,2360.595516
mexico_009,2260.643795
mexico_013,2274.447453
mexico_012,2960.113732
mexico_007,2295.147137
mexico_002,2250.310966
mexico_011,2301.25528
mexico_006,2243.506435
mexico_015,2237.607704
mexico_008,2237.983727
mexico_003,2250.995689
chicago_30,181.2821276
chicago_59,181.5139894
chicago_73,188.6242231
chicago_61,185.3806874
chicago_45,196.5580211
chicago_46,191.4313363
chicago_67,187.7429269
chicago_9,201.9787098
chicago_3,191.24787
chicago_4,186.5040973
chicago_14,182.3978981
chicago_12,181.9024092
chicago_58,183.0809145
chicago_13,181.8906534
chicago_63,181.0993279
chicago_20,181.2978601
chicago_62,181.7458519
chicago_65,183.3653801
chicago_76,183.7997501
chicago_6,182.6201665
chicago_29,184.0675163
chicago_33,186.8535728
chicago_68,186.1196481
chicago_36,184.2901298
chicago_28,186.2439056
chicago_47,188.0972853
chicago_41,192.2851225
chicago_48,186.5963434
chicago_17,185.8619139
chicago_55,183.8766249
chicago_2,184.3936733
chicago_10,183.2178415
chicago_50,184.3593319
chicago_25,184.0095868
chicago_43,183.2114232
chicago_42,183.6675395
chicago_49,185.7273026
chicago_75,183.5710043
chicago_19,185.5549312
chicago_32,186.7107885
chicago_52,185.6400644
chicago_64,183.8256258
chicago_11,183.7885143
chicago_26,184.8044278
chicago_15,186.9920835
chicago_70,185.9822869
chicago_23,185.360337
chicago_72,189.0424939
chicago_16,189.1814627
chicago_27,185.7661861
chicago_69,185.90984
chicago_1,184.1340475
chicago_71,187.3826121
chicago_5,191.5524041
chicago_56,199.8261644
chicago_22,201.0931293
chicago_54,197.9098397
chicago_24,192.069922
chicago_35,190.6007501
chicago_18,197.0559763
chicago_44,200.0380216
chicago_77,192.1126129
chicago_57,191.0052194
chicago_8,186.0859771
chicago_34,185.6780476
chicago_53,187.0025959
chicago_31,186.8036631
chicago_7,182.9523721
chicago_40,183.5977583
chicago_39,187.6172242
chicago_74,186.5869231
chicago_60,185.2955605
chicago_21,185.4880481
chicago_66,184.2997463
chicago_51,183.1748581
chicago_37,186.6053471
chicago_38,185.8887056
detroit_047,193.1257695
detroit_046,191.7151969
detroit_249,191.3929659
detroit_059,190.2332805
detroit_045,192.214462
detroit_044,194.3864601
detroit_234,194.7463591
detroit_048,196.5637189
detroit_042,196.9637862
detroit_040,196.0383106
detroit_049,194.9534275
detroit_175,196.4711153
detroit_222,195.7715927
detroit_177,197.1526593
detroit_176,196.5687915
detroit_153,199.5411285
detroit_174,199.2142316
detroit_251,199.8489384
detroit_173,200.5653683
detroit_160,204.0858773
detroit_161,206.7413287
detroit_233,206.5299181
detroit_206,207.876431
detroit_162,206.3630683
detroit_158,208.9673789
detroit_164,206.0782333
detroit_165,205.9335354
detroit_166,206.7072307
detroit_258,207.8364973
detroit_167,205.5736486
detroit_169,202.5388794
detroit_171,204.629044
detroit_172,205.0108673
detroit_170,199.4972046
detroit_242,198.872547
detroit_039,198.6624612
detroit_168,205.5673485
detroit_178,202.8838957
detroit_038,199.1186056
detroit_037,196.203136
detroit_179,201.7187015
detroit_180,200.0486186
detroit_033,196.7228296
detroit_032,197.019724
detroit_036,196.8865618
detroit_043,193.824004
detroit_041,196.168396
detroit_035,192.8098385
detroit_060,192.9232017
detroit_064,191.8722893
detroit_063,190.4763453
detroit_061,192.3439281
detroit_154,190.9623526
detroit_058,189.9136944
detroit_062,190.290544
detroit_257,189.318602
detroit_052,191.4398157
detroit_053,190.8553288
detroit_057,188.6177197
detroit_054,189.3785055
detroit_051,191.9902771
detroit_050,192.1067839
detroit_034,194.6084635
detroit_275,191.8577796
detroit_290,197.3446937
detroit_294,201.087271
detroit_276,189.6396166
detroit_232,189.7758187
detroit_273,189.9594328
detroit_256,192.2545812
detroit_277,187.8429851
detroit_246,189.3502933
detroit_224,193.0844197
detroit_270,196.6957113
detroit_274,197.0790868
detroit_289,199.262644
detroit_269,198.0853611
detroit_283,201.9625857
detroit_288,204.0402839
detroit_284,203.4147932
detroit_285,204.6283294
detroit_287,205.6209636
detroit_291,205.7010627
detroit_293,201.9445718
detroit_292,205.9296528
detroit_163,206.0760563
detroit_286,206.1391142
detroit_279,205.867238
detroit_156,206.7547852
detroit_157,206.0071487
detroit_278,207.1642961
detroit_280,205.0443828
detroit_155,204.0824508
detroit_115,201.9555482
detroit_297,202.9227839
detroit_114,200.7460533
detroit_116,199.7365682
detroit_281,203.0821101
detroit_282,199.5641424
detroit_250,198.668254
detroit_238,199.1080347
detroit_124,198.6060948
detroit_118,199.1242251
detroit_123,199.6797404
detroit_184,198.8880465
detroit_197,197.6411865
detroit_271,192.302891
detroit_272,189.5867902
detroit_239,189.1754588
detroit_152,187.9113797
detroit_196,191.5287733
detroit_194,193.5649648
detroit_119,196.5620582
detroit_027,187.604823
detroit_195,192.1976148
detroit_098,190.52363
detroit_099,187.8858374
detroit_193,195.2173473
detroit_014,197.6698153
detroit_122,198.7289233
detroit_120,198.1231908
detroit_121,199.1393756
detroit_231,198.2110893
detroit_185,197.58088
detroit_189,197.6163064
detroit_191,197.5088853
detroit_188,196.5729425
detroit_192,196.5912707
detroit_100,186.4418369
detroit_144,189.9603936
detroit_095,188.2764388
detroit_148,194.3672558
detroit_031,196.8455463
detroit_229,192.517795
detroit_066,189.5290592
detroit_028,199.2032622
detroit_187,197.1485603
detroit_254,197.3848808
detroit_186,199.2278057
detroit_253,197.073245
detroit_142,195.8662496
detroit_030,195.8896176
detroit_259,198.0806422
detroit_105,197.6428319
detroit_107,196.3032473
detroit_092,195.9320135
detroit_109,194.5266967
detroit_108,195.0424433
detroit_016,196.4274642
detroit_237,195.6065846
detroit_093,196.2680351
detroit_009,196.08628
detroit_094,194.5967576
detroit_262,194.8673853
detroit_106,196.0577961
detroit_295,201.0122179
detroit_296,203.360337
detroit_159,206.2529058
detroit_263,205.9174284
detroit_083,192.8483907
detroit_084,193.2951533
detroit_081,192.6319716
detroit_080,192.6674578
detroit_068,193.1092499
detroit_247,193.8484174
detroit_079,192.9146676
detroit_071,193.3093644
detroit_070,193.8357528
detroit_004,192.1868315
detroit_082,192.2947796
detroit_078,192.754456
detroit_006,194.2029783
detroit_085,193.7698289
detroit_086,194.0230655
detroit_007,193.8846755
detroit_087,194.4144515
detroit_091,195.8441533
detroit_088,193.3721103
detroit_089,192.8185517
detroit_090,196.0959035
detroit_110,193.0333872
detroit_111,192.9420538
detroit_140,195.6265783
detroit_141,195.2670558
detroit_205,194.8906242
detroit_026,196.9524974
detroit_213,197.461859
detroit_214,195.1139464
detroit_228,192.318768
detroit_227,188.8111916
detroit_240,192.7358774
detroit_012,189.7573913
detroit_001,193.2589538
detroit_204,198.6488708
detroit_002,194.3755586
detroit_202,185.4204774
detroit_200,190.2365085
detroit_212,193.6256197
detroit_210,195.9035878
detroit_211,194.7654729
detroit_024,194.7111013
detroit_236,193.7692705
detroit_008,191.8106614
detroit_010,190.3662405
detroit_011,189.7200149
detroit_221,193.4160227
detroit_198,192.006362
detroit_260,191.7741122
detroit_203,192.2589091
detroit_199,192.1368206
detroit_065,185.5435239
detroit_025,179.5801693
detroit_245,187.3085132
detroit_020,189.7465858
detroit_241,186.7478746
detroit_029,177.0216781
detroit_023,179.0053069
detroit_021,189.2427597
detroit_022,186.4015131
detroit_019,188.7092084
detroit_268,185.2571012
detroit_209,186.7638997
detroit_018,187.91566
detroit_005,191.1119281
detroit_077,193.3995205
detroit_076,189.5981479
detroit_072,190.5992891
detroit_075,187.9448368
detroit_015,186.7815908
detroit_143,184.9677148
detroit_074,187.1475955
detroit_243,189.0370219
detroit_073,187.3592423
detroit_136,185.7580075
detroit_137,184.997082
detroit_138,184.2427045
detroit_183,183.2831809
detroit_255,183.5873063
detroit_244,184.9393756
detroit_017,184.3460311
detroit_219,181.9095317
detroit_264,180.0779667
detroit_267,182.7926014
detroit_003,177.9821152
detroit_266,177.0179176
detroit_265,178.8464256
detroit_261,183.4360317
detroit_220,181.8788979
detroit_139,183.6002903
detroit_182,181.0887194
detroit_151,182.3663555
detroit_181,181.4551172
detroit_133,182.7158142
detroit_126,185.2601337
detroit_129,185.0691844
detroit_134,184.4317627
detroit_135,185.3781813
detroit_128,187.0939156
detroit_127,187.0810662
detroit_132,189.7064363
detroit_131,187.6333294
detroit_069,192.0747793
detroit_130,187.7609561
detroit_067,191.2019565
detroit_201,185.7554428
detroit_216,191.0010065
detroit_215,190.1283927
detroit_217,181.5490538
detroit_226,185.6009976
detroit_218,183.4633298
detroit_013,180.2240361
detroit_097,180.5960336
detroit_096,179.4436003
detroit_125,181.2776281
detroit_223,184.09836
detroit_150,183.494112
detroit_235,183.8666664
detroit_252,182.9070684
detroit_146,185.1280109
detroit_145,184.5150571
detroit_225,185.9923174
detroit_248,183.6193761
detroit_102,185.6157859
detroit_103,183.6426018
detroit_207,184.0302464
detroit_147,182.9575634
detroit_149,182.7139795
detroit_230,182.1732527
detroit_104,183.3074863
detroit_112,186.0456058
detroit_113,185.6150015
detroit_117,184.7846288
detroit_190,183.9318184
detroit_101,180.1125881
detroit_055,187.5645182
detroit_208,187.1683901
detroit_056,188.1117632
atlanta_120,260.1855729
atlanta_018,280.8333061
atlanta_001,288.1694516
atlanta_013,305.595441
atlanta_105,276.7774424
atlanta_108,272.0453063
atlanta_008,317.9155284
atlanta_077,310.191355
atlanta_083,317.6157668
atlanta_089,301.6087013
atlanta_084,306.4005825
atlanta_020,318.7767435
atlanta_081,309.1674122
atlanta_082,314.3973379
atlanta_038,315.789596
atlanta_037,308.3491372
atlanta_055,308.1427463
atlanta_025,291.4119553
atlanta_104,281.353276
atlanta_118,276.5864033
atlanta_026,278.8503161
atlanta_024,301.3257944
atlanta_101,310.136389
atlanta_069,298.4354216
atlanta_126,296.0441546
atlanta_064,304.3176222
atlanta_027,280.7326202
atlanta_074,295.9051419
atlanta_070,310.4332539
atlanta_125,319.7117111
atlanta_014,309.5361495
atlanta_028,299.959018
atlanta_045,305.8273066
atlanta_079,318.0489001
atlanta_068,308.4920769
atlanta_065,312.1003389
atlanta_114,305.6846465
atlanta_050,319.9074216
atlanta_066,322.8083297
atlanta_109,319.8225728
atlanta_106,317.210096
atlanta_067,305.9183629
atlanta_075,312.3941925
atlanta_049,316.0840069
atlanta_012,325.6216929
atlanta_052,301.4144029
atlanta_041,314.588644
atlanta_048,308.3420586
atlanta_034,291.4084043
atlanta_060,289.7103862
atlanta_103,292.5566356
atlanta_035,304.7704176
atlanta_112,307.4421377
atlanta_040,327.0676407
atlanta_097,317.8634094
atlanta_029,305.2006427
atlanta_005,326.4412716
atlanta_036,307.6535461
atlanta_039,315.3934419
atlanta_053,311.420604
atlanta_051,309.8748641
atlanta_056,303.4202752
atlanta_063,296.2013734
atlanta_054,308.914138
atlanta_078,315.8628907
atlanta_094,311.4138237
atlanta_116,297.2630294
atlanta_095,300.9498553
atlanta_091,281.4417473
atlanta_092,294.5041087
atlanta_093,307.5107244
atlanta_122,285.9011133
atlanta_121,279.7322169
atlanta_090,270.4467698
atlanta_073,263.3708842
atlanta_123,288.167701
atlanta_009,302.9445206
atlanta_107,306.6144573
atlanta_007,308.6960231
atlanta_006,261.6690139
atlanta_110,265.5703562
atlanta_129,279.2358747
atlanta_010,287.2270564
atlanta_085,293.3924135
atlanta_096,314.9544684
atlanta_135,298.7911104
atlanta_115,289.3847674
atlanta_086,290.3663075
atlanta_030,286.8206565
atlanta_061,277.473496
atlanta_087,267.1740494
atlanta_072,264.4490209
atlanta_117,266.0507539
atlanta_019,282.2165324
atlanta_004,280.2786176
atlanta_111,257.6016325
atlanta_011,258.9989808
atlanta_102,266.484169
atlanta_100,278.2632469
atlanta_119,281.3851072
atlanta_130,297.6228388
atlanta_002,307.1548568
atlanta_003,302.793721
atlanta_127,273.6535102
atlanta_128,271.3037999
atlanta_133,281.9368481
atlanta_132,283.9688602
atlanta_131,305.5118695
atlanta_099,284.7142836
atlanta_124,301.6081101
atlanta_088,291.1691074
atlanta_021,271.6479158
atlanta_022,304.3952167
atlanta_080,309.5925192
atlanta_023,310.3120699
atlanta_098,293.7781305
atlanta_134,304.2453668
atlanta_113,310.6241559
atlanta_032,255.4509804
atlanta_057,252.1418495
atlanta_062,279.5827539
atlanta_071,259.3180383
atlanta_058,287.1297287
atlanta_059,301.4848562
atlanta_047,283.2768128
atlanta_042,280.0224155
atlanta_033,274.1261577
atlanta_043,283.0522977
atlanta_044,279.4424424
atlanta_031,282.7888107
atlanta_017,281.6476095
atlanta_015,281.3851213
atlanta_046,298.0452235
atlanta_076,301.8541206
atlanta_016,288.2717852
newyork_021,18.08935775
newyork_055,3.357221213
newyork_032,5.104196553
newyork_039,7.618920051
newyork_041,6.521493191
newyork_040,10.92266733
newyork_038,14.68727753
newyork_037,19.53694349
newyork_036,20.44574865
newyork_035,25.41067744
newyork_022,29.87034049
newyork_023,26.63436071
newyork_020,20.35632321
newyork_017,23.00606017
newyork_016,33.45297722
newyork_015,33.28166357
newyork_014,11.19033657
newyork_042,11.4679796
newyork_050,16.17600487
newyork_018,26.79400951
newyork_024,8.936982638
newyork_025,16.62547494
newyork_019,15.61785058
newyork_027,18.10843252
newyork_028,20.5323345
newyork_029,26.89736226
newyork_034,27.66245164
newyork_033,13.52388634
newyork_026,16.22010857
newyork_030,16.9180012
newyork_051,28.77442132
newyork_031,12.56146035
newyork_054,8.196752491
newyork_052,24.55713043
newyork_049,20.12813604
newyork_048,10.43538866
newyork_043,14.062413
newyork_044,14.8596906
newyork_045,29.66313049
newyork_047,28.46790158
newyork_053,13.375143
newyork_046,15.21757486
newyork_003,10.81545805
newyork_009,11.35432943
newyork_004,25.40864873
newyork_002,39.63140578
newyork_001,41.5311643
newyork_006,44.71326459
newyork_005,25.69115213
newyork_007,31.65839488
newyork_011,35.57548671
newyork_008,22.91078833
newyork_013,14.93823915
newyork_010,11.91737154
newyork_012,30.93305255
boston_151,12.5738164
boston_153,6.816989167
boston_47,16.0400607
boston_46,6.708863101
boston_51,9.221392096
boston_95,6.386706939
boston_48,8.012366816
boston_91,6.137079879
boston_168,10.96134137
boston_165,9.799897533
boston_169,7.63271148
boston_167,8.180197836
boston_166,10.75365718
boston_171,21.80099524
boston_90,8.567473538
boston_170,7.761379989
boston_157,7.715908313
boston_174,8.305849719
boston_50,16.45234807
boston_154,7.180773451
boston_121,26.37780743
boston_49,18.14302864
boston_58,19.75316875
boston_59,20.89478715
boston_127,13.95472725
boston_96,18.25964941
boston_126,14.24599414
boston_130,28.52194176
boston_97,9.615605061
boston_67,4.732050964
boston_60,27.84694669
boston_131,17.72242072
boston_129,26.20294288
boston_68,22.5803455
boston_3,3.165656689
boston_172,18.14690803
boston_173,9.775422806
boston_12,6.391842592
boston_64,9.461753624
boston_134,7.045788815
boston_18,25.92570563
boston_115,18.40242944
boston_114,13.02681999
boston_99,18.28804494
boston_98,27.23414706
boston_17,34.76405421
boston_101,30.2123116
boston_113,48.89659243
boston_57,57.3117782
boston_9,52.47058824
boston_100,48.16708517
boston_32,44.26319133
boston_31,56.71789702
boston_37,60.82931183
boston_119,60.83681521
boston_69,18.38173273
boston_103,26.9879132
boston_15,23.7128973
boston_161,36.96916253
boston_16,47.78155757
boston_52,19.62809986
boston_40,18.70622822
boston_14,16.77877386
boston_116,29.49078842
boston_53,20.54792182
boston_42,32.80205898
boston_13,43.88974978
boston_135,23.09511433
boston_36,28.62100819
boston_34,38.25584014
boston_33,28.19557157
boston_72,36.87578127
boston_71,29.68647484
boston_35,23.15700686
boston_180,21.10268948
boston_179,20.79864889
boston_132,21.88315724
boston_73,26.72423741
boston_74,12.4564318
boston_63,10.73830695
boston_65,30.48388412
boston_8,13.48314245
boston_10,18.30725419
boston_11,4.116184354
boston_5,19.97613533
boston_158,14.93526888
boston_56,14.65793095
boston_7,6.310232668
boston_6,1.276735538
boston_55,16.64371768
boston_62,17.86193814
boston_61,26.77697164
boston_4,16.80293836
boston_109,44.47500916
boston_112,22.19175215
boston_110,14.81887044
boston_2,11.91316015
boston_1,12.67828033
boston_108,12.26282086
boston_111,11.70887757
boston_80,9.441869165
boston_79,11.39944192
boston_76,8.296935354
boston_75,10.8267051
boston_133,13.82880965
boston_77,8.235304923
boston_177,24.80460632
boston_178,35.58034346
boston_175,38.54897264
boston_78,11.00397769
boston_176,28.39160425
boston_148,11.52749403
boston_144,12.15347709
boston_145,22.41014433
boston_136,11.8947266
boston_122,8.129515982
boston_143,8.730547253
boston_140,9.099690513
boston_139,24.24168714
boston_141,15.04739589
boston_142,12.99217544
boston_137,10.41016847
boston_150,8.777108648
boston_107,10.44201196
boston_66,9.965401152
boston_124,9.371987711
boston_123,13.81720236
boston_125,10.20722314
boston_128,20.66985398
boston_120,31.83268275
boston_92,8.928352228
boston_155,21.60778987
boston_149,16.10002674
boston_156,19.48638192
boston_152,12.35341766
boston_106,9.368589595
boston_105,8.10665396
boston_104,12.49810786
boston_25,23.3203517
boston_24,17.65817498
boston_27,33.99833319
boston_45,26.6434671
boston_26,27.54279732
boston_84,21.59473559
boston_83,36.38202427
boston_85,24.15359378
boston_86,38.17553912
boston_88,30.85697272
boston_89,18.3569173
boston_138,22.53958054
boston_87,27.42364692
boston_146,27.03355723
boston_147,31.30316703
boston_162,41.58027699
boston_82,39.16946136
boston_163,48.81474915
boston_164,35.70111609
boston_81,25.51770486
boston_28,32.76162704
boston_70,21.10909484
boston_43,30.29445325
boston_41,31.59156015
boston_44,24.98476408
boston_21,20.56650477
boston_22,36.78518654
boston_23,29.92891324
boston_118,52.76362282
boston_20,24.7232512
boston_117,35.68326811
boston_19,28.52269923
boston_160,17.38229898
boston_159,39.90203517
boston_54,63.92496911
boston_38,33.71355271
boston_39,47.31004147
boston_30,60.20137776
boston_93,24.19064159
boston_102,50.06155156
boston_94,56.47273518
boston_29,38.37067573
lima_001,620.1840344
lima_024,86.89381451
lima_027,576.1897158
lima_026,553.6861855
lima_019,462.1211928
lima_023,595.0926262
lima_008,857.9951068
lima_029,312.8334313
lima_038,93.98327179
lima_007,40.25399875
lima_040,141.4473026
lima_003,59.35343388
lima_022,80.46852744
lima_033,161.0482399
lima_043,344.540703
lima_042,108.0884213
lima_013,393.6839553
lima_002,578.3894929
lima_018,980.1213474
lima_006,1046.031379
lima_010,243.9970792
lima_037,275.9659553
lima_032,647.4671666
lima_015,122.7077999
lima_034,186.0445157
lima_014,154.9336619
lima_030,160.1123377
lima_031,101.0046783
lima_041,115.1627613
lima_020,61.79858378
lima_012,106.2376644
lima_016,114.1291102
lima_028,191.51126
lima_004,120.0574122
lima_021,85.9617032
lima_036,50.47703205
lima_035,61.64946096
lima_017,75.8442622
lima_009,270.7480958
lima_011,223.6387966
lima_005,807.2111686
lima_025,218.9920852
lima_039,142.0831961
saopaulo_052,761.7412367
saopaulo_056,787.1409215
saopaulo_030,777.1294898
saopaulo_069,777.5809883
saopaulo_059,771.560378
saopaulo_027,791.5933976
saopaulo_037,792.2097141
saopaulo_022,791.6990646
saopaulo_016,755.2402462
saopaulo_023,764.1132823
saopaulo_042,778.4602301
saopaulo_045,763.3281422
saopaulo_081,748.2930581
saopaulo_072,753.2934808
saopaulo_015,770.4995262
saopaulo_034,739.1860456
saopaulo_053,760.901397
saopaulo_055,765.5424832
saopaulo_085,779.5883731
saopaulo_017,777.5335209
saopaulo_019,796.2354005
saopaulo_096,768.6057491
saopaulo_066,790.1388221
saopaulo_068,766.1187955
saopaulo_012,752.8087797
saopaulo_040,746.8265359
saopaulo_002,748.3407497
saopaulo_090,732.3469401
saopaulo_048,748.0037365
saopaulo_063,750.8195516
saopaulo_044,783.1575039
saopaulo_026,801.4536697
saopaulo_061,782.0937184
saopaulo_006,733.1050384
saopaulo_070,751.8099214
saopaulo_009,734.0766754
saopaulo_021,752.0123867
saopaulo_071,753.0071959
saopaulo_067,771.3497793
saopaulo_007,806.8785744
saopaulo_080,754.0984419
saopaulo_057,730.9042415
saopaulo_088,742.8541529
saopaulo_094,756.9303215
saopaulo_091,742.9859446
saopaulo_008,741.7904704
saopaulo_010,737.5711154
saopaulo_014,751.478657
saopaulo_049,768.5996199
saopaulo_054,759.7838608
saopaulo_033,755.2146491
saopaulo_092,792.9015306
saopaulo_079,790.0098284
saopaulo_095,759.8989763
saopaulo_001,774.9865856
saopaulo_087,786.6811367
saopaulo_074,775.2112079
saopaulo_078,803.4907615
saopaulo_004,771.2740884
saopaulo_020,757.6999353
saopaulo_093,766.0696878
saopaulo_024,790.7413018
saopaulo_060,762.9422728
saopaulo_065,785.2246678
saopaulo_018,751.8114727
saopaulo_082,752.3985005
saopaulo_038,751.8873974
saopaulo_028,758.9602934
saopaulo_005,798.6909957
saopaulo_089,757.7445845
saopaulo_036,775.7736504
saopaulo_076,755.6854694
saopaulo_043,737.2659572
saopaulo_035,770.2967339
saopaulo_086,768.5026309
saopaulo_047,785.0333696
saopaulo_046,806.4344146
saopaulo_031,795.3094086
saopaulo_025,826.1185385
saopaulo_032,839.8867024
saopaulo_058,809.2360223
saopaulo_075,791.8871371
saopaulo_077,826.0016566
saopaulo_003,804.7843656
saopaulo_062,816.0452898
saopaulo_013,829.0429969
saopaulo_011,872.3389264
saopaulo_051,834.4680664
saopaulo_083,877.9933583
saopaulo_084,782.9668828
saopaulo_029,762.8767409
saopaulo_050,747.4091784
saopaulo_064,774.3742048
saopaulo_039,743.9945827
saopaulo_073,764.0750711
saopaulo_041,854.5137803
