"nbhd_code","Albedo_2000"
"casablanca_025",0.162149338005694
"casablanca_011",0.163389924003274
"casablanca_012",0.162846221488064
"casablanca_031",0.171172028636288
"casablanca_019",0.179711573144348
"casablanca_016",0.171798468987105
"casablanca_002",0.175271234379049
"casablanca_014",0.155395411229926
"casablanca_022",0.138335378454317
"casablanca_005",0.140028022942131
"casablanca_015",0.150253943923593
"casablanca_021",0.147874409820585
"casablanca_026",0.16917674240845
"casablanca_027",0.173817732222725
"casablanca_009",0.16066337098297
"casablanca_010",0.148555910341526
"casablanca_006",0.148036167781949
"casablanca_033",0.157188351154163
"casablanca_008",0.129292560968593
"casablanca_023",0.165805617884835
"casablanca_018",0.17054671537837
"casablanca_032",0.172832526965987
"casablanca_030",0.160643014128913
"casablanca_034",0.170741133603239
"casablanca_001",0.165823915131042
"casablanca_013",0.16747841411436
"casablanca_003",0.160439576464876
"casablanca_029",0.163238466615161
"casablanca_004",0.14485903069646
"casablanca_017",0.151318694664632
"casablanca_028",0.123751971989881
"casablanca_020",0.134266576053012
"casablanca_024",0.111033959162244
"casablanca_007",0.137303913828482
"barcelona_22",0.0950265466828526
"barcelona_39",0.108877716956752
"barcelona_40",0.104194558606884
"barcelona_43",0.115357686059828
"barcelona_28",0.123938559799564
"barcelona_41",0.13764211399977
"barcelona_38",0.137901678108314
"barcelona_29",0.135156301462753
"barcelona_25",0.126919435322956
"barcelona_27",0.135084880458616
"barcelona_26",0.13146864281996
"barcelona_24",0.134410286219751
"barcelona_23",0.12982787758824
"barcelona_21",0.133183899772899
"barcelona_20",0.14484593686574
"barcelona_19",0.134660451292364
"barcelona_18",0.138398008405769
"barcelona_8",0.133772573038877
"barcelona_9",0.13476521084175
"barcelona_15",0.138642679734059
"barcelona_14",0.137292693342693
"barcelona_16",0.140550873729445
"barcelona_17",0.143224449907159
"barcelona_13",0.146363755237897
"barcelona_11",0.127247327512129
"barcelona_12",0.122437435611279
"barcelona_1",0.126257817826618
"barcelona_2",0.117196831976426
"barcelona_3",0.0892891037838868
"barcelona_10",0.125346976786861
"barcelona_7",0.133770515087013
"barcelona_31",0.13692568268647
"barcelona_30",0.136643695363203
"barcelona_37",0.138123288742471
"barcelona_32",0.139405747371212
"barcelona_34",0.133480357142857
"barcelona_36",0.141387792816242
"barcelona_33",0.136124281329791
"barcelona_6",0.135332704054318
"barcelona_35",0.137397318860975
"barcelona_64",0.136148463740983
"barcelona_63",0.137070500927644
"barcelona_62",0.140144286375202
"barcelona_65",0.1355887370517
"barcelona_5",0.133381339938665
"barcelona_66",0.132749559966353
"barcelona_4",0.129944154430018
"barcelona_67",0.11315652413783
"barcelona_68",0.0962050645279486
"barcelona_71",0.13442822010404
"barcelona_61",0.140944846034469
"barcelona_72",0.138251280591918
"barcelona_73",0.145483190893216
"barcelona_69",0.0924661592512102
"barcelona_70",0.102162079748473
"barcelona_56",0.130163767409215
"barcelona_57",0.139549367506604
"barcelona_59",0.147878602853123
"barcelona_60",0.147168823056333
"barcelona_44",0.142138878026458
"barcelona_45",0.149618261324879
"barcelona_52",0.145646183835658
"barcelona_53",0.126715340719612
"barcelona_58",0.149316511092373
"barcelona_54",0.114360140345282
"barcelona_50",0.126080301307362
"barcelona_55",0.122447368421053
"barcelona_49",0.124999358741097
"barcelona_48",0.144681528905532
"barcelona_51",0.145052631578947
"barcelona_46",0.149623922623923
"barcelona_47",0.149501930501931
"barcelona_42",0.1437849002849
"istanbul_032",0.142465448010102
"istanbul_015",0.139326837562916
"istanbul_014",0.12834941601984
"istanbul_002",0.134202456038479
"istanbul_018",0.154147929811599
"istanbul_008",0.145146539429821
"istanbul_012",0.15124155325913
"istanbul_001",0.0606605995786824
"istanbul_004",0.113438625748829
"istanbul_026",0.130270716956682
"istanbul_007",0.137498287526797
"istanbul_006",0.141717679123029
"istanbul_005",0.140698590026732
"istanbul_022",0.141331758876945
"istanbul_017",0.134343927482375
"istanbul_019",0.127151235296748
"istanbul_035",0.120494912251305
"istanbul_009",0.1352143377447
"istanbul_021",0.137337848300477
"istanbul_024",0.123441187100398
"istanbul_020",0.114420724426264
"istanbul_013",0.109804342937437
"istanbul_033",0.114860639367627
"istanbul_030",0.119675475745221
"istanbul_010",0.112988839064852
"istanbul_038",0.119812837556041
"istanbul_023",0.126215153542049
"istanbul_039",0.131211980478007
"istanbul_025",0.136175985684871
"istanbul_028",0.125049888861808
"istanbul_027",0.132694956141717
"istanbul_034",0.158811502383441
"istanbul_029",0.139252929802155
"istanbul_003",0.149389901098306
"istanbul_037",0.137817772271226
"istanbul_016",0.130041633390407
"istanbul_011",0.126600074326886
"istanbul_036",0.148879665148194
"istanbul_031",0.127276598923322
"telaviv_045",0.122574988247033
"telaviv_047",0.151331925785435
"telaviv_046",0.146222883597884
"telaviv_049",0.156630604288499
"telaviv_048",0.157198099415205
"telaviv_050",0.156619780737154
"telaviv_051",0.155022309983453
"telaviv_014",0.159786115527292
"telaviv_015",0.1584
"telaviv_007",0.154829600375999
"telaviv_008",0.150845335658239
"telaviv_002",0.133516362148896
"telaviv_001",0.133975992613112
"telaviv_004",0.151417701557264
"telaviv_009",0.151382727615164
"telaviv_003",0.108252793665074
"telaviv_005",0.165486070187509
"telaviv_010",0.158815131457989
"telaviv_011",0.155786243775359
"telaviv_012",0.157499206349206
"telaviv_013",0.154849787081779
"telaviv_016",0.155575757575758
"telaviv_018",0.160826493857731
"telaviv_019",0.157348677724915
"telaviv_026",0.158970436638729
"telaviv_027",0.16014799727162
"telaviv_028",0.15823736146894
"telaviv_025",0.163349245907275
"telaviv_017",0.164352941176471
"telaviv_022",0.16720808805626
"telaviv_020",0.172489830516791
"telaviv_021",0.174361111111111
"telaviv_023",0.166452392373907
"telaviv_024",0.16231699642226
"telaviv_070",0.158098588719154
"telaviv_060",0.160441696467783
"telaviv_069",0.160348723089911
"telaviv_059",0.153079738123216
"telaviv_061",0.161695652173913
"telaviv_062",0.15354831002331
"telaviv_058",0.149708117054089
"telaviv_068",0.160209239130435
"telaviv_067",0.16073125
"telaviv_063",0.158466904924336
"telaviv_065",0.158164209799986
"telaviv_064",0.160146796999322
"telaviv_066",0.153019263051872
"telaviv_071",0.152648648648649
"telaviv_054",0.156142675042052
"telaviv_056",0.155084791455135
"telaviv_043",0.156191511015326
"telaviv_053",0.155427988949541
"telaviv_037",0.141924205407883
"telaviv_041",0.148876927365242
"telaviv_040",0.143836313522825
"telaviv_031",0.140926957210205
"telaviv_035",0.14557179848411
"telaviv_030",0.122973882300868
"telaviv_034",0.145988558484053
"telaviv_036",0.145724498467328
"telaviv_057",0.153353968253968
"telaviv_032",0.14825421698091
"telaviv_006",0.153879471788715
"telaviv_033",0.147225815052721
"telaviv_029",0.100512895686816
"telaviv_038",0.0876393313592847
"telaviv_039",0.108181340484912
"telaviv_042",0.14617041842305
"telaviv_052",0.158333333333333
"telaviv_055",0.15346875
"telaviv_044",0.110682432432432
"Johannesburg_1",0.153891308115067
"Johannesburg_2",0.157516897749142
"Johannesburg_3",0.155675121191136
"Johannesburg_6",0.139369921521009
"Johannesburg_23",0.130371255670074
"Johannesburg_125",0.131126260591091
"Johannesburg_122",0.138620191376329
"Johannesburg_119",0.136443851904717
"Johannesburg_24",0.133972933601231
"Johannesburg_18",0.146420649881441
"Johannesburg_54",0.135335937123646
"Johannesburg_55",0.141322548527383
"Johannesburg_124",0.142591478898475
"Johannesburg_68",0.150509285285308
"Johannesburg_58",0.137189008615231
"Johannesburg_29",0.155188593067471
"Johannesburg_27",0.153489414497127
"Johannesburg_26",0.143248069153878
"Johannesburg_28",0.146651455844814
"Johannesburg_25",0.131362313513514
"Johannesburg_30",0.135481690864455
"Johannesburg_31",0.141065923905694
"Johannesburg_70",0.136370098381404
"Johannesburg_39",0.139843442817636
"Johannesburg_40",0.144070454233234
"Johannesburg_82",0.141619483622897
"Johannesburg_86",0.136565633418552
"Johannesburg_88",0.133267204850744
"Johannesburg_89",0.138576275448393
"Johannesburg_85",0.135802571527381
"Johannesburg_126",0.141228157957091
"Johannesburg_98",0.134951736474267
"Johannesburg_99",0.129454966217693
"Johannesburg_117",0.126590279146396
"Johannesburg_102",0.133331931544939
"Johannesburg_90",0.129097637862361
"Johannesburg_87",0.126652089478924
"Johannesburg_69",0.138664302404202
"Johannesburg_60",0.121904026169132
"Johannesburg_67",0.122829763715328
"Johannesburg_59",0.112572058823529
"Johannesburg_123",0.121137133880312
"Johannesburg_63",0.111735294117647
"Johannesburg_62",0.119785026737968
"Johannesburg_64",0.121544605092318
"Johannesburg_66",0.133700674016237
"Johannesburg_73",0.129883225618913
"Johannesburg_74",0.13070214144043
"Johannesburg_91",0.133065858673737
"Johannesburg_103",0.132580645095921
"Johannesburg_108",0.136667601683029
"Johannesburg_107",0.139100009902883
"Johannesburg_81",0.132431502375657
"Johannesburg_75",0.140976537195523
"Johannesburg_76",0.143999840650147
"Johannesburg_116",0.136345438560898
"Johannesburg_105",0.146847639978478
"Johannesburg_72",0.13965038436315
"Johannesburg_118",0.136287297729143
"Johannesburg_65",0.136670121449411
"Johannesburg_57",0.136084716551304
"Johannesburg_61",0.135165525612644
"Johannesburg_56",0.132944761358351
"Johannesburg_32",0.142786826617767
"Johannesburg_77",0.152169588029561
"Johannesburg_78",0.162695073086669
"Johannesburg_111",0.163587417241803
"Johannesburg_79",0.166113188155561
"Johannesburg_110",0.146524883472781
"Johannesburg_80",0.157669280835055
"Johannesburg_93",0.145124003014912
"Johannesburg_112",0.145387079892398
"Johannesburg_92",0.148806305277487
"Johannesburg_94",0.153196905946566
"Johannesburg_113",0.144577034569018
"Johannesburg_96",0.146380570690148
"Johannesburg_106",0.13801215284074
"Johannesburg_109",0.134725846662673
"Johannesburg_115",0.143368382248927
"Johannesburg_104",0.134487290445733
"Johannesburg_101",0.142544975016855
"Johannesburg_97",0.144359382362526
"Johannesburg_114",0.145119877971622
"Johannesburg_100",0.144289639985953
"Johannesburg_95",0.150433955080656
"Johannesburg_71",0.139862657395903
"Johannesburg_83",0.135467310021284
"Johannesburg_127",0.138929046714118
"Johannesburg_84",0.138900341628796
"Johannesburg_41",0.146895582932692
"Johannesburg_43",0.149702034166091
"Johannesburg_42",0.144859810900201
"Johannesburg_38",0.134620649572625
"Johannesburg_45",0.146929471144814
"Johannesburg_36",0.138191555345734
"Johannesburg_47",0.146553484956736
"Johannesburg_44",0.14580283303932
"Johannesburg_49",0.149889306672957
"Johannesburg_129",0.146898102049418
"Johannesburg_48",0.149832792631148
"Johannesburg_46",0.144203144588611
"Johannesburg_34",0.140897567785452
"Johannesburg_51",0.144871829119112
"Johannesburg_52",0.147975458795014
"Johannesburg_128",0.151811052264835
"Johannesburg_53",0.137078132476418
"Johannesburg_50",0.142492389882304
"Johannesburg_130",0.143725399464144
"Johannesburg_20",0.144156294708926
"Johannesburg_14",0.141586271655497
"Johannesburg_13",0.145681780443857
"Johannesburg_10",0.13203569853902
"Johannesburg_9",0.135099468891088
"Johannesburg_8",0.133484110021158
"Johannesburg_11",0.138264350463093
"Johannesburg_12",0.139231533792794
"Johannesburg_19",0.137542243217257
"Johannesburg_16",0.141367313019391
"Johannesburg_15",0.142298597683722
"Johannesburg_21",0.143562411336567
"Johannesburg_33",0.140211369560313
"Johannesburg_35",0.139577913790178
"Johannesburg_37",0.133447182246687
"Johannesburg_22",0.140533531755557
"Johannesburg_17",0.144900284046548
"Johannesburg_120",0.13843722099307
"Johannesburg_121",0.140082325282565
"Johannesburg_7",0.147173351362596
"Johannesburg_4",0.15547040533665
"Johannesburg_5",0.141531659033961
"jakarta_005",0.111893141266053
"jakarta_001",0.131173010542028
"jakarta_021",0.123961847389558
"jakarta_018",0.122223107569721
"jakarta_008",0.11825443599493
"jakarta_023",0.118643119412516
"jakarta_006",0.115554136934751
"jakarta_011",0.115747744101946
"jakarta_031",0.117200420298879
"jakarta_007",0.119713058898773
"jakarta_022",0.124980860675226
"jakarta_030",0.11127023247684
"jakarta_004",0.117104137199434
"jakarta_016",0.117995575221239
"jakarta_033",0.124472133247918
"jakarta_020",0.114289962825279
"jakarta_017",NA
"jakarta_015",0.108447619047619
"jakarta_040",0.101748792270531
"jakarta_037",0.094
"jakarta_024",NA
"jakarta_029",0.117025125628141
"jakarta_012",0.109
"jakarta_042",NA
"jakarta_026",NA
"jakarta_009",0.0993181818181818
"jakarta_036",0.101
"jakarta_013",NA
"jakarta_002",NA
"jakarta_025",NA
"jakarta_034",0.122920948616601
"jakarta_019",0.121062745098039
"jakarta_041",0.110130628717077
"jakarta_027",0.0905802785923754
"jakarta_035",0.105333333333333
"jakarta_038",NA
"jakarta_039",NA
