"nbhd_code","ndbi_2009"
"casablanca_025",0.0700725046353191
"casablanca_011",0.0741249092874601
"casablanca_012",0.0672434687737279
"casablanca_031",0.0420131011890917
"casablanca_019",0.0427523993390896
"casablanca_016",0.0120924292065863
"casablanca_002",0.0110062308857321
"casablanca_014",-0.0160465399499214
"casablanca_022",0.0264931931624861
"casablanca_005",0.036028778875699
"casablanca_015",0.0459060847098092
"casablanca_021",0.0791109917619708
"casablanca_026",0.080283858559328
"casablanca_027",0.0547657990939634
"casablanca_009",0.0314097073067842
"casablanca_010",0.0186346318941221
"casablanca_006",0.0319593326299498
"casablanca_033",0.0411816462498806
"casablanca_008",0.0275165097627722
"casablanca_023",0.0538876214294889
"casablanca_018",0.0842641809611644
"casablanca_032",0.0577670736447182
"casablanca_030",0.0909881562590735
"casablanca_034",0.0766913266797506
"casablanca_001",0.0764186800356575
"casablanca_013",0.0561205473359163
"casablanca_003",0.0533263909954379
"casablanca_029",0.0386424675454296
"casablanca_004",0.0348096543979593
"casablanca_017",0.0262891700487362
"casablanca_028",0.0210030070020423
"casablanca_020",0.0519469178621234
"casablanca_024",0.0257733174164856
"casablanca_007",-0.0189973200703851
"barcelona_22",-0.235403228576835
"barcelona_39",-0.177950604288423
"barcelona_40",-0.169323860292159
"barcelona_43",-0.0711545994326378
"barcelona_28",-0.024627973018229
"barcelona_41",-0.0140919097448855
"barcelona_38",0.0492599114311794
"barcelona_29",-0.0301345875203562
"barcelona_25",-0.0359984246378737
"barcelona_27",0.0486430953200241
"barcelona_26",0.0472734413480863
"barcelona_24",0.00580649548952894
"barcelona_23",-0.0699954134558233
"barcelona_21",-0.0794622217367116
"barcelona_20",-0.0115124765795588
"barcelona_19",0.02133925578792
"barcelona_18",0.0864568645028254
"barcelona_8",0.0807406598945779
"barcelona_9",0.0631718757175925
"barcelona_15",0.0681286713808792
"barcelona_14",0.0193365396946159
"barcelona_16",0.0632264257646818
"barcelona_17",0.100029821360113
"barcelona_13",0.00128554457957288
"barcelona_11",-0.0477958388021054
"barcelona_12",0.0212609117430375
"barcelona_1",0.074276155672655
"barcelona_2",0.0793008257183841
"barcelona_3",0.0120159339752688
"barcelona_10",0.0687034481246463
"barcelona_7",0.0590576402755709
"barcelona_31",0.0914636432148403
"barcelona_30",-0.0140479804236774
"barcelona_37",0.0210803683918127
"barcelona_32",0.0680482113975289
"barcelona_34",-0.0214337964286355
"barcelona_36",-0.00762676162753199
"barcelona_33",0.0442440661450777
"barcelona_6",0.0596858243720247
"barcelona_35",0.0127753439429772
"barcelona_64",0.0748934383572444
"barcelona_63",0.0502220274088706
"barcelona_62",0.0545351790071744
"barcelona_65",0.0402320242674241
"barcelona_5",0.0274013291385423
"barcelona_66",0.0342226510984494
"barcelona_4",0.00269434066384459
"barcelona_67",-0.0259502918023204
"barcelona_68",0.0341639405430902
"barcelona_71",0.0268950184718262
"barcelona_61",0.0250840378493189
"barcelona_72",-0.015785022444959
"barcelona_73",-0.00381967270332962
"barcelona_69",0.00124316178021606
"barcelona_70",-4.86733116451305e-05
"barcelona_56",-0.0294416771792024
"barcelona_57",0.00825723697391312
"barcelona_59",0.0466978175881073
"barcelona_60",0.0449362413239262
"barcelona_44",0.0574237619924098
"barcelona_45",0.0154824178630422
"barcelona_52",0.0520812389901371
"barcelona_53",0.00866320983774895
"barcelona_58",0.0030179676109934
"barcelona_54",-0.131028326573034
"barcelona_50",0.00767360296351047
"barcelona_55",-0.0120101953722331
"barcelona_49",-0.0452110668679634
"barcelona_48",-0.0151520362784971
"barcelona_51",0.0513236347475311
"barcelona_46",-0.00290408251193689
"barcelona_47",0.0306893391506506
"barcelona_42",-0.0357140821721218
"istanbul_032",-0.113868558201806
"istanbul_015",-0.241461368200797
"istanbul_014",-0.0982215362478132
"istanbul_002",-0.156469714652248
"istanbul_018",-0.0236161218146488
"istanbul_008",-0.0615156305785302
"istanbul_012",-0.0589933003284193
"istanbul_001",-0.134331969484334
"istanbul_004",-0.148632053774002
"istanbul_026",-0.0609262807412326
"istanbul_007",-0.0443966778997261
"istanbul_006",0.0349122093066276
"istanbul_005",0.0189747599386769
"istanbul_022",0.0527050319013081
"istanbul_017",-0.0129683280818915
"istanbul_019",-0.203143520754591
"istanbul_035",-0.0846123927317284
"istanbul_009",0.0242186847300847
"istanbul_021",0.0410926479063542
"istanbul_024",-0.0194100170293218
"istanbul_020",0.00612574701554421
"istanbul_013",0.037289737271085
"istanbul_033",-0.114247199545794
"istanbul_030",-0.236387847592324
"istanbul_010",-0.0566098544641365
"istanbul_038",-0.0572581084736911
"istanbul_023",-0.00452693406790061
"istanbul_039",0.01395581847573
"istanbul_025",-0.0108420542402596
"istanbul_028",-0.112186038134502
"istanbul_027",-0.0330775694907653
"istanbul_034",-0.00523834980365291
"istanbul_029",-0.0921589475767133
"istanbul_003",0.0119167099061053
"istanbul_037",-0.0494446398162049
"istanbul_016",-0.245829953248994
"istanbul_011",-0.251524720811073
"istanbul_036",-0.0208789841530592
"istanbul_031",-0.251604251538477
"telaviv_045",0.0120663153767743
"telaviv_047",-0.0421628464665472
"telaviv_046",-0.0340940417474019
"telaviv_049",-0.0499272610388531
"telaviv_048",-0.029420752081282
"telaviv_050",-0.024419005278176
"telaviv_051",0.0118264538040741
"telaviv_014",-0.0758173808188565
"telaviv_015",-0.0874367870259751
"telaviv_007",-0.0838584760723585
"telaviv_008",-0.106665806191757
"telaviv_002",0.0201748828705157
"telaviv_001",0.0172960889403588
"telaviv_004",0.00139288199139696
"telaviv_009",-0.132069086421115
"telaviv_003",0.0586023328928416
"telaviv_005",-0.0311403471843911
"telaviv_010",-0.10691069609428
"telaviv_011",-0.0522637932580811
