"nbhd_code","Albedo_2013"
"casablanca_025",0.163154636398615
"casablanca_011",0.160098744299631
"casablanca_012",0.164004457979935
"casablanca_031",0.161449749815869
"casablanca_019",0.162352058130714
"casablanca_016",0.1556923815621
"casablanca_002",0.15498752116079
"casablanca_014",0.141403601162192
"casablanca_022",0.133070111272204
"casablanca_005",0.134993206521739
"casablanca_015",0.155430297140524
"casablanca_021",0.154524530935665
"casablanca_026",0.159515582655827
"casablanca_027",0.158579206620255
"casablanca_009",0.147599636759229
"casablanca_010",0.137570979937801
"casablanca_006",0.139119311529155
"casablanca_033",0.146810163389643
"casablanca_008",0.127977411538048
"casablanca_023",0.152285309938224
"casablanca_018",0.163026712801307
"casablanca_032",0.156508022693729
"casablanca_030",0.16266437977808
"casablanca_034",0.163937378881988
"casablanca_001",0.158442856404091
"casablanca_013",0.161419756561477
"casablanca_003",0.156054622336719
"casablanca_029",0.153814215337835
"casablanca_004",0.13641608586621
"casablanca_017",0.141295250300614
"casablanca_028",0.123240789267311
"casablanca_020",0.132884369643135
"casablanca_024",0.107195278210298
"casablanca_007",0.128068640845675
"barcelona_22",0.097287186178897
"barcelona_39",0.10513302074453
"barcelona_40",0.103104528757059
"barcelona_43",0.114037555797687
"barcelona_28",0.121246897425074
"barcelona_41",0.130031710384477
"barcelona_38",0.129987334593573
"barcelona_29",0.131973352033661
"barcelona_25",0.127093386405389
"barcelona_27",0.138783873087178
"barcelona_26",0.133569658659924
"barcelona_24",0.135181186662308
"barcelona_23",0.128077113177515
"barcelona_21",0.130605778279691
"barcelona_20",0.140372719256596
"barcelona_19",0.135102243577223
"barcelona_18",0.139575773147591
"barcelona_8",0.13207056780561
"barcelona_9",0.134872868065243
"barcelona_15",0.140265790248399
"barcelona_14",0.139635200417809
"barcelona_16",0.141387315743837
"barcelona_17",0.141673779643705
"barcelona_13",0.142230459128728
"barcelona_11",0.129086252782655
"barcelona_12",0.129444222176867
"barcelona_1",0.120217593110318
"barcelona_2",0.1141068351888
"barcelona_3",0.0881916463116756
"barcelona_10",0.125268416763767
"barcelona_7",0.13154283930732
"barcelona_31",0.137333741982421
"barcelona_30",0.136871362924809
"barcelona_37",0.135200300793
"barcelona_32",0.139074659701633
"barcelona_34",0.133199048913043
"barcelona_36",0.141212293189688
"barcelona_33",0.137111447119308
"barcelona_6",0.134525209579384
"barcelona_35",0.141132329664167
"barcelona_64",0.139520966855887
"barcelona_63",0.143534322820037
"barcelona_62",0.14161158146349
"barcelona_65",0.137235474536315
"barcelona_5",0.129750346164497
"barcelona_66",0.130540543572885
"barcelona_4",0.126371511217958
"barcelona_67",0.108965829012099
"barcelona_68",0.096263265061684
"barcelona_71",0.133802851419819
"barcelona_61",0.143688407661521
"barcelona_72",0.145155250408117
"barcelona_73",0.146796695561551
"barcelona_69",0.0891743822333438
"barcelona_70",0.100416700060108
"barcelona_56",0.12521770039151
"barcelona_57",0.136343004249755
"barcelona_59",0.144755270603687
"barcelona_60",0.144261173855388
"barcelona_44",0.142485892067468
"barcelona_45",0.145651241211078
"barcelona_52",0.140632887402453
"barcelona_53",0.126613020714774
"barcelona_58",0.144101449275362
"barcelona_54",0.113860561754521
"barcelona_50",0.124388226240862
"barcelona_55",0.116478260869565
"barcelona_49",0.123150067408156
"barcelona_48",0.139755152700466
"barcelona_51",0.138934782608696
"barcelona_46",0.144956302151954
"barcelona_47",0.144489966555184
"barcelona_42",0.136536231884058
"istanbul_032",0.139131887458191
"istanbul_015",0.135565658813667
"istanbul_014",0.123175328146028
"istanbul_002",0.126879219020541
"istanbul_018",0.140837473594756
"istanbul_008",0.13615151553213
"istanbul_012",0.13761594612618
"istanbul_001",0.0504618929768457
"istanbul_004",0.105007320511634
"istanbul_026",0.117753080880273
"istanbul_007",0.127554426711035
"istanbul_006",0.134539841058887
"istanbul_005",0.128754386514304
"istanbul_022",0.134173425325171
"istanbul_017",0.123918679428841
"istanbul_019",0.117980974453718
"istanbul_035",0.105712328282129
"istanbul_009",0.126029777055035
"istanbul_021",0.12509950724346
"istanbul_024",0.115556451240951
"istanbul_020",0.113565559753226
"istanbul_013",0.105586352239626
"istanbul_033",0.107324675848509
"istanbul_030",0.109866769103799
"istanbul_010",0.104842161647797
"istanbul_038",0.109672994343026
"istanbul_023",0.119688754418141
"istanbul_039",0.124420577838379
"istanbul_025",0.129071168455485
"istanbul_028",0.117277986911343
"istanbul_027",0.123894921161558
"istanbul_034",0.136480245193258
"istanbul_029",0.127958780445891
"istanbul_003",0.133595802147313
"istanbul_037",0.1216065081342
"istanbul_016",0.123915074179247
"istanbul_011",0.119834607084376
"istanbul_036",0.140469839093603
"istanbul_031",0.123672620414408
